# This data file was created on Thu Jul 14 18:31:02 2016
# bare cap with tpp 121 helium
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent
1468543932.647802, 350.222, 315.24, 1000.0, 1.448941, 0.0064150000000000006
1468543935.79522, 350.254, 315.261, 10000.0, 1.441127, 0.002908
1468543962.645725, 350.532, 315.431, 100.0, 1.46187, 0.016163
1468543967.791849, 350.562, 315.463, 1000.0, 1.447081, 0.005646
1468543970.940269, 350.576, 315.483, 10000.0, 1.440245, 0.002659
1468543997.790036, 350.58, 315.632, 100.0, 1.459684, 0.014592
1468544002.935814, 350.594, 315.662, 1000.0, 1.446165, 0.005248
1468544006.067993, 350.599, 315.68, 10000.0, 1.439752, 0.002492
1468544032.950918, 350.562, 315.811, 100.0, 1.458203, 0.013602000000000001
1468544038.097213, 350.54, 315.832, 1000.0, 1.445526, 0.004963
1468544041.213392, 350.526, 315.845, 10000.0, 1.439408, 0.0024070000000000003
1468544068.079941, 350.368, 315.954, 100.0, 1.457087, 0.012782
1468544073.225864, 350.335, 315.974, 1000.0, 1.444978, 0.004706500000000001
1468544076.341565, 350.316, 315.986, 10000.0, 1.439128, 0.0023290000000000003
1468544103.176491, 350.159, 316.088, 100.0, 1.456109, 0.012044000000000001
1468544108.338455, 350.133, 316.108, 1000.0, 1.4446, 0.004505
1468544111.470757, 350.118, 316.12, 10000.0, 1.438882, 0.0022570000000000003
1468544138.304746, 350.021, 316.218, 100.0, 1.455427, 0.011604
1468544143.450077, 350.008, 316.237, 1000.0, 1.444272, 0.004369
1468544146.566276, 350.001, 316.248, 10000.0, 1.43873, 0.0022240000000000003
1468544173.222814, 349.967, 316.342, 100.0, 1.45497, 0.011278000000000002
1468544178.353296, 349.964, 316.36, 1000.0, 1.44407, 0.004279
1468544181.468696, 349.964, 316.371, 10000.0, 1.438564, 0.002186
1468544208.138966, 349.967, 316.464, 100.0, 1.454535, 0.01102
1468544213.252987, 349.969, 316.481, 1000.0, 1.443835, 0.004274
1468544216.337313, 349.971, 316.492, 10000.0, 1.438439, 0.002162
1468544243.011019, 353.296, 316.586, 100.0, 1.45701, 0.012960000000000001
1468544248.140899, 354.221, 316.605, 1000.0, 1.4458, 0.005366
1468544251.241264, 354.785, 316.617, 10000.0, 1.439629, 0.002647
1468544277.914032, 359.539, 316.742, 100.0, 1.46707, 0.021410000000000002
1468544283.012125, 360.433, 316.77, 1000.0, 1.450264, 0.007929
1468544286.128233, 360.976, 316.789, 10000.0, 1.441901, 0.0035670000000000003
1468544312.814559, 365.522, 316.972, 100.0, 1.48305, 0.03639
1468544317.927762, 366.365, 317.012, 1000.0, 1.45703, 0.012353999999999999
1468544321.043576, 366.873, 317.038, 10000.0, 1.445116, 0.00501
1468544347.71615, 371.142, 317.282, 100.0, 1.5083, 0.06253
1468544352.829956, 371.948, 317.333, 1000.0, 1.46692, 0.01943
1468544355.930468, 372.435, 317.364, 10000.0, 1.449416, 0.007176999999999999
1468544382.61985, 376.499, 317.663, 100.0, 1.547, 0.1076
1468544387.733126, 377.251, 317.724, 1000.0, 1.480896, 0.030718000000000002
1468544390.849432, 377.701, 317.763, 10000.0, 1.455042, 0.010378
1468544417.522054, 381.471, 318.11, 100.0, 1.5994, 0.1777
1468544422.63543, 382.174, 318.181, 1000.0, 1.49859, 0.04728
1468544425.719892, 382.603, 318.224, 10000.0, 1.461601, 0.014717000000000001
1468544452.374326, 386.196, 318.616, 100.0, 1.665, 0.2806
1468544457.503815, 386.874, 318.694, 1000.0, 1.52086, 0.07018
1468544460.604595, 387.284, 318.742, 10000.0, 1.469438, 0.020498000000000002
1468544487.274312, 390.733, 319.174, 100.0, 1.746, 0.43560000000000004
1468544492.372178, 391.374, 319.26, 1000.0, 1.54936, 0.10323
1468544495.472777, 391.766, 319.312, 10000.0, 1.47907, 0.028433
1468544522.143275, 395.059, 319.779, 100.0, 1.845, 0.6764
1468544527.256717, 395.671, 319.873, 1000.0, 1.58633, 0.152175
1468544530.373102, 396.044, 319.928, 10000.0, 1.491084, 0.039241
1468544557.043256, 399.16, 320.427, 100.0, 1.966, 1.049
1468544562.156971, 399.744, 320.524, 1000.0, 1.63331, 0.22354
1468544565.273181, 400.092, 320.584, 10000.0, 1.50682, 0.054784
1468544591.943214, 401.732, 321.108, 100.0, 2.067, 1.4271
1468544597.056205, 401.813, 321.211, 1000.0, 1.657189, 0.267849
1468544600.140189, 401.838, 321.272, 10000.0, 1.51105, 0.060476999999999996
1468544626.826297, 401.578, 321.805, 100.0, 2.047, 1.3805
1468544631.939868, 401.472, 321.907, 1000.0, 1.64306, 0.249248
1468544635.055852, 401.403, 321.968, 10000.0, 1.505074, 0.056034999999999995
1468544661.726054, 400.786, 322.486, 100.0, 2.0, 1.233
1468544666.82325, 400.677, 322.582, 1000.0, 1.62548, 0.22404
1468544669.939306, 400.613, 322.641, 10000.0, 1.498736, 0.051011
1468544696.611713, 400.186, 323.134, 100.0, 1.9666, 1.1311
1468544701.725616, 400.13, 323.227, 1000.0, 1.61467, 0.209261
1468544704.841458, 400.099, 323.283, 10000.0, 1.49507, 0.048278
