# This data file was created on Thu Mar 16 19:42:57 2017
# capacitor 2-19; sample GBA120; Helium cool down with 60V bias... Frequencies: 400Hz, 1400Hz, 14000Hz
Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage [V], Frequency [Hz], Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage [V], Frequency [Hz], Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage [V], Frequency [Hz]
1489702590.907877, 150.017, 68.617000000000004, 1.8138380000000001, 0.014801999999999999, 6.0, 400, 1489702574.4884131, 150.018, 68.465999999999994, 1.8137000000000001, 0.0044209999999999996, 15.0, 1400, 1489702564.8540969, 150.018, 68.378, 1.8131459999999999, 0.00067100000000000005, 15.0, 14000
1489702626.39113, 150.01599999999999, 68.942999999999998, 1.81385, 0.015232000000000001, 6.0, 400, 1489702609.9479351, 150.01599999999999, 68.792000000000002, 1.81369, 0.0043990000000000001, 15.0, 1400, 1489702600.332058, 150.017, 68.703999999999994, 1.81315, 0.000687, 15.0, 14000
1489702661.8831079, 150.01599999999999, 69.263999999999996, 1.8139000000000001, 0.014938999999999999, 6.0, 400, 1489702645.452395, 150.01599999999999, 69.116, 1.8137099999999999, 0.004542, 15.0, 1400, 1489702635.823452, 150.01499999999999, 69.030000000000001, 1.8131330000000001, 0.00068400000000000004, 15.0, 14000
1489702697.3527589, 149.61600000000001, 69.582999999999998, 1.813896, 0.015429999999999999, 6.0, 400, 1489702680.920361, 149.97200000000001, 69.436000000000007, 1.8137000000000001, 0.0046849999999999999, 15.0, 1400, 1489702671.2908161, 150.01599999999999, 69.349999999999994, 1.8131489999999999, 0.00068400000000000004, 15.0, 14000
1489702732.835448, 147.75800000000001, 69.888999999999996, 1.8140700000000001, 0.01507, 6.0, 400, 1489702716.3926661, 148.762, 69.75, 1.813809, 0.0046480000000000002, 15.0, 1400, 1489702706.7762549, 149.24600000000001, 69.665999999999997, 1.8132159999999999, 0.00071529999999999999, 15.0, 14000
1489702768.2850969, 145.374, 70.159999999999997, 1.8143579999999999, 0.014492, 6.0, 400, 1489702751.868149, 146.49000000000001, 70.039000000000001, 1.8140350000000001, 0.0045100000000000001, 15.0, 1400, 1489702742.259619, 147.137, 69.963999999999999, 1.8134479999999999, 0.00070799999999999997, 15.0, 14000
1489702803.733058, 142.99799999999999, 70.397999999999996, 1.8146359999999999, 0.015542, 6.0, 400, 1489702787.2879751, 144.09100000000001, 70.292000000000002, 1.81436, 0.0046519999999999999, 15.0, 1400, 1489702777.6788361, 144.739, 70.227000000000004, 1.813701, 0.00071599999999999995, 15.0, 14000
1489702839.1737039, 140.69999999999999, 70.603999999999999, 1.81498, 0.014903, 6.0, 400, 1489702822.7461331, 141.75399999999999, 70.513000000000005, 1.81464, 0.0046610000000000002, 15.0, 1400, 1489702813.147049, 142.37700000000001, 70.456000000000003, 1.813979, 0.00072900000000000005, 15.0, 14000
1489702874.642498, 138.47900000000001, 70.783000000000001, 1.81525, 0.015782999999999998, 6.0, 400, 1489702858.2166491, 139.50200000000001, 70.703000000000003, 1.814935, 0.0047749999999999997, 15.0, 1400, 1489702848.597286, 140.10499999999999, 70.653999999999996, 1.8142199999999999, 0.00073200000000000001, 15.0, 14000
1489702910.1507659, 136.327, 70.939999999999998, 1.815531, 0.015421000000000001, 6.0, 400, 1489702893.68612, 137.316, 70.870000000000005, 1.81518, 0.0046990000000000001, 15.0, 1400, 1489702884.0591199, 137.899, 70.826999999999998, 1.8144659999999999, 0.00074689999999999999, 15.0, 14000
1489702945.639802, 134.24600000000001, 71.076999999999998, 1.8158000000000001, 0.014572, 6.0, 400, 1489702929.2040329, 135.203, 71.016000000000005, 1.8154490000000001, 0.0045760000000000002, 15.0, 1400, 1489702919.5780561, 135.77000000000001, 70.977999999999994, 1.814683, 0.00074399999999999998, 15.0, 14000
1489702981.128247, 132.227, 71.198999999999998, 1.816049, 0.014316000000000001, 6.0, 400, 1489702964.6690609, 133.154, 71.144000000000005, 1.8156939999999999, 0.0043949999999999996, 15.0, 1400, 1489702955.063401, 133.702, 71.111000000000004, 1.8149120000000001, 0.00073499999999999998, 15.0, 14000
1489703016.635776, 130.26900000000001, 71.305999999999997, 1.8162670999999999, 0.0138703, 6.0, 400, 1489703000.1791601, 131.167, 71.257999999999996, 1.81592, 0.004339, 15.0, 1400, 1489702990.554709, 131.69999999999999, 71.227999999999994, 1.815064, 0.00074299999999999995, 15.0, 14000
1489703052.5003099, 128.34700000000001, 71.403000000000006, 1.8165, 0.013916, 6.0, 400, 1489703035.9022679, 129.233, 71.359999999999999, 1.816117, 0.004241, 15.0, 1400, 1489703026.148016, 129.75800000000001, 71.332999999999998, 1.8152550000000001, 0.00073200000000000001, 15.0, 14000
1489703088.367157, 126.48099999999999, 71.489999999999995, 1.816694, 0.013699599999999999, 6.0, 400, 1489703071.769171, 127.339, 71.450000000000003, 1.81629, 0.0042890000000000003, 15.0, 1400, 1489703062.0413389, 127.845, 71.426000000000002, 1.8154090000000001, 0.000718, 15.0, 14000
1489703124.2613029, 124.672, 71.567999999999998, 1.816878, 0.013807, 6.0, 400, 1489703107.652699, 125.505, 71.533000000000001, 1.8164659999999999, 0.0042529999999999998, 15.0, 1400, 1489703097.8982329, 125.997, 71.510999999999996, 1.8155600000000001, 0.00070299999999999996, 15.0, 14000
