# This data file was created on Thu Mar 16 14:54:43 2017
# capacitor 2-19; sample GBA120; Helium cool down with 60V bias
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V]
# DC bias set to LOW
1489697700.472818, 151.352, 36.285, 14000.0, 1.81203, 0.000792, 15.0
1489697710.102426, 151.545, 36.348, 1400.0, 1.81251, 0.0057, 15.0
1489697726.549283, 151.587, 36.436, 400.0, 1.81274, 0.01867, 6.0
1489697735.977397, 151.477, 36.477, 14000.0, 1.812005, 0.000802, 15.0
1489697745.590845, 151.247, 36.514, 1400.0, 1.81249, 0.005596, 15.0
1489697762.025839, 150.444, 36.556, 400.0, 1.812812, 0.019357, 6.0
1489697771.441898, 149.759, 36.572, 14000.0, 1.812162, 0.000821, 15.0
1489697781.05767, 148.935, 36.574, 1400.0, 1.81279, 0.005841, 15.0
1489697797.503939, 147.353, 36.559, 400.0, 1.813128, 0.018661, 6.0
1489697806.906907, 146.401, 36.544, 14000.0, 1.812495, 0.000817, 15.0
1489697816.527974, 145.434, 36.522, 1400.0, 1.81316, 0.00591, 15.0
1489697832.970724, 143.826, 36.475, 400.0, 1.813573, 0.019645, 6.0
1489697842.391818, 142.951, 36.446, 14000.0, 1.812892, 0.000857, 15.0
1489697852.014561, 142.108, 36.414, 1400.0, 1.81358, 0.005545, 15.0
1489697868.450386, 140.78, 36.358, 400.0, 1.813942, 0.018596, 6.0
1489697877.873856, 140.083, 36.325, 14000.0, 1.813229, 0.000829, 15.0
1489697887.488782, 139.414, 36.292, 1400.0, 1.81399, 0.00543, 15.0
1489697903.92689, 138.353, 36.24, 400.0, 1.814244, 0.018382, 6.0
1489697913.36125, 137.779, 36.213, 14000.0, 1.813448, 0.000843, 15.0
1489697922.993954, 137.214, 36.186, 1400.0, 1.81422, 0.005545, 15.0
1489697939.431666, 136.264, 36.145, 400.0, 1.814537, 0.018297, 6.0
1489697948.845347, 135.72, 36.121, 14000.0, 1.81367, 0.000833, 15.0
1489697958.468595, 135.153, 36.097, 1400.0, 1.814424, 0.00546, 15.0
1489697974.914635, 134.156, 36.058, 400.0, 1.814795, 0.0179204, 6.0
1489697984.360853, 133.564, 36.036, 14000.0, 1.813879, 0.00083, 15.0
1489697993.995654, 132.952, 36.017, 1400.0, 1.81471, 0.005603, 15.0
1489698010.432321, 131.876, 35.979, 400.0, 1.81507, 0.01747, 6.0
1489698019.846853, 131.252, 35.959, 14000.0, 1.814102, 0.000837, 15.0
1489698029.466944, 130.605, 35.938, 1400.0, 1.81492, 0.005256, 15.0
1489698045.91279, 129.491, 35.898, 400.0, 1.815329, 0.017441, 6.0
1489698055.321493, 128.849, 35.876, 14000.0, 1.814306, 0.000822, 15.0
1489698064.931475, 128.196, 35.853, 1400.0, 1.81526, 0.0052, 15.0
1489698081.363465, 127.062, 35.809, 400.0, 1.81558, 0.017046, 6.0
1489698090.772442, 126.414, 35.784, 14000.0, 1.814519, 0.000826, 15.0
1489698100.398969, 125.755, 35.76, 1400.0, 1.81542, 0.00522, 15.0
1489698116.836596, 124.635, 35.717, 400.0, 1.815839, 0.017364, 6.0
1489698126.26132, 123.996, 35.693, 14000.0, 1.814695, 0.000807, 15.0
1489698135.892939, 123.353, 35.668, 1400.0, 1.815625, 0.005391, 15.0
1489698152.341823, 122.26, 35.625, 400.0, 1.816085, 0.017131, 6.0
1489698161.778985, 121.639, 35.604, 14000.0, 1.814918, 0.000792, 15.0
1489698171.389597, 121.004, 35.58, 1400.0, 1.81579, 0.005319, 15.0
1489698187.829652, 119.919, 35.539, 400.0, 1.816273, 0.016996, 6.0
1489698197.259209, 119.289, 35.514, 14000.0, 1.815083, 0.00078, 15.0
1489698206.891824, 118.65, 35.49, 1400.0, 1.815914, 0.005208, 15.0
1489698223.327532, 117.556, 35.451, 400.0, 1.81643, 0.016883, 6.0
1489698232.742292, 116.927, 35.426, 14000.0, 1.815219, 0.000767, 15.0
1489698242.358939, 116.287, 35.404, 1400.0, 1.816046, 0.005229, 15.0
1489698258.78593, 115.192, 35.361, 400.0, 1.81668, 0.016752, 6.0
1489698268.20991, 114.558, 35.336, 14000.0, 1.815647, 0.000775, 15.0
1489698277.827178, 113.914, 35.315, 1400.0, 1.81639, 0.00509, 15.0
1489698294.277744, 112.817, 35.275, 400.0, 1.816894, 0.016476, 6.0
1489698303.704064, 112.189, 35.252, 14000.0, 1.815737, 0.000758, 15.0
1489698313.314593, 111.551, 35.23, 1400.0, 1.816438, 0.004991, 15.0
1489698329.752334, 110.459, 35.187, 400.0, 1.816908, 0.016295, 6.0
1489698339.187012, 109.83, 35.163, 14000.0, 1.815857, 0.000757, 15.0
1489698348.816592, 109.184, 35.137, 1400.0, 1.81649, 0.004917, 15.0
1489698365.259665, 108.085, 35.093, 400.0, 1.816922, 0.015781, 6.0
1489698374.696971, 107.456, 35.068, 14000.0, 1.815933, 0.000753, 15.0
1489698384.316713, 106.817, 35.045, 1400.0, 1.816515, 0.004781, 15.0
1489698400.756437, 105.725, 35.007, 400.0, 1.816905, 0.015584, 6.0
1489698410.169598, 105.097, 34.981, 14000.0, 1.815949, 0.000785, 15.0
1489698419.788526, 104.454, 34.955, 1400.0, 1.816504, 0.004728, 15.0
1489698436.210486, 103.355, 34.915, 400.0, 1.81685, 0.01502, 6.0
1489698445.631843, 102.729, 34.89, 14000.0, 1.815962, 0.000803, 15.0
1489698455.247725, 102.086, 34.865, 1400.0, 1.816476, 0.0046, 15.0
1489698471.695923, 100.994, 34.822, 400.0, 1.81678, 0.013115, 6.0
1489698481.130544, 100.367, 34.798, 14000.0, 1.815923, 0.000796, 15.0
1489698490.757374, 99.726, 34.774, 1400.0, 1.81646, 0.003837, 15.0
1489698507.204124, 98.622, 34.724, 400.0, 1.81669, 0.012438, 6.0
1489698516.636113, 97.996, 34.701, 14000.0, 1.81586, 0.000888, 15.0
1489698526.261882, 97.354, 34.673, 1400.0, 1.816394, 0.0038119, 15.0
1489698542.699726, 96.262, 34.627, 400.0, 1.81659, 0.01265, 6.0
1489698552.127435, 95.636, 34.605, 14000.0, 1.815682, 0.000991, 15.0
1489698561.734524, 94.999, 34.579, 1400.0, 1.81623, 0.00368, 15.0
1489698578.166953, 93.896, 34.534, 400.0, 1.816427, 0.011249, 6.0
