# This data file was created on Thu Mar 16 14:18:33 2017
# capacitor 2-19; sample GBA120; Helium cool down
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V]
# DC bias set to OFF
1489695530.064162, 49.964, 26.908, 14000.0, 1.773886, 0.001559, 15.0
1489695539.671516, 49.815, 26.887, 1400.0, 1.777777, 0.001539, 15.0
1489695556.123156, 49.365, 26.829, 400.0, 1.77952, 0.0015594, 6.0
1489695565.541812, 49.062, 26.786, 14000.0, 1.773427, 0.001525, 15.0
1489695575.184408, 48.734, 26.736, 1400.0, 1.77707, 0.001483, 15.0
1489695591.638893, 48.172, 26.645, 400.0, 1.7786, 0.001484, 6.0
1489695601.055121, 47.865, 26.589, 14000.0, 1.772648, 0.0014686, 15.0
1489695610.68377, 47.543, 26.53, 1400.0, 1.776161, 0.001457, 15.0
1489695627.117933, 46.98, 26.437, 400.0, 1.777643, 0.0014184, 6.0
1489695636.534721, 46.654, 26.386, 14000.0, 1.77185, 0.001406, 15.0
1489695646.151317, 46.32, 26.332, 1400.0, 1.77525, 0.001395, 15.0
1489695662.602657, 45.748, 26.239, 400.0, 1.776671, 0.001364, 6.0
1489695672.01796, 45.421, 26.182, 14000.0, 1.771071, 0.001326, 15.0
1489695681.640188, 45.112, 26.124, 1400.0, 1.774316, 0.001359, 15.0
1489695698.10395, 44.849, 26.042, 400.0, 1.775814, 0.001314, 6.0
1489695707.539448, 44.792, 26.009, 14000.0, 1.770583, 0.0012806, 15.0
1489695717.178686, 44.86, 25.986, 1400.0, 1.773942, 0.001335, 15.0
1489695733.635218, 45.25, 25.986, 400.0, 1.775783, 0.001307, 6.0
1489695743.043086, 45.548, 26.005, 14000.0, 1.770838, 0.001315, 15.0
1489695752.686398, 45.876, 26.032, 1400.0, 1.774473, 0.001371, 15.0
1489695769.141622, 46.457, 26.092, 400.0, 1.776524, 0.0013501, 6.0
1489695778.585618, 46.796, 26.128, 14000.0, 1.771534, 0.001389, 15.0
1489695788.214455, 47.142, 26.165, 1400.0, 1.775349, 0.001397, 15.0
1489695804.644713, 47.779, 26.231, 400.0, 1.777492, 0.0014053, 6.0
1489695814.070685, 48.154, 26.273, 14000.0, 1.772342, 0.0014484, 15.0
1489695823.705801, 48.521, 26.314, 1400.0, 1.776343, 0.001459, 15.0
1489695840.152025, 49.124, 26.384, 400.0, 1.778593, 0.001483, 6.0
1489695849.56795, 49.465, 26.423, 14000.0, 1.773232, 0.001527, 15.0
1489695859.173172, 49.806, 26.461, 1400.0, 1.777357, 0.001519, 15.0
1489695875.58989, 50.383, 26.525, 400.0, 1.779667, 0.001585, 6.0
1489695885.013397, 50.71, 26.565, 14000.0, 1.774096, 0.001588, 15.0
1489695894.626965, 51.041, 26.605, 1400.0, 1.778339, 0.001565, 15.0
1489695911.062244, 51.606, 26.672, 400.0, 1.78076, 0.0016992, 6.0
1489695920.480938, 51.927, 26.709, 14000.0, 1.774984, 0.00164, 15.0
1489695930.110809, 52.249, 26.747, 1400.0, 1.779338, 0.001648, 15.0
1489695946.553084, 52.804, 26.812, 400.0, 1.781903, 0.0018339, 6.0
1489695955.965348, 53.121, 26.847, 14000.0, 1.77592, 0.001694, 15.0
1489695965.591004, 53.446, 26.884, 1400.0, 1.780374, 0.001738, 15.0
1489695982.02092, 54.001, 26.946, 400.0, 1.783118, 0.0020083, 6.0
1489695991.436633, 54.316, 26.982, 14000.0, 1.776803, 0.001755, 15.0
1489696001.054402, 54.64, 27.017, 1400.0, 1.781422, 0.001858, 15.0
1489696017.488356, 55.192, 27.076, 400.0, 1.784432, 0.002207, 6.0
1489696026.892115, 55.51, 27.11, 14000.0, 1.77777, 0.0018, 15.0
1489696036.493636, 55.831, 27.143, 1400.0, 1.782534, 0.001988, 15.0
1489696052.941948, 56.383, 27.201, 400.0, 1.785835, 0.00244, 6.0
1489696062.397826, 56.7, 27.234, 14000.0, 1.778732, 0.001854, 15.0
1489696072.158099, 57.023, 27.269, 1400.0, 1.7837, 0.002153, 15.0
1489696088.756237, 57.579, 27.329, 400.0, 1.787348, 0.002672, 6.0
1489696098.313485, 57.899, 27.366, 14000.0, 1.779687, 0.001913, 15.0
1489696108.055699, 58.221, 27.404, 1400.0, 1.784948, 0.002331, 15.0
1489696124.655758, 58.772, 27.467, 400.0, 1.788992, 0.002929, 6.0
