# This data file was created on Thu Mar  9 10:02:01 2017
# capacitor 2-19; sample GBA120; helium cool down... Frequencies: 100Hz, 1000Hz, 10000Hz
Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage, Frequency [Hz], Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage, Frequency [Hz], Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage, Frequency [Hz]
1489004222.724016, 260.70699999999999, 155.18199999999999, 1.761155, 0.00013119999999999999, 1.5, 100, 1489004175.208854, 264.86000000000001, 164.303, 1.7606360000000001, 0.000144, 15.0, 1000, 1489004162.76033, 265.916, 166.85900000000001, 1.7602511999999999, 0.00017229999999999999, 15.0, 10000
1489004293.103405, 254.29900000000001, 143.215, 1.761242, 0.00012320000000000001, 1.5, 100, 1489004245.577739, 258.65300000000002, 151.113, 1.7609030000000001, 0.00014300000000000001, 15.0, 1000, 1489004233.140017, 259.77100000000002, 153.29599999999999, 1.7605126, 0.00017220000000000001, 15.0, 10000
1489004363.472959, 247.69900000000001, 132.827, 1.76135, 0.0001204, 1.5, 100, 1489004315.95052, 252.178, 139.685, 1.7610049999999999, 0.00014410000000000001, 15.0, 1000, 1489004303.52601, 253.334, 141.58600000000001, 1.7606098999999999, 0.00017100000000000001, 15.0, 10000
1489004433.8766789, 240.988, 123.745, 1.7614860000000001, 0.00012669999999999999, 1.5, 100, 1489004386.3266399, 245.524, 129.75200000000001, 1.761131, 0.000144, 15.0, 1000, 1489004373.909795, 246.70500000000001, 131.40299999999999, 1.760731, 0.0001771, 15.0, 10000
1489004504.538749, 234.249, 115.733, 1.7616289999999999, 0.000125, 1.5, 100, 1489004456.7400529, 238.80500000000001, 121.038, 1.7612699999999999, 0.000145, 15.0, 1000, 1489004444.3057711, 239.99000000000001, 122.492, 1.7608680000000001, 0.000174, 15.0, 10000
1489004575.481369, 227.47800000000001, 108.629, 1.761784, 0.00013100000000000001, 1.5, 100, 1489004527.637543, 232.036, 113.316, 1.7614292, 0.0001426, 15.0, 1000, 1489004515.0801971, 233.238, 114.61499999999999, 1.7610250000000001, 0.00017369999999999999, 15.0, 10000
1489004646.4324689, 220.79499999999999, 102.29600000000001, 1.7619720000000001, 0.0001259, 1.5, 100, 1489004598.5964701, 225.28899999999999, 106.47199999999999, 1.7616048, 0.00014420000000000001, 15.0, 1000, 1489004586.0307729, 226.47800000000001, 107.63200000000001, 1.7612000000000001, 0.000175, 15.0, 10000
1489004716.87572, 214.22200000000001, 96.688000000000002, 1.7621819999999999, 0.000115, 1.5, 100, 1489004669.346766, 218.64500000000001, 100.42, 1.7618016000000001, 0.0001439, 15.0, 1000, 1489004656.9277561, 219.809, 101.428, 1.7613905999999999, 0.000174, 15.0, 10000
1489004787.2522409, 207.78100000000001, 91.668000000000006, 1.7624010000000001, 0.00011900000000000001, 1.5, 100, 1489004739.708245, 212.12100000000001, 95.004000000000005, 1.762005, 0.0001437, 15.0, 1000, 1489004727.283772, 213.26300000000001, 95.914000000000001, 1.7615970000000001, 0.0001708, 15.0, 10000
1489004857.632616, 201.44, 87.164000000000001, 1.7626219999999999, 0.000116, 1.5, 100, 1489004810.0947571, 205.721, 90.147000000000006, 1.7622310000000001, 0.00014300000000000001, 15.0, 1000, 1489004797.674788, 206.84, 90.968000000000004, 1.7618119999999999, 0.0001697, 15.0, 10000
1489004927.988219, 195.21199999999999, 83.052000000000007, 1.7628839999999999, 0.00011069999999999999, 1.5, 100, 1489004880.467351, 199.40100000000001, 85.784000000000006, 1.762472, 0.000144, 15.0, 1000, 1489004868.061609, 200.506, 86.528000000000006, 1.7620614000000001, 0.00016660000000000001, 15.0, 10000
1489004998.629163, 189.096, 79.319000000000003, 1.763142, 0.00012400000000000001, 1.5, 100, 1489004950.836132, 193.21899999999999, 81.813999999999993, 1.7627339, 0.00014239999999999999, 15.0, 1000, 1489004938.4173231, 194.29900000000001, 82.483000000000004, 1.7623249999999999, 0.00016000000000000001, 15.0, 10000
1489005069.5795331, 183.04599999999999, 75.894000000000005, 1.7634084999999999, 0.00012650000000000001, 1.5, 100, 1489005021.7446229, 187.108, 78.165000000000006, 1.7629900000000001, 0.0001395, 15.0, 1000, 1489005009.189111, 188.18700000000001, 78.787999999999997, 1.762588, 0.00015880000000000001, 15.0, 10000
1489005140.530025, 177.14500000000001, 72.733999999999995, 1.76373, 0.00011900000000000001, 1.5, 100, 1489005092.6891229, 181.11099999999999, 74.843999999999994, 1.763288, 0.00013999999999999999, 15.0, 1000, 1489005080.1235499, 182.16, 75.412000000000006, 1.7628824000000001, 0.000155, 15.0, 10000
1489005211.480845, 171.38900000000001, 69.831999999999994, 1.7640469999999999, 0.00012400000000000001, 1.5, 100, 1489005163.6664319, 175.24799999999999, 71.759, 1.7636210000000001, 0.00013899999999999999, 15.0, 1000, 1489005151.0976019, 176.27799999999999, 72.284999999999997, 1.7632190000000001, 0.00015239999999999999, 15.0, 10000
1489005282.3831201, 165.74600000000001, 67.135999999999996, 1.7643599999999999, 0.000115, 1.5, 100, 1489005234.5818491, 169.542, 68.938000000000002, 1.7639290000000001, 0.000136, 15.0, 1000, 1489005222.029743, 170.54599999999999, 69.421000000000006, 1.7635320000000001, 0.00015300000000000001, 15.0, 10000
1489005353.3235731, 160.22, 64.632999999999996, 1.7646580000000001, 0.000111, 1.5, 100, 1489005305.4924021, 163.93199999999999, 66.293999999999997, 1.764243, 0.000136, 15.0, 1000, 1489005292.9322519, 164.916, 66.748000000000005, 1.763855, 0.00015589999999999999, 15.0, 10000
1489005424.2626121, 154.768, 62.332999999999998, 1.764961, 0.000112, 1.5, 100, 1489005376.427331, 158.43100000000001, 63.868000000000002, 1.764559, 0.000134, 15.0, 1000, 1489005363.8725281, 159.40299999999999, 64.280000000000001, 1.764173, 0.0001496, 15.0, 10000
1489005495.2186821, 149.42400000000001, 60.18, 1.7652669999999999, 0.000111, 1.5, 100, 1489005447.3689611, 153.01400000000001, 61.615000000000002, 1.7648619999999999, 0.00013349999999999999, 15.0, 1000, 1489005434.82022, 153.96600000000001, 62.003, 1.764483, 0.00015129999999999999, 15.0, 10000
1489005566.2111721, 146.429, 58.174999999999997, 1.765498, 0.000112, 1.5, 100, 1489005518.3531101, 147.91300000000001, 59.505000000000003, 1.765174, 0.00013300000000000001, 15.0, 1000, 1489005505.7783041, 148.678, 59.869999999999997, 1.764796, 0.00015349999999999999, 15.0, 10000
1489005637.150336, 141.33500000000001, 56.372, 1.765754, 0.0001033, 1.5, 100, 1489005589.310581, 144.96000000000001, 57.573999999999998, 1.765355, 0.00013100000000000001, 15.0, 1000, 1489005576.7559049, 145.88300000000001, 57.899000000000001, 1.7649790000000001, 0.00015919999999999999, 15.0, 10000
1489005708.1298599, 136.035, 54.625, 1.7660130000000001, 0.0001189, 1.5, 100, 1489005660.3038061, 139.59800000000001, 55.795000000000002, 1.7656670000000001, 0.00013799999999999999, 15.0, 1000, 1489005647.7165811, 140.54300000000001, 56.107999999999997, 1.7652262000000001, 0.00016699999999999999, 15.0, 10000
1489005778.8814831, 130.828, 52.969999999999999, 1.7663660000000001, 0.000121, 1.5, 100, 1489005731.200845, 134.33099999999999, 54.073, 1.76596, 0.00013899999999999999, 15.0, 1000, 1489005718.672364, 135.25999999999999, 54.371000000000002, 1.7655285000000001, 0.0001762, 15.0, 10000
1489005849.291343, 125.711, 51.395000000000003, 1.7666109999999999, 0.00012879999999999999, 1.5, 100, 1489005801.732106, 129.16300000000001, 52.453000000000003, 1.766229, 0.00014999999999999999, 15.0, 1000, 1489005789.3135059, 130.06999999999999, 52.734000000000002, 1.7657670000000001, 0.00018679999999999999, 15.0, 10000
1489005919.657515, 120.639, 49.901000000000003, 1.766934, 0.000107, 1.5, 100, 1489005872.130686, 124.059, 50.896000000000001, 1.7664489999999999, 0.000166, 15.0, 1000, 1489005859.7040131, 124.95699999999999, 51.164999999999999, 1.7659609999999999, 0.00019129999999999999, 15.0, 10000
1489005990.0526171, 115.604, 48.497999999999998, 1.7671159999999999, 0.00016100000000000001, 1.5, 100, 1489005942.516037, 118.998, 49.439, 1.7666269999999999, 0.0001827, 15.0, 1000, 1489005930.079495, 119.89400000000001, 49.689, 1.7661251, 0.0001829, 15.0, 10000
1489006060.400682, 108.352, 19.568000000000001, 1.7671730000000001, 0.00016579999999999999, 1.5, 100, 1489006012.8797269, 113.95399999999999, 34.68, 1.766737, 0.000192, 15.0, 1000, 1489006000.479341, 114.866, 46.523000000000003, 1.766265, 0.00017929999999999999, 15.0, 10000
1489006130.769316, 98.661000000000001, 22.302, 1.7671490000000001, 0.000192, 1.5, 100, 1489006083.247077, 105.089, 18.863, 1.7667619999999999, 0.00017899999999999999, 15.0, 1000, 1489006070.814399, 106.871, 19.183, 1.766364, 0.000174, 15.0, 10000
1489006201.1489241, 98.697999999999993, 21.861000000000001, 1.767082, 0.00019599999999999999, 1.5, 100, 1489006153.6280241, 98.275999999999996, 22.167999999999999, 1.7666790000000001, 0.00015699999999999999, 15.0, 1000, 1489006141.196368, 98.171000000000006, 22.277000000000001, 1.7663313, 0.0002274, 15.0, 10000
1489006271.5075259, 96.409000000000006, 21.306999999999999, 1.7670239999999999, 0.000212, 1.5, 100, 1489006223.986901, 98.058999999999997, 21.663, 1.766686, 0.00016000000000000001, 15.0, 1000, 1489006211.5704601, 98.438000000000002, 21.791, 1.7663435000000001, 0.00023039999999999999, 15.0, 10000
1489006341.8900599, 94.022999999999996, 20.120999999999999, 1.76691, 0.00017310000000000001, 1.5, 100, 1489006294.3480501, 95.629000000000005, 21.157, 1.76664, 0.000156, 15.0, 1000, 1489006281.928576, 96.051000000000002, 21.251000000000001, 1.7662909, 0.00026909999999999998, 15.0, 10000
1489006412.294023, 91.710999999999999, 19.763999999999999, 1.7668569999999999, 0.0001384, 1.5, 100, 1489006364.756413, 93.269999999999996, 20.007000000000001, 1.7665685, 0.0001606, 15.0, 1000, 1489006352.332947, 93.677999999999997, 20.068999999999999, 1.7661910999999999, 0.00032430000000000002, 15.0, 10000
1489006483.074707, 89.358000000000004, 19.413, 1.7667196000000001, 0.00015129999999999999, 1.5, 100, 1489006435.2492011, 90.951999999999998, 19.652999999999999, 1.7664759999999999, 0.00016870000000000001, 15.0, 1000, 1489006422.704056, 91.366, 19.707000000000001, 1.7660560000000001, 0.000406, 15.0, 10000
1489006554.003264, 87.006, 19.087, 1.7666059999999999, 0.00013100000000000001, 1.5, 100, 1489006506.162029, 88.593000000000004, 19.292999999999999, 1.7663679999999999, 0.00018679999999999999, 15.0, 1000, 1489006493.6012399, 89.007999999999996, 19.363, 1.7658729, 0.00052890000000000001, 15.0, 10000
1489006624.969121, 84.641999999999996, 18.785, 1.7663580000000001, 0.00012400000000000001, 1.5, 100, 1489006577.1279769, 86.236000000000004, 18.978999999999999, 1.766229, 0.00021900000000000001, 15.0, 1000, 1489006564.5678351, 86.653000000000006, 19.045999999999999, 1.765585, 0.00071400000000000001, 15.0, 10000
1489006695.914341, 82.287000000000006, 18.5, 1.766289, 0.00013300000000000001, 1.5, 100, 1489006648.062531, 83.875, 18.684000000000001, 1.766051, 0.00026600000000000001, 15.0, 1000, 1489006635.5258901, 84.290999999999997, 18.751000000000001, 1.765104, 0.00095779999999999997, 15.0, 10000
1489006766.8563049, 79.927999999999997, 18.233000000000001, 1.766108, 0.00014200000000000001, 1.5, 100, 1489006719.02918, 81.519000000000005, 18.416, 1.7658290000000001, 0.00035, 15.0, 1000, 1489006706.4582541, 81.936999999999998, 18.465, 1.764391, 0.0012397, 15.0, 10000
1489006837.78339, 77.590999999999994, 17.983000000000001, 1.7658259999999999, 0.00018000000000000001, 1.5, 100, 1489006789.9637129, 79.165000000000006, 18.155999999999999, 1.765528, 0.00048899999999999996, 15.0, 1000, 1489006777.4140501, 79.578000000000003, 18.193999999999999, 1.7633589999999999, 0.0015328, 15.0, 10000
1489006908.7069731, 75.245000000000005, 17.742999999999999, 1.765622, 0.0002106, 1.5, 100, 1489006860.8668351, 76.828000000000003, 17.901, 1.7650973000000001, 0.00068970000000000001, 15.0, 1000, 1489006848.3062561, 77.244, 17.949000000000002, 1.7620429, 0.0017700000000000001, 15.0, 10000
1489006979.6312521, 72.882000000000005, 17.498999999999999, 1.765317, 0.00029999999999999997, 1.5, 100, 1489006931.7873459, 74.472999999999999, 17.658999999999999, 1.76444, 0.0009810000000000001, 15.0, 1000, 1489006919.240257, 74.894000000000005, 17.702999999999999, 1.7604981, 0.0019262000000000001, 15.0, 10000
1489007050.560221, 70.533000000000001, 17.256, 1.7650090000000001, 0.00051599999999999997, 1.5, 100, 1489007002.726233, 72.117999999999995, 17.427, 1.7634240000000001, 0.0013082, 15.0, 1000, 1489006990.175024, 72.533000000000001, 17.463000000000001, 1.7588200000000001, 0.0019532, 15.0, 10000
1489007121.499974, 68.171000000000006, 17.018000000000001, 1.7644280000000001, 0.000687, 1.5, 100, 1489007073.664624, 69.762, 17.177, 1.762035, 0.0016080000000000001, 15.0, 1000, 1489007061.1091421, 70.182000000000002, 17.219999999999999, 1.7571460000000001, 0.0018843, 15.0, 10000
1489007192.4560111, 65.819000000000003, 16.783999999999999, 1.76353, 0.0010280000000000001, 1.5, 100, 1489007144.6124711, 67.405000000000001, 16.936, 1.760297, 0.0017968000000000001, 15.0, 1000, 1489007132.0516191, 67.820999999999998, 16.986999999999998, 1.7555215, 0.0017487, 15.0, 10000
1489007263.4125149, 63.465000000000003, 16.552, 1.762173, 0.0013799999999999999, 1.5, 100, 1489007215.5978191, 65.051000000000002, 16.706, 1.758283, 0.0018431999999999999, 15.0, 1000, 1489007203.0138321, 65.468999999999994, 16.745999999999999, 1.7539990000000001, 0.001578, 15.0, 10000
1489007334.3282261, 61.125999999999998, 16.315000000000001, 1.7603390000000001, 0.0016440000000000001, 1.5, 100, 1489007286.4813831, 62.703000000000003, 16.474, 1.7563922999999999, 0.0017505000000000001, 15.0, 1000, 1489007273.9393771, 63.116999999999997, 16.515999999999998, 1.752569, 0.0014109999999999999, 15.0, 10000
1489007405.227391, 58.771000000000001, 16.077999999999999, 1.7582100000000001, 0.0017229999999999999, 1.5, 100, 1489007357.4235511, 60.359999999999999, 16.236999999999998, 1.75458, 0.001585, 15.0, 1000, 1489007344.8820341, 60.776000000000003, 16.286000000000001, 1.751288, 0.0012764, 15.0, 10000
1489007476.14574, 56.405000000000001, 15.829000000000001, 1.7561100000000001, 0.0016570000000000001, 1.5, 100, 1489007428.3210549, 58.005000000000003, 15.992000000000001, 1.752931, 0.0013833999999999999, 15.0, 1000, 1489007415.771064, 58.421999999999997, 16.030999999999999, 1.7500732000000001, 0.0011781999999999999, 15.0, 10000
1489007546.9487691, 54.143000000000001, 15.596, 1.753865, 0.0014289999999999999, 1.5, 100, 1489007499.2340751, 55.640000000000001, 15.753, 1.751449, 0.001201, 15.0, 1000, 1489007486.684176, 56.055999999999997, 15.795, 1.7489030000000001, 0.0011050000000000001, 15.0, 10000
1489007617.3142381, 51.828000000000003, 15.334, 1.752283, 0.0012489999999999999, 1.5, 100, 1489007569.7816181, 53.404000000000003, 15.507, 1.750156, 0.001067, 15.0, 1000, 1489007557.35726, 53.810000000000002, 15.548999999999999, 1.7478079, 0.0010495000000000001, 15.0, 10000
1489007687.690285, 49.603999999999999, 17.190000000000001, 1.7508379999999999, 0.0010430000000000001, 1.5, 100, 1489007640.1696579, 51.091999999999999, 17.123999999999999, 1.7489380000000001, 0.00095699999999999995, 15.0, 1000, 1489007627.737005, 51.479999999999997, 15.295, 1.746685, 0.0010070000000000001, 15.0, 10000
1489007758.052551, 47.234000000000002, 16.847000000000001, 1.7492890000000001, 0.000883, 1.5, 100, 1489007710.52075, 48.817999999999998, 17.061, 1.747835, 0.00089099999999999997, 15.0, 1000, 1489007698.1064291, 49.247, 17.141999999999999, 1.745716, 0.00095520000000000002, 15.0, 10000
1489007828.420547, 44.895000000000003, 16.532, 1.7481610000000001, 0.00079299999999999998, 1.5, 100, 1489007780.884279, 46.478999999999999, 16.760999999999999, 1.7467029999999999, 0.00084099999999999995, 15.0, 1000, 1489007768.479552, 46.890999999999998, 16.826000000000001, 1.7446712, 0.00090169999999999996, 15.0, 10000
1489007898.904464, 42.561999999999998, 16.181999999999999, 1.747088, 0.00067900000000000002, 1.5, 100, 1489007851.2467899, 44.137999999999998, 16.41, 1.7456430000000001, 0.00079699999999999997, 15.0, 1000, 1489007838.828562, 44.548999999999999, 16.469000000000001, 1.743762, 0.00085599999999999999, 15.0, 10000
1489007969.8600881, 40.213000000000001, 15.866, 1.7458959999999999, 0.00067000000000000002, 1.5, 100, 1489007922.0153351, 41.795999999999999, 16.067, 1.7446200000000001, 0.00074799999999999997, 15.0, 1000, 1489007909.4481511, 42.213000000000001, 16.126000000000001, 1.7428463000000001, 0.00076199999999999998, 15.0, 10000
1489008040.8163879, 37.865000000000002, 15.5, 1.744904, 0.00062600000000000004, 1.5, 100, 1489007992.9755771, 39.448, 15.74, 1.743741, 0.00069099999999999999, 15.0, 1000, 1489007980.409395, 39.863999999999997, 15.808999999999999, 1.7421390000000001, 0.00068820000000000003, 15.0, 10000
1489008111.718009, 35.533999999999999, 15.167999999999999, 1.74403, 0.00062, 1.5, 100, 1489008063.926085, 37.103000000000002, 15.413, 1.7428939999999999, 0.00062799999999999998, 15.0, 1000, 1489008051.383306, 37.515999999999998, 15.459, 1.7414394, 0.00060930000000000001, 15.0, 10000
1489008182.6623271, 33.197000000000003, 14.798999999999999, 1.7431700000000001, 0.00058299999999999997, 1.5, 100, 1489008134.839031, 34.770000000000003, 15.048, 1.742132, 0.00056999999999999998, 15.0, 1000, 1489008122.2732539, 35.186999999999998, 15.108000000000001, 1.7408585000000001, 0.00054330000000000003, 15.0, 10000
1489008253.5554781, 30.995999999999999, 14.462, 1.7423900000000001, 0.00045399999999999998, 1.5, 100, 1489008205.7201891, 32.439999999999998, 14.702, 1.7414518000000001, 0.00050250000000000002, 15.0, 1000, 1489008193.1916151, 32.851999999999997, 14.74, 1.7403054, 0.00048870000000000001, 15.0, 10000
1489008324.442018, 28.725999999999999, 14.106999999999999, 1.7416799999999999, 0.00048200000000000001, 1.5, 100, 1489008276.622736, 30.262, 14.343999999999999, 1.7408617, 0.00045300000000000001, 15.0, 1000, 1489008264.0699811, 30.667000000000002, 14.423999999999999, 1.7398420000000001, 0.00044359999999999999, 15.0, 10000
1489008395.355391, 26.431000000000001, 13.756, 1.741009, 0.000397, 1.5, 100, 1489008347.535923, 27.969000000000001, 13.98, 1.7403420000000001, 0.00040339999999999999, 15.0, 1000, 1489008334.9750609, 28.384, 14.055999999999999, 1.7394179999999999, 0.00039439999999999999, 15.0, 10000
1489008466.284482, 24.097999999999999, 13.420999999999999, 1.7404809999999999, 0.00035100000000000002, 1.5, 100, 1489008418.4720261, 25.702000000000002, 13.643000000000001, 1.739889, 0.00036000000000000002, 15.0, 1000, 1489008405.905668, 26.07, 13.701000000000001, 1.7390646999999999, 0.00036099999999999999, 15.0, 10000
1489008537.197551, 21.814, 13.106, 1.74003, 0.00031700000000000001, 1.5, 100, 1489008489.361954, 23.376999999999999, 13.324, 1.7395080000000001, 0.00032600000000000001, 15.0, 1000, 1489008476.817348, 23.792999999999999, 13.371, 1.7387623000000001, 0.00033310000000000002, 15.0, 10000
1489008608.1031561, 19.526, 12.856, 1.7397069999999999, 0.00026400000000000002, 1.5, 100, 1489008560.26964, 21.07, 13.019, 1.73919, 0.00030239999999999998, 15.0, 1000, 1489008547.715126, 21.469999999999999, 13.074999999999999, 1.7385062, 0.00030850000000000002, 15.0, 10000
1489008679.0126679, 17.292999999999999, 12.618, 1.7393940000000001, 0.00025999999999999998, 1.5, 100, 1489008631.186913, 18.788, 12.778, 1.738926, 0.00027999999999999998, 15.0, 1000, 1489008618.6395321, 19.187000000000001, 12.814, 1.738308, 0.0002968, 15.0, 10000
1489008749.9319439, 15.835000000000001, 12.473000000000001, 1.7390540000000001, 0.00022800000000000001, 1.5, 100, 1489008702.091115, 16.905999999999999, 12.579000000000001, 1.7386740000000001, 0.00026699999999999998, 15.0, 1000, 1489008689.5623989, 16.981999999999999, 12.597, 1.738056, 0.0002767, 15.0, 10000
1489008820.855669, 15.454000000000001, 12.433, 1.739069, 0.000174, 1.5, 100, 1489008773.038712, 15.56, 12.439, 1.7385440000000001, 0.00026200000000000003, 15.0, 1000, 1489008760.486239, 15.664, 12.462, 1.738008, 0.00027839999999999999, 15.0, 10000
1489008891.811383, 15.390000000000001, 12.443, 1.7391700000000001, 0.000195, 1.5, 100, 1489008843.9643061, 15.426, 12.436999999999999, 1.738534, 0.00026800000000000001, 15.0, 1000, 1489008831.409235, 15.439, 12.433, 1.7379169999999999, 0.00027599999999999999, 15.0, 10000
1489008962.7567561, 15.356, 12.446, 1.7390399999999999, 0.00019000000000000001, 1.5, 100, 1489008914.9081609, 15.377000000000001, 12.44, 1.738496, 0.00025900000000000001, 15.0, 1000, 1489008902.3658071, 15.387, 12.435, 1.7378662, 0.00026729999999999999, 15.0, 10000
1489009033.6698141, 15.324999999999999, 12.451000000000001, 1.738907, 0.00025700000000000001, 1.5, 100, 1489008985.8285699, 15.346, 12.449, 1.738445, 0.00025700000000000001, 15.0, 1000, 1489008973.273813, 15.351000000000001, 12.449999999999999, 1.7378248000000001, 0.00026919999999999998, 15.0, 10000
1489009104.588294, 15.305999999999999, 12.461, 1.738847, 0.00020799999999999999, 1.5, 100, 1489009056.7637391, 15.316000000000001, 12.448, 1.738405, 0.00025690000000000001, 15.0, 1000, 1489009044.208461, 15.321999999999999, 12.449, 1.7378, 0.0002655, 15.0, 10000
1489009175.522825, 15.289999999999999, 12.470000000000001, 1.7389019999999999, 0.00023699999999999999, 1.5, 100, 1489009127.687391, 15.303000000000001, 12.464, 1.7383839999999999, 0.00025829999999999999, 15.0, 1000, 1489009115.145716, 15.305999999999999, 12.462, 1.7377587999999999, 0.00026479999999999999, 15.0, 10000
1489009246.4636819, 15.285, 12.481999999999999, 1.73889, 0.00020000000000000001, 1.5, 100, 1489009198.6217141, 15.289, 12.472, 1.738364, 0.000261, 15.0, 1000, 1489009186.0615461, 15.288, 12.478, 1.7377601, 0.00026679999999999998, 15.0, 10000
