# This data file was created on Thu Mar  9 12:42:25 2017
# testing positive
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V], DC Voltage [V]
# DC bias set to LO
1489088565.526455, 100.0, 76.041, 10000.0, 1.811544, 0.000464, 15.0, 0
1489088575.939321, 99.999, 76.045, 10000.0, 1.811548, 0.00046, 15.0, 20
1489088586.363631, 100.0, 76.044, 10000.0, 1.811544, 0.000461, 15.0, 40
1489088596.781004, 100.0, 76.044, 10000.0, 1.811541, 0.000462, 15.0, 60
1489088607.200859, 100.0, 76.041, 10000.0, 1.8115479, 0.0004565, 15.0, 80
1489088617.623073, 100.0, 76.039, 10000.0, 1.811547, 0.000456, 15.0, 100
