# This data file was created on Thu Mar  9 10:03:05 2017
# capacitor 2-19; sample GBA120; helium cool down after nitrogen to check DC Bias experiment
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage
# DC bias set to LO
1489080758.250532, 258.312, 190.231, 100.0, 1.767733, 0.0001265, 1.5
1489080768.68199, 257.722, 189.398, 10000.0, 1.7670488, 0.0001839, 15.0
1489080781.098703, 257.018, 188.451, 1000.0, 1.767464, 0.000153, 15.0
1489080828.646258, 254.318, 184.959, 100.0, 1.767833, 0.000128, 1.5
1489080839.062241, 253.725, 184.164, 10000.0, 1.7671527, 0.0001838, 15.0
1489080851.486355, 253.02, 183.286, 1000.0, 1.7675665, 0.0001536, 15.0
1489080899.034702, 250.32, 180.064, 100.0, 1.767923, 0.000126, 1.5
1489080909.457887, 249.726, 179.424, 10000.0, 1.767253, 0.000185, 15.0
1489080922.002303, 249.016, 178.662, 1000.0, 1.76767, 0.0001532, 15.0
1489080969.806165, 246.304, 175.629, 100.0, 1.768041, 0.000144, 1.5
1489080980.365965, 245.707, 174.876, 10000.0, 1.767369, 0.0001873, 15.0
1489080992.921138, 244.997, 173.99, 1000.0, 1.76778, 0.000155, 15.0
1489081040.767476, 242.289, 170.756, 100.0, 1.768161, 0.0001276, 1.5
1489081051.305622, 241.692, 170.07, 10000.0, 1.7674783, 0.0001864, 15.0
1489081063.888119, 240.985, 169.239, 1000.0, 1.767897, 0.000155, 15.0
1489081111.723627, 238.281, 166.427, 100.0, 1.768283, 0.000133, 1.5
1489081122.272299, 237.691, 165.865, 10000.0, 1.767592, 0.0001866, 15.0
1489081134.846252, 236.983, 165.228, 1000.0, 1.768013, 0.0001544, 15.0
1489081182.700635, 234.313, 162.676, 100.0, 1.768402, 0.000134, 1.5
1489081193.249867, 233.725, 162.126, 10000.0, 1.7677135, 0.000185, 15.0
1489081205.783767, 233.025, 161.437, 1000.0, 1.768136, 0.0001555, 15.0
1489081253.624823, 230.375, 158.544, 100.0, 1.768514, 0.0001407, 1.5
1489081264.182072, 229.788, 157.891, 10000.0, 1.76785, 0.000182, 15.0
1489081276.723556, 229.093, 157.108, 1000.0, 1.768269, 0.000154, 15.0
1489081324.566459, 226.455, 154.257, 100.0, 1.768659, 0.000132, 1.5
1489081335.097254, 225.873, 153.624, 10000.0, 1.767983, 0.0001798, 15.0
1489081347.652703, 225.182, 152.873, 1000.0, 1.768402, 0.0001544, 15.0
1489081395.498127, 222.556, 150.191, 100.0, 1.768789, 0.000133, 1.5
1489081406.042906, 221.978, 149.555, 10000.0, 1.7681214, 0.0001818, 15.0
1489081418.59793, 221.291, 148.785, 1000.0, 1.768537, 0.0001509, 15.0
1489081466.428309, 218.669, 146.123, 100.0, 1.768927, 0.000139, 1.5
1489081476.971906, 218.094, 145.489, 10000.0, 1.768271, 0.00018, 15.0
1489081489.495658, 217.405, 144.768, 1000.0, 1.76869, 0.000151, 15.0
1489081537.330927, 214.79, 142.005, 100.0, 1.769061, 0.000132, 1.5
1489081547.870158, 214.213, 141.56, 10000.0, 1.7684387, 0.0001752, 15.0
1489081560.429984, 213.529, 140.885, 1000.0, 1.768851, 0.0001498, 15.0
1489081608.2704, 210.932, 138.041, 100.0, 1.769235, 0.000126, 1.5
1489081618.814578, 210.36, 137.459, 10000.0, 1.7686127, 0.0001704, 15.0
1489081631.380728, 209.679, 136.658, 1000.0, 1.769024, 0.000147, 15.0
1489081679.210899, 207.087, 133.532, 100.0, 1.769408, 0.000121, 1.5
1489081689.76522, 206.515, 132.843, 10000.0, 1.76879, 0.0001707, 15.0
1489081702.332084, 205.832, 132.053, 1000.0, 1.769208, 0.0001475, 15.0
1489081750.182636, 203.217, 129.237, 100.0, 1.769561, 0.000133, 1.5
1489081760.694429, 202.639, 128.596, 10000.0, 1.768985, 0.000166, 15.0
1489081773.270677, 201.952, 127.824, 1000.0, 1.769396, 0.000149, 15.0
1489081821.085037, 199.333, 124.94, 100.0, 1.769837, 8.9e-05, 1.5
1489081831.642159, 198.755, 124.332, 10000.0, 1.769187, 0.0001656, 15.0
1489081844.173828, 198.068, 123.735, 1000.0, 1.769588, 0.000144, 15.0
1489081891.984763, 195.458, 120.983, 100.0, 1.769975, 0.000109, 1.5
1489081902.544923, 194.883, 120.271, 10000.0, 1.7693938, 0.0001639, 15.0
1489081915.097457, 194.197, 119.388, 1000.0, 1.7697889, 0.0001441, 15.0
1489081962.904564, 191.577, 116.412, 100.0, 1.770127, 7.9e-05, 1.5
1489081973.460971, 190.998, 115.821, 10000.0, 1.76961, 0.000162, 15.0
1489081986.021536, 190.309, 115.011, 1000.0, 1.7700035, 0.00014214, 15.0
1489082033.862331, 187.658, 111.84, 100.0, 1.770411, 0.000137, 1.5
1489082044.41137, 187.073, 111.131, 10000.0, 1.7698381, 0.000157, 15.0
1489082056.950559, 186.373, 110.413, 1000.0, 1.7702274, 0.0001425, 15.0
1489082104.791674, 183.703, 107.187, 100.0, 1.77053, 0.000111, 1.5
1489082115.345408, 183.112, 106.44, 10000.0, 1.7700629, 0.0001586, 15.0
1489082127.890317, 182.406, 105.609, 1000.0, 1.770451, 0.0001389, 15.0
1489082175.512857, 179.707, 101.725, 100.0, 1.770887, 0.000134, 1.5
1489082185.927872, 179.108, 100.913, 10000.0, 1.770305, 0.000158, 15.0
1489082198.361127, 178.391, 99.649, 1000.0, 1.7707, 0.00014, 15.0
1489082245.870601, 175.604, 94.511, 100.0, 1.771119, 0.000114, 1.5
1489082256.292386, 174.981, 93.116, 10000.0, 1.7705762, 0.0001554, 15.0
1489082268.703499, 174.23, 91.528, 1000.0, 1.770966, 0.0001389, 15.0
1489082316.225941, 171.257, 84.937, 100.0, 1.771416, 0.000168, 1.5
1489082326.642808, 170.585, 83.571, 10000.0, 1.770862, 0.000155, 15.0
