# This data file was created on Thu Mar  9 11:34:27 2017
# capacitor 2-19; sample GBA120; helium cool down after nitrogen to check DC Bias experiment... Frequencies: 100Hz, 1000Hz, 10000Hz
Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage, Frequency [Hz], Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage, Frequency [Hz], Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage, Frequency [Hz]
1489080547.035881, 270.23200000000003, 208.608, 1.7672859999999999, 0.00011900000000000001, 1.5, 100, 1489080499.505898, 272.791, 213.94200000000001, 1.7669299999999999, 0.00014990000000000001, 15.0, 1000, 1489080487.0722301, 273.44400000000002, 215.39599999999999, 1.7665249999999999, 0.0001794, 15.0, 10000
1489080617.4639549, 266.31999999999999, 201.43600000000001, 1.7675609999999999, 0.00012990000000000001, 1.5, 100, 1489080569.889868, 268.976, 206.31700000000001, 1.7671825999999999, 0.00015029999999999999, 15.0, 1000, 1489080557.4523239, 269.66300000000001, 207.54900000000001, 1.766783, 0.00018200000000000001, 15.0, 10000
1489080687.8648551, 262.322, 195.56200000000001, 1.767655, 0.00012999999999999999, 1.5, 100, 1489080640.322973, 265.029, 199.53800000000001, 1.7672730000000001, 0.0001505, 15.0, 1000, 1489080627.894381, 265.73399999999998, 200.58799999999999, 1.766866, 0.00018220000000000001, 15.0, 10000
1489080758.2505319, 258.31200000000001, 190.23099999999999, 1.767733, 0.00012650000000000001, 1.5, 100, 1489080710.7200329, 261.01900000000001, 193.64699999999999, 1.7673639999999999, 0.00015300000000000001, 15.0, 1000, 1489080698.2971139, 261.73000000000002, 194.65899999999999, 1.7669556, 0.00017980000000000001, 15.0, 10000
1489080828.6462581, 254.31800000000001, 184.959, 1.767833, 0.00012799999999999999, 1.5, 100, 1489080781.0987029, 257.01799999999997, 188.45099999999999, 1.7674639999999999, 0.00015300000000000001, 15.0, 1000, 1489080768.6819899, 257.72199999999998, 189.398, 1.7670488, 0.0001839, 15.0, 10000
1489080899.0347021, 250.31999999999999, 180.06399999999999, 1.7679229999999999, 0.000126, 1.5, 100, 1489080851.4863551, 253.02000000000001, 183.286, 1.7675665, 0.00015359999999999999, 15.0, 1000, 1489080839.0622411, 253.72499999999999, 184.16399999999999, 1.7671527, 0.0001838, 15.0, 10000
1489080969.806165, 246.304, 175.62899999999999, 1.768041, 0.000144, 1.5, 100, 1489080922.0023029, 249.01599999999999, 178.66200000000001, 1.7676700000000001, 0.00015320000000000001, 15.0, 1000, 1489080909.4578869, 249.726, 179.42400000000001, 1.767253, 0.000185, 15.0, 10000
1489081040.7674761, 242.28899999999999, 170.756, 1.7681610000000001, 0.00012760000000000001, 1.5, 100, 1489080992.921138, 244.99700000000001, 173.99000000000001, 1.7677799999999999, 0.000155, 15.0, 1000, 1489080980.3659649, 245.70699999999999, 174.876, 1.767369, 0.0001873, 15.0, 10000
1489081111.7236271, 238.28100000000001, 166.42699999999999, 1.768283, 0.00013300000000000001, 1.5, 100, 1489081063.888119, 240.98500000000001, 169.239, 1.7678970000000001, 0.000155, 15.0, 1000, 1489081051.3056221, 241.69200000000001, 170.06999999999999, 1.7674783000000001, 0.0001864, 15.0, 10000
1489081182.700635, 234.31299999999999, 162.67599999999999, 1.768402, 0.000134, 1.5, 100, 1489081134.846252, 236.983, 165.22800000000001, 1.7680130000000001, 0.00015440000000000001, 15.0, 1000, 1489081122.2722991, 237.691, 165.86500000000001, 1.7675920000000001, 0.00018660000000000001, 15.0, 10000
1489081253.6248231, 230.375, 158.54400000000001, 1.7685139999999999, 0.0001407, 1.5, 100, 1489081205.783767, 233.02500000000001, 161.43700000000001, 1.7681359999999999, 0.00015550000000000001, 15.0, 1000, 1489081193.249867, 233.72499999999999, 162.126, 1.7677134999999999, 0.000185, 15.0, 10000
1489081324.5664589, 226.45500000000001, 154.25700000000001, 1.768659, 0.00013200000000000001, 1.5, 100, 1489081276.723556, 229.09299999999999, 157.108, 1.7682690000000001, 0.000154, 15.0, 1000, 1489081264.1820719, 229.78800000000001, 157.89099999999999, 1.7678499999999999, 0.00018200000000000001, 15.0, 10000
1489081395.498127, 222.55600000000001, 150.191, 1.7687889999999999, 0.00013300000000000001, 1.5, 100, 1489081347.652703, 225.18199999999999, 152.87299999999999, 1.768402, 0.00015440000000000001, 15.0, 1000, 1489081335.097254, 225.87299999999999, 153.624, 1.7679830000000001, 0.00017980000000000001, 15.0, 10000
1489081466.428309, 218.66900000000001, 146.12299999999999, 1.7689269999999999, 0.00013899999999999999, 1.5, 100, 1489081418.59793, 221.291, 148.785, 1.768537, 0.00015090000000000001, 15.0, 1000, 1489081406.042906, 221.97800000000001, 149.55500000000001, 1.7681214000000001, 0.0001818, 15.0, 10000
1489081537.3309269, 214.78999999999999, 142.005, 1.769061, 0.00013200000000000001, 1.5, 100, 1489081489.4956579, 217.405, 144.768, 1.7686900000000001, 0.00015100000000000001, 15.0, 1000, 1489081476.9719059, 218.09399999999999, 145.489, 1.7682709999999999, 0.00018000000000000001, 15.0, 10000
1489081608.2704, 210.93199999999999, 138.041, 1.7692349999999999, 0.000126, 1.5, 100, 1489081560.4299841, 213.529, 140.88499999999999, 1.768851, 0.00014980000000000001, 15.0, 1000, 1489081547.870158, 214.21299999999999, 141.56, 1.7684386999999999, 0.0001752, 15.0, 10000
1489081679.2108991, 207.08699999999999, 133.53200000000001, 1.7694080000000001, 0.000121, 1.5, 100, 1489081631.380728, 209.679, 136.65799999999999, 1.7690239999999999, 0.000147, 15.0, 1000, 1489081618.8145781, 210.36000000000001, 137.459, 1.7686127, 0.00017039999999999999, 15.0, 10000
1489081750.182636, 203.21700000000001, 129.23699999999999, 1.7695609999999999, 0.00013300000000000001, 1.5, 100, 1489081702.3320839, 205.83199999999999, 132.053, 1.7692079999999999, 0.00014750000000000001, 15.0, 1000, 1489081689.7652199, 206.51499999999999, 132.84299999999999, 1.7687900000000001, 0.0001707, 15.0, 10000
1489081821.085037, 199.333, 124.94, 1.7698370000000001, 8.8999999999999995e-05, 1.5, 100, 1489081773.2706771, 201.952, 127.824, 1.769396, 0.00014899999999999999, 15.0, 1000, 1489081760.6944289, 202.63900000000001, 128.596, 1.768985, 0.000166, 15.0, 10000
1489081891.9847629, 195.458, 120.983, 1.7699750000000001, 0.00010900000000000001, 1.5, 100, 1489081844.1738279, 198.06800000000001, 123.735, 1.7695879999999999, 0.000144, 15.0, 1000, 1489081831.642159, 198.755, 124.33199999999999, 1.7691870000000001, 0.00016559999999999999, 15.0, 10000
1489081962.9045639, 191.577, 116.41200000000001, 1.770127, 7.8999999999999996e-05, 1.5, 100, 1489081915.0974569, 194.197, 119.38800000000001, 1.7697889, 0.00014410000000000001, 15.0, 1000, 1489081902.5449231, 194.88300000000001, 120.271, 1.7693938, 0.0001639, 15.0, 10000
1489082033.8623309, 187.65799999999999, 111.84, 1.770411, 0.000137, 1.5, 100, 1489081986.0215361, 190.309, 115.011, 1.7700035000000001, 0.00014213999999999999, 15.0, 1000, 1489081973.4609711, 190.99799999999999, 115.821, 1.7696099999999999, 0.00016200000000000001, 15.0, 10000
1489082104.7916739, 183.703, 107.187, 1.7705299999999999, 0.000111, 1.5, 100, 1489082056.9505589, 186.37299999999999, 110.413, 1.7702274, 0.00014249999999999999, 15.0, 1000, 1489082044.41137, 187.07300000000001, 111.131, 1.7698381000000001, 0.00015699999999999999, 15.0, 10000
1489082175.512857, 179.70699999999999, 101.72499999999999, 1.7708870000000001, 0.000134, 1.5, 100, 1489082127.890317, 182.40600000000001, 105.60899999999999, 1.770451, 0.00013889999999999999, 15.0, 1000, 1489082115.345408, 183.11199999999999, 106.44, 1.7700629000000001, 0.00015860000000000001, 15.0, 10000
1489082245.8706009, 175.60400000000001, 94.510999999999996, 1.7711190000000001, 0.00011400000000000001, 1.5, 100, 1489082198.3611269, 178.39099999999999, 99.649000000000001, 1.7706999999999999, 0.00013999999999999999, 15.0, 1000, 1489082185.9278719, 179.108, 100.913, 1.770305, 0.00015799999999999999, 15.0, 10000
1489082316.2259409, 171.25700000000001, 84.936999999999998, 1.7714160000000001, 0.00016799999999999999, 1.5, 100, 1489082268.7034991, 174.22999999999999, 91.528000000000006, 1.770966, 0.00013889999999999999, 15.0, 1000, 1489082256.2923861, 174.98099999999999, 93.116, 1.7705762, 0.00015540000000000001, 15.0, 10000
1489082386.591289, 166.53100000000001, 76.975999999999999, 1.7716860000000001, 0.000116, 1.5, 100, 1489082339.064337, 169.77099999999999, 81.700000000000003, 1.7712669999999999, 0.000135, 15.0, 1000, 1489082326.642808, 170.58500000000001, 83.570999999999998, 1.7708619999999999, 0.000155, 15.0, 10000
1489082456.9735529, 161.72499999999999, 76.609999999999999, 1.7720089999999999, 0.000107, 1.5, 100, 1489082409.426677, 164.94900000000001, 76.733999999999995, 1.771582, 0.000134, 15.0, 1000, 1489082397.001267, 165.80799999999999, 76.828999999999994, 1.7711950000000001, 0.00015799999999999999, 15.0, 10000
