# This data file was created on Thu Mar  9 19:36:20 2017
# capacitor 2-19; sample GBA120; helium cool down after nitrogen, and after poling DC bias
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V]
# DC bias set to OFF
1489115164.046794, 78.595, 10.098, 10000.0, 1.804027, 0.003617, 15.0
1489115176.458374, 78.186, 10.017, 1000.0, 1.809343, 0.003598, 15.0
1489115223.997506, 76.621, 9.6058, 100.0, 1.8099, 0.00037, 1.5
1489115234.410768, 76.279, 9.5599, 10000.0, 1.8011369, 0.0039735, 15.0
1489115246.89137, 75.87, 9.4863, 1000.0, 1.808302, 0.003908, 15.0
1489115294.710998, 74.284, 9.1512, 100.0, 1.809482, 0.000519, 1.5
1489115305.260404, 73.935, 9.0552, 10000.0, 1.7978905, 0.0040926, 15.0
1489115317.820412, 73.519, 9.0289, 1000.0, 1.80671, 0.004456, 15.0
1489115365.666845, 71.935, 8.6978, 100.0, 1.80873, 0.00075, 1.5
1489115376.244433, 71.585, 8.6741, 10000.0, 1.7945404, 0.0039781, 15.0
1489115388.779013, 71.168, 8.6079, 1000.0, 1.804286, 0.004985, 15.0
1489115436.601215, 69.579, 8.3013, 100.0, 1.80797, 0.001143, 1.5
1489115447.166718, 69.226, 8.2669, 10000.0, 1.791328, 0.003691, 15.0
1489115459.730091, 68.809, 8.1684, 1000.0, 1.801074, 0.005403, 15.0
1489115507.557073, 67.23, 7.9887, 100.0, 1.806651, 0.001702, 1.5
1489115518.091796, 66.881, 7.9299, 10000.0, 1.7883055, 0.003312, 15.0
1489115530.646524, 66.465, 7.8799, 1000.0, 1.797306, 0.005485, 15.0
1489115578.460062, 64.879, 7.6999, 100.0, 1.804678, 0.00246, 1.5
1489115589.0091, 64.526, 7.6633, 10000.0, 1.785713, 0.0029387, 15.0
1489115601.569887, 64.108, 7.5673, 1000.0, 1.79355, 0.005297, 15.0
1489115649.405401, 62.535, 7.3758, 100.0, 1.801348, 0.00311, 1.5
1489115659.943694, 62.187, 7.3786, 10000.0, 1.783242, 0.0025975, 15.0
1489115672.498561, 61.771, 7.3458, 1000.0, 1.78983, 0.00486, 15.0
1489115720.350806, 60.189, 7.1527, 100.0, 1.797307, 0.003394, 1.5
1489115730.910505, 59.838, 7.1299, 10000.0, 1.780951, 0.0023234, 15.0
1489115743.475928, 59.421, 7.0882, 1000.0, 1.786446, 0.004315, 15.0
1489115791.295822, 57.831, 6.9296, 100.0, 1.79281, 0.00337, 1.5
1489115801.85007, 57.477, 6.892, 10000.0, 1.778813, 0.0021272, 15.0
1489115814.413299, 57.059, 6.8424, 1000.0, 1.78345, 0.003784, 15.0
1489115862.270751, 55.474, 6.7333, 100.0, 1.7884, 0.002958, 1.5
1489115872.803151, 55.124, 6.7025, 10000.0, 1.7767331, 0.0019872, 15.0
1489115885.372236, 54.709, 6.6793, 1000.0, 1.780865, 0.0033302, 15.0
1489115933.213009, 53.124, 6.5277, 100.0, 1.784724, 0.002569, 1.5
1489115943.75124, 52.775, 6.4868, 10000.0, 1.774693, 0.001878, 15.0
1489115956.296403, 52.358, 6.4546, 1000.0, 1.778491, 0.003003, 15.0
1489116004.120805, 50.764, 6.2811, 100.0, 1.78153, 0.002053, 1.5
1489116014.670806, 50.411, 6.2452, 10000.0, 1.772758, 0.0017661, 15.0
1489116027.227568, 49.997, 6.1582, 1000.0, 1.776347, 0.00273, 15.0
1489116075.041733, 48.413, 5.9655, 100.0, 1.77885, 0.001686, 1.5
1489116085.579298, 48.067, 5.9509, 10000.0, 1.770899, 0.00165, 15.0
1489116098.133236, 47.671, 5.8465, 1000.0, 1.774347, 0.002433, 15.0
1489116145.974319, 46.119, 5.6164, 100.0, 1.77646, 0.001373, 1.5
1489116156.501975, 45.772, 5.5363, 10000.0, 1.769207, 0.001515, 15.0
1489116169.031872, 45.357, 5.5285, 1000.0, 1.772438, 0.002352, 15.0
1489116216.866059, 43.787, 5.3695, 100.0, 1.77442, 0.001237, 1.5
1489116227.42071, 43.44, 5.3022, 10000.0, 1.767656, 0.001361, 15.0
1489116239.981069, 43.025, 5.3014, 1000.0, 1.770586, 0.002186, 15.0
1489116287.816833, 41.449, 5.1396, 100.0, 1.772426, 0.001176, 1.5
1489116298.355385, 41.101, 5.1329, 10000.0, 1.766271, 0.0012061, 15.0
1489116310.89489, 40.688, 5.0622, 1000.0, 1.76887, 0.002021, 15.0
1489116358.71959, 39.106, 4.9566, 100.0, 1.770641, 0.001037, 1.5
1489116369.252482, 38.763, 4.911, 10000.0, 1.765078, 0.001057, 15.0
1489116381.807656, 38.352, 4.8756, 1000.0, 1.767316, 0.001836, 15.0
1489116429.622177, 36.768, 4.7965, 100.0, 1.76882, 0.001028, 1.5
1489116440.141049, 36.418, 4.7685, 10000.0, 1.7640344, 0.0009104, 15.0
1489116452.7105, 36.0, 4.724, 1000.0, 1.766027, 0.001659, 15.0
1489116500.529977, 34.43, 4.6868, 100.0, 1.7674, 0.000881, 1.5
