# This data file was created on Thu Mar  9 13:53:31 2017
# 100K positive data
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V], DC Voltage [V]
# DC bias set to LO
1489093599.349125, 84.97, 76.012, 10000.0, 1.809388, 0.002297, 15.0, 0.47370867000000005
1489093611.924162, 84.865, 76.01, 1000.0, 1.81145, 0.002286, 15.0, 0.47370867000000005
1489093659.754642, 84.74, 76.009, 100.0, 1.81201, 0.000292, 1.5, 0.48160381450000006
1489093670.293412, 84.778, 76.012, 10000.0, 1.80912, 0.003102, 15.0, 19.153620557
1489093682.858834, 84.836, 76.01, 1000.0, 1.81132, 0.00992, 15.0, 19.145725412500003
1489093730.6987, 85.01, 76.008, 100.0, 1.81187, 0.06346, 1.5, 19.137830268000002
1489093741.227782, 85.027, 76.006, 10000.0, 1.80921, 0.005823, 15.0, 38.59146631600001
1489093753.794305, 85.037, 76.009, 1000.0, 1.81126, 0.03737, 15.0, 38.583571171500004
1489093801.612996, 85.022, 76.005, 100.0, 1.8105, 0.3197, 1.5, 38.583571171500004
1489093812.178331, 85.016, 76.007, 10000.0, 1.80918, 0.01115, 15.0, 57.91878005200001
1489093824.742937, 85.008, 76.01, 1000.0, 1.81097, 0.08849, 15.0, 57.91878005200001
1489093872.574475, 84.993, 76.008, 100.0, 1.8059, 0.8628, 1.5, 57.91878005200001
1489093883.128891, 84.993, 76.008, 10000.0, 1.809153, 0.019952, 15.0, 79.3067265025
1489093895.68385, 84.993, 76.006, 1000.0, 1.81067, 0.17579, 15.0, 79.3067265025
1489093943.025942, 84.998, 76.007, 100.0, 1.816, 1.686, 0.75, 79.3067265025
1489093953.576245, 84.999, 76.009, 10000.0, 1.80909, 0.02976, 15.0, 98.736677117
1489093966.122576, 85.0, 76.008, 1000.0, 1.8105, 0.28826, 15.0, 98.736677117
# 
1489094012.960538, 85.001, 76.008, -1, -1, -1, -1, -1, 98.74457226150001
1489094023.481214, 85.0, 76.007, 10000.0, 1.8092868, 0.002333, 15.0, 0.47370867000000005
1489094036.031647, 85.0, 76.008, 1000.0, 1.811399, 0.002385, 15.0, 0.47370867000000005
1489094083.858363, 85.0, 76.008, 100.0, 1.81205, 0.00029, 1.5, 0.47370867000000005
1489094094.391395, 85.0, 76.006, 10000.0, 1.809229, 0.00319981, 15.0, 19.145725412500003
1489094106.958112, 85.0, 76.007, 1000.0, 1.811354, 0.010817, 15.0, 19.137830268000002
1489094154.792751, 85.0, 76.006, 100.0, 1.81162, 0.06695, 1.5, 19.145725412500003
1489094165.331313, 85.0, 76.007, 10000.0, 1.809193, 0.006116, 15.0, 38.583571171500004
1489094177.886003, 85.0, 76.009, 1000.0, 1.81118, 0.04146, 15.0, 38.57567602700001
1489094225.668778, 85.0, 76.008, 100.0, 1.8121, 0.3632, 1.5, 38.583571171500004
1489094236.2286, 85.0, 76.006, 10000.0, 1.809167, 0.01148, 15.0, 57.91878005200001
1489094248.778465, 85.0, 76.006, 1000.0, 1.81094, 0.09627, 15.0, 57.926675196500014
1489094296.565893, 85.0, 76.009, 100.0, 1.81, 0.9033, 1.5, 57.926675196500014
1489094307.1203, 85.0, 76.003, 10000.0, 1.80918, 0.02033, 15.0, 79.3067265025
1489094319.68228, 85.0, 76.005, 1000.0, 1.8109, 0.1775, 15.0, 79.3067265025
# 
1489094366.513786, 85.0, 76.006, -1, -1, -1, -1, -1, 79.3067265025
1489094377.063081, 85.0, 76.008, 10000.0, 1.8091, 0.02996, 15.0, 98.74457226150001
1489094389.607769, 85.001, 76.011, 1000.0, 1.8108, 0.2912, 15.0, 98.74457226150001
# 
1489094437.155134, 85.0, 76.004, -1, -1, -1, -1, -1, 98.74457226150001
1489094447.725552, 85.0, 76.007, 10000.0, 1.809294, 0.002363, 15.0, 0.48160381450000006
1489094460.256273, 85.0, 76.009, 1000.0, 1.811408, 0.0025483, 15.0, 0.47370867000000005
1489094508.105574, 85.0, 76.008, 100.0, 1.81196, 0.000314, 1.5, 0.47370867000000005
1489094518.633473, 85.0, 76.005, 10000.0, 1.809217, 0.0033, 15.0, 19.145725412500003
1489094531.183726, 85.0, 76.008, 1000.0, 1.811313, 0.012117, 15.0, 19.145725412500003
1489094579.013492, 85.0, 76.008, 100.0, 1.8116, 0.07671, 1.5, 19.145725412500003
1489094589.560182, 85.0, 76.005, 10000.0, 1.809178, 0.006423, 15.0, 38.59146631600001
1489094602.128884, 85.0, 76.006, 1000.0, 1.81129, 0.04295, 15.0, 38.583571171500004
1489094649.937651, 85.0, 76.01, 100.0, 1.81212, 0.39411, 1.5, 38.59146631600001
1489094660.48663, 85.0, 76.008, 10000.0, 1.80916, 0.01194, 15.0, 57.91878005200001
1489094673.053533, 85.0, 76.006, 1000.0, 1.81094, 0.09791, 15.0, 57.926675196500014
1489094720.898446, 85.0, 76.007, 100.0, 1.8087, 0.9239, 1.5, 57.91878005200001
1489094731.426716, 85.0, 76.006, 10000.0, 1.80915, 0.02041, 15.0, 79.3067265025
1489094743.986808, 85.0, 76.004, 1000.0, 1.8111, 0.1888, 15.0, 79.31462164700001
1489094791.337507, 85.0, 76.007, 100.0, 1.8099, 1.8768, 0.75, 79.3067265025
1489094801.891785, 85.0, 76.005, 10000.0, 1.8091, 0.02946, 15.0, 98.74457226150001
1489094814.441858, 85.0, 76.005, 1000.0, 1.8108, 0.278, 15.0, 98.74457226150001
# 
1489094861.264176, 85.001, 76.007, -1, -1, -1, -1, -1, 98.74457226150001
