# This data file was created on Mon Aug 29 10:49:47 2016
# GBA 121 cooldown to test some stuff with dc bias
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent
1472490366.023367, 318.413, 310.701, 10000.0, 1.339838, 0.0007509999999999999
1472490392.679659, 318.166, 310.192, 100.0, 1.3435746, 0.0015406
1472490397.793075, 318.119, 310.059, 1000.0, 1.341409, 0.000966
1472490400.909228, 318.089, 309.972, 10000.0, 1.339794, 0.0007552
1472490427.594422, 317.831, 308.97, 100.0, 1.343286, 0.0014039999999999999
1472490432.723878, 317.779, 308.721, 1000.0, 1.341304, 0.0009689999999999999
1472490435.840347, 317.747, 308.562, 10000.0, 1.339772, 0.000752
1472490462.528888, 317.46, 306.922, 100.0, 1.3434004, 0.0014932
1472490467.642535, 317.401, 306.555, 1000.0, 1.341269, 0.000957
1472490470.75861, 317.364, 306.324, 10000.0, 1.33971, 0.000727
1472490497.430782, 317.031, 304.146, 100.0, 1.343305, 0.0014531000000000001
1472490502.544424, 316.962, 303.693, 1000.0, 1.341207, 0.000948
1472490505.644397, 316.919, 303.417, 10000.0, 1.339655, 0.000712
1472490532.327678, 316.528, 300.903, 100.0, 1.343182, 0.0014324
1472490537.440912, 316.447, 300.402, 1000.0, 1.341121, 0.000928
1472490540.557035, 316.398, 300.094, 10000.0, 1.339601, 0.000717
1472490567.226343, 315.947, 297.405, 100.0, 1.34305, 0.001392
1472490572.323034, 315.855, 296.885, 1000.0, 1.3410574, 0.0009115999999999999
1472490575.438908, 315.798, 296.566, 10000.0, 1.339539, 0.000713
1472490602.125304, 315.287, 293.824, 100.0, 1.342869, 0.0013656999999999999
1472490607.238946, 315.184, 293.299, 1000.0, 1.340953, 0.0008948
1472490610.354785, 315.12, 292.98, 10000.0, 1.33948, 0.00069
1472490637.025823, 314.553, 290.268, 100.0, 1.342794, 0.0013254999999999999
1472490642.140162, 314.439, 289.752, 1000.0, 1.340848, 0.000878
1472490645.256129, 314.368, 289.439, 10000.0, 1.339386, 0.0007012
1472490671.925515, 313.744, 286.798, 100.0, 1.342637, 0.0012885
1472490677.036955, 313.619, 286.297, 1000.0, 1.340727, 0.0008659999999999999
1472490680.152195, 313.542, 285.994, 10000.0, 1.339293, 0.00069
1472490706.820304, 312.867, 283.435, 100.0, 1.342476, 0.001221
1472490711.917337, 312.733, 282.949, 1000.0, 1.340596, 0.000855
1472490715.033362, 312.651, 282.654, 10000.0, 1.339186, 0.000668
1472490741.713367, 311.927, 280.177, 100.0, 1.3423292, 0.0012060999999999999
1472490746.841101, 311.785, 279.71, 1000.0, 1.340472, 0.0008129999999999999
1472490749.925, 311.698, 279.427, 10000.0, 1.339094, 0.0006659999999999999
1472490776.593259, 310.931, 277.028, 100.0, 1.3421449, 0.0011534
1472490781.707229, 310.781, 276.575, 1000.0, 1.340375, 0.00081
1472490784.822767, 310.688, 276.3, 10000.0, 1.338997, 0.0006619999999999999
1472490811.461525, 309.884, 273.993, 100.0, 1.341967, 0.001118
1472490816.59148, 309.726, 273.558, 1000.0, 1.340238, 0.000799
1472490819.707169, 309.63, 273.295, 10000.0, 1.338887, 0.000655
1472490846.376978, 308.79, 271.082, 100.0, 1.341795, 0.001077
1472490851.490691, 308.627, 270.665, 1000.0, 1.340095, 0.0007813
1472490854.606096, 308.527, 270.414, 10000.0, 1.3387812, 0.0006414
1472490881.271493, 307.656, 268.3, 100.0, 1.341603, 0.001039
1472490886.384222, 307.487, 267.901, 1000.0, 1.3399547, 0.0007549999999999999
1472490889.483651, 307.385, 267.659, 10000.0, 1.338676, 0.000633
1472490916.135811, 306.488, 265.627, 100.0, 1.341419, 0.0010119
1472490921.265572, 306.313, 265.243, 1000.0, 1.339809, 0.000722
1472490924.397724, 306.207, 265.011, 10000.0, 1.338544, 0.00062
1472490951.065454, 305.286, 263.062, 100.0, 1.341237, 0.0009760999999999999
1472490956.175822, 305.107, 262.694, 1000.0, 1.339676, 0.000719
1472490959.290811, 304.998, 262.473, 10000.0, 1.338444, 0.000602
1472490985.926736, 304.053, 260.604, 100.0, 1.3410523, 0.0009432
1472490991.040581, 303.872, 260.249, 1000.0, 1.339537, 0.000707
1472490994.1245, 303.76, 260.038, 10000.0, 1.338314, 0.0005899999999999999
1472491020.807122, 302.796, 258.237, 100.0, 1.3408721, 0.0009128
1472491025.937306, 302.61, 257.897, 1000.0, 1.339363, 0.000683
1472491029.053825, 302.496, 257.693, 10000.0, 1.338185, 0.00058
1472491055.726776, 301.518, 255.971, 100.0, 1.34069, 0.0008836
1472491060.856986, 301.329, 255.648, 1000.0, 1.339216, 0.000663
1472491063.973228, 301.214, 255.452, 10000.0, 1.338043, 0.0005784
1472491090.630629, 300.226, 253.808, 100.0, 1.3405103, 0.0008548999999999999
1472491095.728923, 300.035, 253.501, 1000.0, 1.339108, 0.000661
1472491098.813335, 299.92, 253.314, 10000.0, 1.337949, 0.0005729999999999999
1472491125.470483, 298.921, 251.741, 100.0, 1.340324, 0.000834
1472491130.584464, 298.73, 251.444, 1000.0, 1.338946, 0.0006399999999999999
1472491133.700549, 298.613, 251.264, 10000.0, 1.337812, 0.000565
1472491160.390062, 297.606, 249.753, 100.0, 1.340127, 0.0007369999999999999
1472491165.487984, 297.412, 249.47, 1000.0, 1.3388, 0.000624
1472491168.6203, 297.294, 249.294, 10000.0, 1.3376746, 0.0005549
1472491195.309219, 296.281, 247.839, 100.0, 1.339975, 0.0007552
1472491200.407773, 296.086, 247.567, 1000.0, 1.338659, 0.0006079999999999999
1472491203.507987, 295.968, 247.401, 10000.0, 1.337566, 0.0005348999999999999
1472491230.14925, 294.954, 246.006, 100.0, 1.3397978, 0.0007471
1472491235.27943, 294.758, 245.742, 1000.0, 1.338513, 0.00061
1472491238.395825, 294.64, 245.582, 10000.0, 1.337426, 0.000536
1472491265.069066, 293.621, 244.237, 100.0, 1.339631, 0.0007222999999999999
1472491270.166962, 293.428, 243.983, 1000.0, 1.338389, 0.000603
1472491273.283245, 293.308, 243.828, 10000.0, 1.337301, 0.0005369999999999999
1472491299.972793, 292.289, 242.519, 100.0, 1.339438, 0.000717
1472491305.070855, 292.094, 242.271, 1000.0, 1.338208, 0.00057
1472491308.171449, 291.977, 242.121, 10000.0, 1.337169, 0.00053
1472491334.828832, 290.958, 240.855, 100.0, 1.339238, 0.0006123
1472491339.942919, 290.762, 240.616, 1000.0, 1.33808, 0.0005729999999999999
1472491343.059465, 290.643, 240.47, 10000.0, 1.337039, 0.000503
1472491369.748666, 289.628, 239.24, 100.0, 1.339111, 0.0006529999999999999
1472491374.862844, 289.43, 239.007, 1000.0, 1.337944, 0.000566
1472491377.979145, 289.312, 238.866, 10000.0, 1.336906, 0.000518
1472491404.636741, 288.299, 237.674, 100.0, 1.338601, 0.000637
1472491409.750321, 288.104, 237.451, 1000.0, 1.337795, 0.000534
1472491412.851122, 287.985, 237.313, 10000.0, 1.33624, 0.000505
1472491439.524345, 286.975, 236.16, 100.0, 1.338806, 0.0006033999999999999
1472491444.622386, 286.781, 235.944, 1000.0, 1.337691, 0.0005459999999999999
1472491447.722612, 286.663, 235.811, 10000.0, 1.336683, 0.000496
1472491474.395834, 285.658, 234.696, 100.0, 1.338651, 0.000621
1472491479.493903, 285.464, 234.487, 1000.0, 1.337523, 0.0005459999999999999
1472491482.626249, 285.347, 234.359, 10000.0, 1.336553, 0.000505
1472491509.284035, 284.341, 233.28, 100.0, 1.338501, 0.000623
1472491514.397642, 284.149, 233.076, 1000.0, 1.337385, 0.00053
1472491517.514435, 284.033, 232.952, 10000.0, 1.336424, 0.00048699999999999997
1472491544.171584, 283.03, 231.908, 100.0, 1.338355, 0.0006076
1472491549.285479, 282.839, 231.711, 1000.0, 1.337269, 0.00052
1472491552.385739, 282.724, 231.591, 10000.0, 1.336295, 0.000489
1472491579.02748, 281.729, 230.579, 100.0, 1.33816, 0.00054
1472491584.141676, 281.54, 230.389, 1000.0, 1.337146, 0.0005099999999999999
1472491587.257822, 281.424, 230.271, 10000.0, 1.336214, 0.000479
1472491613.931233, 280.436, 229.288, 100.0, 1.3380576, 0.0005384
1472491619.045407, 280.247, 229.104, 1000.0, 1.3370229, 0.0004963
1472491622.161781, 280.132, 228.991, 10000.0, 1.336104, 0.000477
1472491648.835219, 279.151, 228.039, 100.0, 1.3379157, 0.0005413999999999999
1472491653.948995, 278.963, 227.858, 1000.0, 1.33688, 0.000503
1472491657.065055, 278.849, 227.747, 10000.0, 1.335982, 0.000463
1472491683.70648, 277.878, 226.813, 100.0, 1.337791, 0.0005545
