# This data file was created on Wed Mar 15 13:14:02 2017
# capacitor 2-19; sample GBA120; nitrogen cooldown for more DC measurements
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V]
# DC bias set to OFF
1489605258.320898, 126.89, 76.44, 14000.0, 1.804285, 0.000348, 15.0
1489605267.648289, 126.503, 76.425, 1400.0, 1.805084, 0.000405, 15.0
1489605284.077028, 125.831, 76.43, 400.0, 1.8054467, 0.000272, 6.0
1489605293.268543, 125.458, 76.431, 14000.0, 1.80438, 0.000322, 15.0
1489605302.544812, 125.086, 76.427, 1400.0, 1.8051999, 0.0003842, 15.0
1489605318.988612, 124.424, 76.408, 400.0, 1.8055748, 0.0002851, 6.0
1489605328.17869, 124.06, 76.41, 14000.0, 1.804464, 0.000334, 15.0
1489605337.495543, 123.69, 76.407, 1400.0, 1.805305, 0.000422, 15.0
1489605353.931228, 123.048, 76.413, 400.0, 1.805704, 0.0002912, 6.0
1489605363.074805, 122.693, 76.41, 14000.0, 1.804585, 0.000323, 15.0
1489605372.349795, 122.335, 76.4, 1400.0, 1.805411, 0.000406, 15.0
1489605388.798148, 121.71, 76.396, 400.0, 1.8058114, 0.000302, 6.0
1489605397.96609, 121.364, 76.386, 14000.0, 1.804671, 0.000324, 15.0
# 
1489605406.749957, 121.034, 76.392, -1, -1, -1, -1
1489605423.196181, 120.423, 76.39, 400.0, 1.8059193, 0.0003124, 6.0
1489605432.36134, 120.085, 76.387, 14000.0, 1.804731, 0.000339, 15.0
1489605441.646733, 119.745, 76.385, 1400.0, 1.8055841, 0.0004211, 15.0
1489605458.096494, 119.144, 76.385, 400.0, 1.806015, 0.0003156, 6.0
1489605467.281685, 118.813, 76.383, 14000.0, 1.804842, 0.0003174, 15.0
1489605476.57563, 118.481, 76.385, 1400.0, 1.805666, 0.000425, 15.0
1489605493.014384, 118.121, 76.382, 400.0, 1.8061078, 0.0003346, 6.0
1489605502.234553, 119.312, 76.382, 14000.0, 1.80487, 0.0003, 15.0
1489605511.498595, 119.476, 76.385, 1400.0, 1.805652, 0.00042, 15.0
1489605527.94837, 119.396, 76.381, 400.0, 1.8060814, 0.0003233, 6.0
1489605537.104464, 119.405, 76.376, 14000.0, 1.804886, 0.000325, 15.0
1489605546.395241, 119.464, 76.377, 1400.0, 1.805673, 0.000413, 15.0
1489605562.832759, 119.633, 76.37, 400.0, 1.8060673, 0.00031883, 6.0
1489605572.011591, 119.734, 76.378, 14000.0, 1.80485, 0.000313, 15.0
1489605581.291833, 119.825, 76.37, 1400.0, 1.805672, 0.00041, 15.0
1489605597.742341, 119.949, 76.364, 400.0, 1.80606497, 0.000321, 6.0
1489605606.918313, 119.993, 76.371, 14000.0, 1.804841, 0.000327, 15.0
1489605616.209288, 120.023, 76.386, 1400.0, 1.805673, 0.000417, 15.0
