# This data file was created on Wed Mar 15 13:09:22 2017
# capacitor 2-19; sample GBA120; nitrogen cooldown for more DC measurements
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V]
# DC bias set to OFF
1489604978.326812, 139.718, 76.541, 14000.0, 1.803096, 0.000319, 15.0
1489604987.617447, 139.25, 76.544, 1400.0, 1.803723, 0.000349, 15.0
1489605004.076359, 138.43, 76.533, 400.0, 1.8040628, 0.0002398, 6.0
1489605013.24786, 137.979, 76.532, 14000.0, 1.803259, 0.000334, 15.0
1489605022.554013, 137.524, 76.525, 1400.0, 1.803956, 0.000347, 15.0
1489605038.999796, 136.724, 76.524, 400.0, 1.8042645, 0.00024652, 6.0
# 
1489605047.773461, 136.303, 76.518, -1, -1, -1, -1
1489605057.029968, 135.859, 76.506, 1400.0, 1.804138, 0.000353, 15.0
1489605073.471306, 135.082, 76.511, 400.0, 1.80445, 0.0002432, 6.0
1489605082.64086, 134.652, 76.501, 14000.0, 1.803597, 0.000332, 15.0
1489605091.923707, 134.216, 76.496, 1400.0, 1.804316, 0.00035, 15.0
1489605108.366517, 133.454, 76.502, 400.0, 1.8046548, 0.0002413, 6.0
1489605117.545077, 133.031, 76.494, 14000.0, 1.803759, 0.000342, 15.0
1489605126.846689, 132.607, 76.489, 1400.0, 1.8045, 0.000353, 15.0
1489605143.303892, 131.864, 76.487, 400.0, 1.8048294, 0.0002508, 6.0
1489605152.468571, 131.452, 76.479, 14000.0, 1.803884, 0.000334, 15.0
1489605161.7725, 131.039, 76.476, 1400.0, 1.804662, 0.000361, 15.0
1489605178.225922, 130.315, 76.467, 400.0, 1.8049948, 0.0002507, 6.0
# 
1489605186.967981, 129.931, 76.46, -1, -1, -1, -1
1489605196.256216, 129.528, 76.459, 1400.0, 1.804826, 0.000377, 15.0
1489605212.672144, 128.817, 76.458, 400.0, 1.8051561, 0.00025648, 6.0
# 
1489605220.475117, 128.484, 76.446, -1, -1, -1, -1
1489605229.754852, 128.088, 76.439, 1400.0, 1.804948, 0.000367, 15.0
