# This data file was created on Wed Mar 15 11:33:28 2017
# capacitor 2-19; sample GBA120; nitrogen cooldown for more DC measurements
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V]
# DC bias set to OFF
1489599225.085186, 350.0, 326.013, 10000.0, 1.789687, 0.000385, 15.0
1489599237.52259, 350.001, 326.013, 1000.0, 1.790103, 0.002113, 15.0
1489599285.064778, 350.0, 326.013, 100.0, 1.790072, 0.000273, 1.5
1489599295.491717, 350.001, 326.013, 10000.0, 1.789683, 0.0003882, 15.0
1489599307.934131, 350.0, 326.013, 1000.0, 1.790103, 0.002071, 15.0
1489599355.449886, 350.0, 326.013, 100.0, 1.790077, 0.0002407, 1.5
1489599365.882337, 350.001, 326.013, 10000.0, 1.789685, 0.0003815, 15.0
1489599378.31447, 350.0, 326.014, 1000.0, 1.790106, 0.002077, 15.0
1489599425.845804, 349.647, 326.014, 100.0, 1.790076, 0.000258, 1.5
1489599436.277913, 349.263, 326.013, 10000.0, 1.78969, 0.0003782, 15.0
1489599448.720856, 348.797, 326.012, 1000.0, 1.790117, 0.002004, 15.0
1489599496.249601, 347.088, 325.991, 100.0, 1.790179, 0.000263, 1.5
1489599506.664844, 346.73, 325.982, 10000.0, 1.789716, 0.0003804, 15.0
1489599519.191294, 346.308, 325.97, 1000.0, 1.790144, 0.002039, 15.0
1489599567.032447, 344.768, 325.905, 100.0, 1.790325, 0.0002273, 1.5
1489599577.571252, 344.441, 325.888, 10000.0, 1.789746, 0.0003715, 15.0
1489599590.12637, 344.058, 325.865, 1000.0, 1.790167, 0.002044, 15.0
1489599637.956441, 342.663, 325.764, 100.0, 1.790434, 0.0003111, 1.5
1489599648.506123, 342.379, 325.739, 10000.0, 1.789775, 0.000373, 15.0
1489599661.067767, 342.034, 325.709, 1000.0, 1.790198, 0.00206, 15.0
1489599708.880007, 340.774, 325.579, 100.0, 1.790567, 0.0003495, 1.5
1489599719.406316, 340.508, 325.548, 10000.0, 1.7898147, 0.0003646, 15.0
1489599731.964426, 340.196, 325.51, 1000.0, 1.7902305, 0.0019477, 15.0
1489599779.793326, 339.054, 325.357, 100.0, 1.790672, 0.0002847, 1.5
1489599790.353614, 338.812, 325.322, 10000.0, 1.789844, 0.0003692, 15.0
1489599802.924509, 338.527, 325.278, 1000.0, 1.790257, 0.001975, 15.0
1489599850.765395, 337.488, 325.095, 100.0, 1.789563, 0.000309, 1.5
1489599861.299018, 337.268, 325.045, 10000.0, 1.7887886, 0.0003636, 15.0
1489599873.868226, 337.008, 324.981, 1000.0, 1.789207, 0.001964, 15.0
1489599921.673482, 336.057, 324.704, 100.0, 1.789696, 0.000352, 1.5
1489599932.254789, 335.854, 324.637, 10000.0, 1.788826, 0.0003638, 15.0
1489599944.826141, 335.614, 324.554, 1000.0, 1.789229, 0.001985, 15.0
1489599992.410652, 334.735, 324.22, 100.0, 1.78975, 0.000368, 1.5
1489600002.848092, 334.549, 324.141, 10000.0, 1.7888596, 0.0003644, 15.0
1489600015.285162, 334.328, 324.041, 1000.0, 1.789258, 0.001936, 15.0
1489600062.822352, 333.51, 323.625, 100.0, 1.78977, 0.000448, 1.5
1489600073.259539, 333.335, 323.53, 10000.0, 1.788883, 0.0003599, 15.0
1489600085.69735, 333.127, 323.415, 1000.0, 1.789277, 0.001899, 15.0
1489600133.229015, 332.355, 322.941, 100.0, 1.789817, 0.0003782, 1.5
1489600143.650583, 332.189, 322.739, 10000.0, 1.7889101, 0.0003595, 15.0
1489600156.079572, 331.99, 322.378, 1000.0, 1.789305, 0.0018716, 15.0
1489600203.603495, 331.204, 320.251, 100.0, 1.78983, 0.000477, 1.5
1489600214.022568, 331.023, 319.702, 10000.0, 1.7889412, 0.0003544, 15.0
1489600226.426459, 330.802, 319.032, 1000.0, 1.789335, 0.0018934, 15.0
1489600273.949137, 329.911, 316.557, 100.0, 1.789879, 0.0003648, 1.5
1489600284.377639, 329.705, 316.045, 10000.0, 1.78897, 0.000361, 15.0
1489600296.796301, 329.458, 315.456, 1000.0, 1.789368, 0.001876, 15.0
1489600344.309513, 328.476, 313.412, 100.0, 1.789896, 0.0004391, 1.5
1489600354.734091, 328.257, 313.011, 10000.0, 1.7890075, 0.0003556, 15.0
1489600367.153077, 327.993, 312.553, 1000.0, 1.7894026, 0.0018669, 15.0
1489600414.673533, 326.968, 311.012, 100.0, 1.789936, 0.000489, 1.5
1489600425.105959, 326.742, 310.74, 10000.0, 1.78904, 0.0003594, 15.0
1489600437.522126, 326.473, 310.437, 1000.0, 1.789443, 0.001843, 15.0
1489600485.053617, 325.451, 309.542, 100.0, 1.78999, 0.000433, 1.5
1489600495.474697, 325.23, 309.388, 10000.0, 1.789093, 0.0003583, 15.0
1489600507.907099, 324.969, 309.217, 1000.0, 1.789487, 0.001853, 15.0
1489600555.444427, 323.984, 308.624, 100.0, 1.7900455, 0.0004617, 1.5
1489600565.879548, 323.771, 308.511, 10000.0, 1.789135, 0.0003521, 15.0
1489600578.31898, 323.522, 308.386, 1000.0, 1.789536, 0.001825, 15.0
1489600625.856063, 322.589, 307.881, 100.0, 1.7900828, 0.000437, 1.5
1489600636.293609, 322.388, 307.748, 10000.0, 1.789173, 0.000352, 15.0
1489600648.842979, 322.149, 307.606, 1000.0, 1.789586, 0.0017987, 15.0
1489600696.68932, 321.258, 307.214, 100.0, 1.790107, 0.000427, 1.5
1489600707.239367, 321.066, 307.116, 10000.0, 1.7892118, 0.0003569, 15.0
1489600719.82032, 320.841, 306.978, 1000.0, 1.789634, 0.001764, 15.0
1489600767.661123, 319.997, 306.475, 100.0, 1.790165, 0.0004217, 1.5
1489600778.189397, 319.814, 306.359, 10000.0, 1.7892605, 0.0003573, 15.0
1489600790.775878, 319.599, 306.211, 1000.0, 1.78968, 0.0017377, 15.0
1489600838.590744, 318.795, 305.703, 100.0, 1.7902117, 0.0004353, 1.5
1489600849.133365, 318.62, 305.577, 10000.0, 1.7892974, 0.0003585, 15.0
1489600861.69422, 318.414, 305.441, 1000.0, 1.789726, 0.001713, 15.0
1489600909.53465, 317.645, 304.938, 100.0, 1.790276, 0.0004162, 1.5
1489600920.100941, 317.478, 304.75, 10000.0, 1.789338, 0.0003571, 15.0
1489600932.65213, 317.28, 304.524, 1000.0, 1.78977, 0.001713, 15.0
1489600980.492629, 316.528, 303.844, 100.0, 1.790316, 0.000397, 1.5
1489600991.056935, 316.364, 303.737, 10000.0, 1.789373, 0.000355, 15.0
1489601003.62809, 316.17, 303.589, 1000.0, 1.789817, 0.001715, 15.0
1489601051.447769, 315.439, 302.957, 100.0, 1.79037, 0.000401, 1.5
1489601061.975497, 315.28, 302.855, 10000.0, 1.78941, 0.000362, 15.0
1489601074.545648, 315.093, 302.735, 1000.0, 1.789858, 0.0017118, 15.0
1489601122.38239, 314.387, 302.203, 100.0, 1.790418, 0.0003988, 1.5
1489601132.932058, 314.234, 302.109, 10000.0, 1.789446, 0.0003588, 15.0
1489601145.502597, 314.053, 302.008, 1000.0, 1.789902, 0.00169, 15.0
1489601193.364766, 313.376, 301.614, 100.0, 1.790461, 0.0003972, 1.5
1489601203.925002, 313.231, 301.525, 10000.0, 1.78947917, 0.00035708, 15.0
1489601216.51167, 313.058, 301.405, 1000.0, 1.789944, 0.001678, 15.0
1489601264.342094, 312.409, 300.893, 100.0, 1.7905038, 0.000383, 1.5
1489601274.886744, 312.269, 300.793, 10000.0, 1.789511, 0.0003592, 15.0
1489601287.420079, 312.102, 300.674, 1000.0, 1.78998, 0.001609, 15.0
1489601335.255228, 311.473, 300.087, 100.0, 1.790551, 0.000377, 1.5
1489601345.794206, 311.335, 299.94, 10000.0, 1.789547, 0.0003541, 15.0
1489601358.349228, 311.172, 299.763, 1000.0, 1.790018, 0.001623, 15.0
1489601406.189568, 310.549, 299.107, 100.0, 1.790593, 0.00036, 1.5
1489601416.723048, 310.413, 298.969, 10000.0, 1.7895853, 0.0003549, 15.0
1489601429.284261, 310.251, 298.789, 1000.0, 1.790057, 0.001624, 15.0
1489601477.124441, 309.635, 298.172, 100.0, 1.7906371, 0.0003604, 1.5
1489601487.695463, 309.5, 298.045, 10000.0, 1.789618, 0.0003575, 15.0
1489601500.287657, 309.34, 297.886, 1000.0, 1.790098, 0.001637, 15.0
1489601548.114246, 308.735, 297.28, 100.0, 1.790688, 0.00038, 1.5
1489601558.663477, 308.602, 297.14, 10000.0, 1.7896496, 0.00035611, 15.0
1489601571.222568, 308.445, 296.99, 1000.0, 1.790134, 0.001587, 15.0
1489601619.06314, 307.849, 296.422, 100.0, 1.790729, 0.000404, 1.5
1489601629.596842, 307.719, 296.284, 10000.0, 1.789682, 0.0003581, 15.0
1489601642.156755, 307.564, 296.119, 1000.0, 1.790172, 0.0015551, 15.0
1489601689.973927, 306.975, 295.502, 100.0, 1.790757, 0.0004075, 1.5
1489601700.509438, 306.846, 295.365, 10000.0, 1.78972, 0.000355, 15.0
1489601713.059029, 306.692, 295.201, 1000.0, 1.790206, 0.001607, 15.0
1489601760.876822, 306.11, 294.647, 100.0, 1.7907985, 0.0004305, 1.5
1489601771.433507, 305.983, 294.511, 10000.0, 1.7897501, 0.0003626, 15.0
1489601783.994026, 305.831, 294.368, 1000.0, 1.790244, 0.001586, 15.0
1489601831.809606, 305.263, 294.041, 100.0, 1.790838, 0.0004209, 1.5
1489601842.357609, 305.139, 293.95, 10000.0, 1.789785, 0.000357, 15.0
1489601854.917683, 304.994, 293.816, 1000.0, 1.790282, 0.001575, 15.0
1489601902.753369, 304.44, 293.272, 100.0, 1.7908807, 0.0004437, 1.5
1489601913.302993, 304.318, 293.132, 10000.0, 1.7898134, 0.0003571, 15.0
1489601925.852462, 304.173, 292.95, 1000.0, 1.790316, 0.001552, 15.0
1489601973.698481, 303.622, 292.38, 100.0, 1.790903, 0.000392, 1.5
1489601984.279991, 303.501, 292.237, 10000.0, 1.7898477, 0.0003534, 15.0
1489601996.850819, 303.356, 292.069, 1000.0, 1.79035, 0.001537, 15.0
1489602044.671024, 302.807, 291.422, 100.0, 1.790958, 0.000365, 1.5
1489602055.215143, 302.685, 291.28, 10000.0, 1.7898828, 0.0003527, 15.0
1489602067.780258, 302.541, 291.092, 1000.0, 1.790389, 0.001518, 15.0
1489602115.621277, 301.992, 290.576, 100.0, 1.790988, 0.0003847, 1.5
1489602126.181533, 301.872, 290.467, 10000.0, 1.7899119, 0.0003533, 15.0
1489602138.747241, 301.729, 290.35, 1000.0, 1.79042, 0.001513, 15.0
1489602186.615496, 301.194, 289.992, 100.0, 1.79103, 0.0004014, 1.5
1489602197.158546, 301.077, 289.868, 10000.0, 1.7899446, 0.0003569, 15.0
1489602209.733052, 300.939, 289.714, 1000.0, 1.790457, 0.001509, 15.0
1489602257.592451, 300.416, 289.366, 100.0, 1.791061, 0.0003897, 1.5
1489602268.142607, 300.304, 289.3, 10000.0, 1.789978, 0.000355, 15.0
1489602280.704483, 300.17, 289.238, 1000.0, 1.790484, 0.001509, 15.0
1489602328.518838, 299.673, 289.079, 100.0, 1.791098, 0.0003729, 1.5
1489602339.075931, 299.566, 289.016, 10000.0, 1.7900086, 0.0003504, 15.0
1489602351.641683, 299.439, 288.933, 1000.0, 1.790515, 0.001452, 15.0
1489602399.484435, 298.964, 288.486, 100.0, 1.791119, 0.0003936, 1.5
1489602410.02832, 298.86, 288.366, 10000.0, 1.790037, 0.000355, 15.0
1489602422.576135, 298.735, 288.238, 1000.0, 1.790545, 0.001456, 15.0
1489602470.441629, 298.263, 287.73, 100.0, 1.791151, 0.000375, 1.5
1489602480.987975, 298.158, 287.669, 10000.0, 1.7900631, 0.0003501, 15.0
1489602493.547544, 298.036, 287.594, 1000.0, 1.790576, 0.0014514, 15.0
1489602541.388855, 297.571, 287.108, 100.0, 1.7911924, 0.0003891, 1.5
1489602551.943827, 297.468, 287.012, 10000.0, 1.7900954, 0.0003511, 15.0
1489602564.514547, 297.348, 286.913, 1000.0, 1.790602, 0.001463, 15.0
1489602612.340012, 296.892, 286.639, 100.0, 1.791209, 0.0003936, 1.5
1489602622.867364, 296.793, 286.572, 10000.0, 1.7901188, 0.0003513, 15.0
1489602635.442462, 296.676, 286.497, 1000.0, 1.790628, 0.0014478, 15.0
1489602683.257834, 296.235, 286.003, 100.0, 1.791245, 0.000376, 1.5
1489602693.80236, 296.137, 285.857, 10000.0, 1.79014, 0.000346, 15.0
1489602706.389305, 296.02, 285.714, 1000.0, 1.790653, 0.0014368, 15.0
1489602754.222465, 295.576, 285.25, 100.0, 1.791254, 0.000371, 1.5
1489602764.800993, 295.478, 285.084, 10000.0, 1.790169, 0.0003486, 15.0
1489602777.358701, 295.36, 284.675, 1000.0, 1.790683, 0.0014415, 15.0
1489602825.202105, 294.858, 281.584, 100.0, 1.791297, 0.000366, 1.5
1489602835.777798, 294.728, 280.582, 10000.0, 1.7902041, 0.0003491, 15.0
1489602848.345689, 294.56, 279.212, 1000.0, 1.790715, 0.0014154, 15.0
1489602896.186715, 293.761, 271.908, 100.0, 1.791333, 0.0003869, 1.5
1489602906.748414, 293.54, 269.841, 10000.0, 1.790249, 0.000344, 15.0
1489602919.315887, 293.251, 267.266, 1000.0, 1.790761, 0.001423, 15.0
1489602967.131273, 291.873, 256.019, 100.0, 1.791379, 0.0004131, 1.5
1489602977.674215, 291.508, 253.32, 10000.0, 1.7903249, 0.00034446, 15.0
1489602990.238442, 291.038, 249.966, 1000.0, 1.790845, 0.001376, 15.0
1489603038.080361, 288.914, 236.405, 100.0, 1.791488, 0.0003855, 1.5
1489603048.655936, 288.379, 233.373, 10000.0, 1.7904454, 0.0003419, 15.0
1489603061.222404, 287.716, 229.699, 1000.0, 1.790968, 0.0013478, 15.0
1489603109.025539, 284.941, 217.946, 100.0, 1.791636, 0.0003649, 1.5
1489603119.575408, 284.281, 215.65, 10000.0, 1.790604, 0.000337, 15.0
1489603132.124495, 283.481, 212.771, 1000.0, 1.7911273, 0.0013288, 15.0
1489603179.960367, 280.251, 202.36, 100.0, 1.791798, 0.0003342, 1.5
1489603190.520498, 279.507, 200.246, 10000.0, 1.7908008, 0.0003317, 15.0
1489603203.075505, 278.608, 197.822, 1000.0, 1.791333, 0.001228, 15.0
1489603250.873779, 275.097, 189.327, 100.0, 1.791994, 0.000323, 1.5
1489603261.406813, 274.303, 187.459, 10000.0, 1.791027, 0.0003277, 15.0
1489603273.823565, 273.358, 185.392, 1000.0, 1.791568, 0.0011947, 15.0
1489603321.341263, 269.685, 178.055, 100.0, 1.792244, 0.0003247, 1.5
1489603331.771032, 268.869, 176.578, 10000.0, 1.79128, 0.0003232, 15.0
1489603344.202999, 267.891, 174.874, 1000.0, 1.791821, 0.0011328, 15.0
1489603391.72419, 264.104, 168.581, 100.0, 1.792486, 0.0003203, 1.5
1489603402.159448, 263.261, 167.26, 10000.0, 1.791566, 0.0003203, 15.0
1489603414.583271, 262.257, 165.701, 1000.0, 1.792109, 0.0010797, 15.0
1489603462.109288, 258.387, 159.559, 100.0, 1.792764, 0.0003112, 1.5
1489603472.530581, 257.535, 158.17, 10000.0, 1.791878, 0.000314, 15.0
1489603484.977039, 256.51, 156.555, 1000.0, 1.792426, 0.001015, 15.0
1489603532.507236, 252.572, 150.533, 100.0, 1.793093, 0.000274, 1.5
1489603542.926702, 251.705, 149.258, 10000.0, 1.792193, 0.0003119, 15.0
1489603555.364317, 250.664, 147.745, 1000.0, 1.792753, 0.0009732, 15.0
