# This data file was created on Wed Mar 15 13:13:53 2017
# capacitor 2-19; sample GBA120; nitrogen cooldown for more DC measurements... Frequencies: 400Hz, 1400Hz, 14000Hz
Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage [V], Frequency [Hz], Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage [V], Frequency [Hz], Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage [V], Frequency [Hz]
1489605004.076359, 138.43000000000001, 76.533000000000001, 1.8040628000000001, 0.0002398, 6.0, 400, 1489604987.6174469, 139.25, 76.543999999999997, 1.803723, 0.00034900000000000003, 15.0, 1400, 1489604978.326812, 139.71799999999999, 76.540999999999997, 1.803096, 0.000319, 15.0, 14000
1489605038.9997959, 136.72399999999999, 76.524000000000001, 1.8042644999999999, 0.00024652000000000002, 6.0, 400, 1489605022.554013, 137.524, 76.525000000000006, 1.8039559999999999, 0.00034699999999999998, 15.0, 1400, 1489605013.24786, 137.97900000000001, 76.531999999999996, 1.8032589999999999, 0.00033399999999999999, 15.0, 14000
1489605073.4713061, 135.08199999999999, 76.510999999999996, 1.8044500000000001, 0.0002432, 6.0, 400, 1489605057.029968, 135.85900000000001, 76.506, 1.804138, 0.00035300000000000002, 15.0, 1400, 1489605082.6408601, 134.65199999999999, 76.501000000000005, 1.8035969999999999, 0.00033199999999999999, 15.0, 14000
1489605108.3665171, 133.45400000000001, 76.501999999999995, 1.8046548, 0.00024130000000000001, 6.0, 400, 1489605091.923707, 134.21600000000001, 76.495999999999995, 1.804316, 0.00035, 15.0, 1400, 1489605117.5450771, 133.03100000000001, 76.494, 1.8037589999999999, 0.00034200000000000002, 15.0, 14000
1489605143.3038919, 131.864, 76.486999999999995, 1.8048294, 0.00025080000000000002, 6.0, 400, 1489605126.846689, 132.607, 76.489000000000004, 1.8045, 0.00035300000000000002, 15.0, 1400, 1489605152.4685709, 131.452, 76.478999999999999, 1.803884, 0.00033399999999999999, 15.0, 14000
1489605178.2259221, 130.315, 76.466999999999999, 1.8049948, 0.00025070000000000002, 6.0, 400, 1489605161.7725, 131.03899999999999, 76.475999999999999, 1.804662, 0.00036099999999999999, 15.0, 1400, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 14000
1489605212.6721439, 128.81700000000001, 76.457999999999998, 1.8051561, 0.00025648000000000001, 6.0, 400, 1489605196.256216, 129.52799999999999, 76.459000000000003, 1.804826, 0.000377, 15.0, 1400, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 14000
-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 400, 1489605229.7548521, 128.08799999999999, 76.438999999999993, 1.804948, 0.00036699999999999998, 15.0, 1400, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 14000
