# This data file was created on Wed Mar 15 16:12:55 2017
# 135K GBA120 -60 to 60V DC bias
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V], DC Voltage [V]
# DC bias set to LO
1489615994.861049, 133.484, 76.348, 14000.0, 1.808816, 0.000372, 15.0, 0.5289746815
1489616004.482598, 133.455, 76.276, 1400.0, 1.809603, 0.000409, 15.0, 0.5368698260000001
1489616020.92557, 133.587, 76.273, 400.0, 1.8099253, 0.0002886, 6.0, 0.5289746815
1489616030.152192, 133.727, 76.259, 14000.0, 1.808802, 0.0003637, 15.0, 2.9290986095000004
1489616039.774078, 133.899, 76.284, 1400.0, 1.809592, 0.0004243, 15.0, 2.9290986095000004
1489616056.227704, 134.212, 76.25, 400.0, 1.80987, 0.000325, 6.0, 2.9290986095000004
1489616065.409033, 134.377, 76.251, 14000.0, 1.808757, 0.0003653, 15.0, 5.455544849500001
1489616075.035714, 134.535, 76.212, 1400.0, 1.809518, 0.000441, 15.0, 5.455544849500001
1489616091.487281, 134.757, 76.18, 400.0, 1.80979, 0.0004176, 6.0, 5.455544849500001
1489616100.683853, 134.853, 76.184, 14000.0, 1.808722, 0.0003714, 15.0, 7.958305656
1489616110.313817, 134.934, 76.155, 1400.0, 1.809461, 0.000511, 15.0, 7.958305656
1489616126.748946, 135.029, 76.147, 400.0, 1.809736, 0.000574, 6.0, 7.966200800500001
1489616135.903809, 135.062, 76.136, 14000.0, 1.808697, 0.000369, 15.0, 10.358429584000001
1489616145.545983, 135.084, 76.134, 1400.0, 1.809454, 0.00057, 15.0, 10.3663247285
1489616161.983849, 135.098, 76.138, 400.0, 1.809699, 0.0007784, 6.0, 10.3663247285
1489616171.173558, 135.097, 76.127, 14000.0, 1.808692, 0.000381, 15.0, 12.8927709685
1489616180.818127, 135.091, 76.12, 1400.0, 1.809449, 0.0006401, 15.0, 12.8927709685
1489616197.264801, 135.074, 76.203, 400.0, 1.809685, 0.0010668, 6.0, 12.884875824
1489616206.46054, 135.063, 76.307, 14000.0, 1.808697, 0.000375, 15.0, 15.395531775000002
1489616216.064764, 135.053, 76.154, 1400.0, 1.809441, 0.000752, 15.0, 15.395531775000002
1489616232.508415, 135.034, 76.151, 400.0, 1.809683, 0.0014243, 6.0, 15.387636630500001
1489616241.668143, 135.024, 76.145, 14000.0, 1.8087, 0.000388, 15.0, 17.9298731595
1489616251.281342, 135.016, 76.144, 1400.0, 1.809476, 0.000857, 15.0, 17.9298731595
1489616267.719365, 135.004, 76.142, 400.0, 1.80972, 0.0017986, 6.0, 17.9298731595
