# This data file was created on Wed Mar 15 12:56:43 2017
# capacitor 2-19; sample GBA120; nitrogen cooldown for more DC measurements
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V]
# DC bias set to OFF
1489604223.188885, 189.699, 77.057, 14000.0, 1.797267, 0.000277, 15.0
1489604232.62556, 188.88, 77.041, 1400.0, 1.79789, 0.000491, 15.0
1489604253.069632, 187.118, 77.007, 400.0, 1.7982669, 0.0003338, 6.0
1489604262.509735, 186.316, 77.003, 14000.0, 1.797627, 0.000274, 15.0
1489604271.917563, 185.524, 76.999, 1400.0, 1.798234, 0.000465, 15.0
1489604292.374142, 183.823, 76.967, 400.0, 1.7986198, 0.0003206, 6.0
1489604301.803093, 183.049, 76.963, 14000.0, 1.797986, 0.000266, 15.0
1489604311.215116, 182.284, 76.952, 1400.0, 1.798586, 0.000447, 15.0
1489604331.654438, 180.644, 76.928, 400.0, 1.7989646, 0.0002978, 6.0
1489604341.062465, 179.899, 76.924, 14000.0, 1.798288, 0.000274, 15.0
1489604350.481343, 179.152, 76.913, 1400.0, 1.7989017, 0.0004357, 15.0
1489604370.938073, 177.555, 76.891, 400.0, 1.7992794, 0.0002949, 6.0
1489604380.359181, 176.832, 76.898, 14000.0, 1.798608, 0.000269, 15.0
1489604389.772479, 176.11, 76.89, 1400.0, 1.7992516, 0.0004327, 15.0
1489604410.216049, 174.57, 76.873, 400.0, 1.7996028, 0.0002855, 6.0
1489604419.661751, 173.866, 76.873, 14000.0, 1.798993, 0.000266, 15.0
1489604429.090801, 173.172, 76.867, 1400.0, 1.79957, 0.000421, 15.0
1489604449.566021, 171.681, 76.848, 400.0, 1.7999356, 0.0002845, 6.0
1489604458.987937, 171.0, 76.838, 14000.0, 1.799316, 0.000277, 15.0
1489604468.408545, 170.326, 76.832, 1400.0, 1.7999125, 0.0004163, 15.0
1489604488.868031, 168.872, 76.805, 400.0, 1.8002588, 0.0002755, 6.0
1489604498.292024, 168.21, 76.803, 14000.0, 1.799643, 0.000281, 15.0
1489604507.769637, 167.551, 76.791, 1400.0, 1.800285, 0.000401, 15.0
1489604528.374935, 166.129, 76.777, 400.0, 1.8006299, 0.0002695, 6.0
1489604537.940484, 165.478, 76.753, 14000.0, 1.799999, 0.000272, 15.0
1489604547.481969, 164.831, 76.755, 1400.0, 1.800596, 0.0003981, 15.0
1489604568.108169, 163.449, 76.74, 400.0, 1.8009433, 0.0002663, 6.0
1489604577.658793, 162.817, 76.749, 14000.0, 1.800304, 0.000268, 15.0
1489604587.215906, 162.191, 76.742, 1400.0, 1.800903, 0.000387, 15.0
1489604607.843084, 160.851, 76.73, 400.0, 1.8012483, 0.0002627, 6.0
1489604617.412121, 160.239, 76.72, 14000.0, 1.800651, 0.000266, 15.0
