# This data file was created on Wed Mar 15 13:26:33 2017
# 120K GBA120 -40 to 40V DC bias
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V], DC Voltage [V]
# DC bias set to LO
1489606012.463083, 119.998, 76.33, 14000.0, 1.805381, 0.000314, 15.0, 0.5447649705000001
1489606021.768257, 119.998, 76.334, 1400.0, 1.806195, 0.000417, 15.0, 0.5368698260000001
1489606038.21156, 119.997, 76.338, 400.0, 1.806612, 0.0003265, 6.0, 0.5447649705000001
1489606047.399371, 119.998, 76.344, 14000.0, 1.805384, 0.000327, 15.0, 2.9290986095000004
1489606056.625015, 119.998, 76.336, 1400.0, 1.8062, 0.000427, 15.0, 2.9448888985
1489606073.06685, 119.997, 76.39, 400.0, 1.806615, 0.000344, 6.0, 2.9369937540000004
1489606082.241109, 119.998, 76.401, 14000.0, 1.805398, 0.00033, 15.0, 5.463439994000001
1489606091.545929, 119.999, 76.397, 1400.0, 1.8062, 0.00044, 15.0, 5.455544849500001
1489606108.018666, 119.998, 76.273, 400.0, 1.806606, 0.000386, 6.0, 5.447649705
1489606117.20498, 119.998, 76.234, 14000.0, 1.805414, 0.000328, 15.0, 7.966200800500001
1489606126.421811, 119.997, 76.227, 1400.0, 1.806226, 0.000491, 15.0, 7.966200800500001
1489606142.885132, 119.996, 76.219, 400.0, 1.806608, 0.000482, 6.0, 7.966200800500001
1489606152.053688, 119.995, 76.22, 14000.0, 1.805432, 0.000324, 15.0, 10.3663247285
1489606161.330179, 119.996, 76.222, 1400.0, 1.806228, 0.000533, 15.0, 10.3663247285
1489606177.767957, 119.996, 76.226, 400.0, 1.806626, 0.000613, 6.0, 10.3663247285
1489606186.965638, 119.997, 76.224, 14000.0, 1.805443, 0.000324, 15.0, 12.9085612575
1489606196.251408, 119.997, 76.223, 1400.0, 1.80625, 0.000585, 15.0, 12.8927709685
1489606212.683953, 119.997, 76.236, 400.0, 1.806634, 0.000802, 6.0, 12.900666113
1489606221.854713, 119.999, 76.262, 14000.0, 1.805482, 0.000347, 15.0, 15.411322064000002
1489606231.171908, 119.998, 76.268, 1400.0, 1.806294, 0.000658, 15.0, 15.411322064000002
1489606247.607256, 119.999, 76.284, 400.0, 1.8066488, 0.0010032, 6.0, 15.411322064000002
1489606256.790982, 119.999, 76.296, 14000.0, 1.805501, 0.000358, 15.0, 17.9298731595
1489606266.081566, 119.999, 76.294, 1400.0, 1.8063289, 0.0007787, 15.0, 17.9298731595
1489606282.533627, 119.999, 76.28, 400.0, 1.806686, 0.001339, 6.0, 17.937768304000002
1489606291.73021, 119.999, 76.27, 14000.0, 1.805562, 0.000349, 15.0, 20.353682521000003
1489606301.122328, 119.999, 76.249, 1400.0, 1.806396, 0.000893, 15.0, 20.337892232
1489606317.720323, 119.998, 76.228, 400.0, 1.806748, 0.0016638, 6.0, 20.345787376500002
1489606327.037146, 119.997, 76.22, 14000.0, 1.805607, 0.00037, 15.0, 22.888023905500003
1489606336.4193, 119.998, 76.217, 1400.0, 1.806444, 0.001034, 15.0, 22.895919050000003
1489606353.038611, 119.998, 76.23, 400.0, 1.8068375, 0.0020789, 6.0, 22.888023905500003
1489606362.323269, 119.998, 76.296, 14000.0, 1.805679, 0.000387, 15.0, 25.422365290000005
1489606371.708309, 119.998, 76.272, 1400.0, 1.80652, 0.001198, 15.0, 25.422365290000005
1489606388.313, 119.999, 76.225, 400.0, 1.806921, 0.0026016, 6.0, 25.430260434500003
1489606397.588483, 119.998, 76.224, 14000.0, 1.805795, 0.000394, 15.0, 27.909335807500003
1489606406.98065, 119.999, 76.225, 1400.0, 1.806648, 0.001344, 15.0, 27.917230952000004
1489606423.589031, 119.998, 76.228, 400.0, 1.807055, 0.00335, 6.0, 27.9251260965
1489606432.864674, 119.998, 76.224, 14000.0, 1.805894, 0.000415, 15.0, 30.309459735500006
1489606442.240006, 119.998, 76.217, 1400.0, 1.806764, 0.001545, 15.0, 30.301564591
1489606458.864214, 119.998, 76.216, 400.0, 1.80712, 0.004037, 6.0, 30.309459735500006
1489606468.165729, 119.998, 76.211, 14000.0, 1.806136, 0.000432, 15.0, 32.859591409000004
1489606477.589648, 119.998, 76.209, 1400.0, 1.806972, 0.001769, 15.0, 32.8516962645
1489606494.203645, 119.998, 76.211, 400.0, 1.80736, 0.0047737, 6.0, 32.8516962645
1489606503.510458, 119.998, 76.198, 14000.0, 1.806273, 0.000465, 15.0, 35.39393279350001
1489606512.926932, 119.999, 76.215, 1400.0, 1.80713, 0.002003, 15.0, 35.39393279350001
1489606529.526845, 119.998, 76.193, 400.0, 1.807578, 0.005538, 6.0, 35.386037649
1489606538.795807, 119.999, 76.201, 14000.0, 1.806435, 0.000492, 15.0, 37.9361693225
1489606548.172199, 119.998, 76.191, 1400.0, 1.807311, 0.002268, 15.0, 37.9361693225
1489606564.748592, 119.999, 76.212, 400.0, 1.8077, 0.006747, 6.0, 37.9361693225
1489606574.04303, 119.999, 76.203, 14000.0, 1.806615, 0.000525, 15.0, 40.336293250500006
# 
1489606583.045733, 119.999, 76.201, -1, -1, -1, -1, 40.328398106
1489606599.666952, 119.999, 76.187, 400.0, 1.807917, 0.007859, 6.0, 40.336293250500006
1489606608.976195, 119.999, 76.189, 14000.0, 1.806732, 0.00052, 15.0, 40.336293250500006
