# This data file was created on Tue Aug 30 15:54:49 2016
# GBA 121 cooldown to test some stuff with dc bias 2
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent
1472594750.091826, 50.258, 44.724, 1000.0, 1.297629, 0.002836
1472594753.223938, 50.26, 44.726, 10000.0, 1.292138, 0.00259
1472594779.895143, 50.277, 44.75, 100.0, 1.3026238, 0.0021495000000000004
1472594785.023966, 50.281, 44.755, 1000.0, 1.297645, 0.002834
1472594788.139244, 50.282, 44.758, 10000.0, 1.292165, 0.002604
1472594814.813988, 50.301, 44.782, 100.0, 1.302667, 0.002189
1472594819.942306, 50.305, 44.787, 1000.0, 1.297694, 0.0028250000000000003
1472594823.057341, 50.307, 44.79, 10000.0, 1.292191, 0.002597
1472594849.726625, 50.331, 44.845, 100.0, 1.30252, 0.0021200000000000004
1472594854.8235, 50.335, 44.861, 1000.0, 1.292099, 0.0028079999999999997
1472594857.938845, 50.339, 44.869, 10000.0, 1.28476, 0.0025800000000000003
1472594884.608888, 50.366, 44.855, 100.0, 1.29547, 0.00195
1472594889.721897, 50.371, 44.853, 1000.0, 1.29089, 0.0028
1472594892.837575, 50.374, 44.851, 10000.0, 1.28552, 0.00278
1472594919.491357, 50.399, 44.821, 100.0, 1.29474, 0.0020499999999999997
1472594924.620606, 50.403, 44.814, 1000.0, 1.29098, 0.00284
1472594927.736164, 50.407, 44.809, 10000.0, 1.2855, 0.00275
1472594954.373649, 50.423, 44.763, 100.0, 1.29377, 0.0021200000000000004
1472594959.487201, 50.426, 44.754, 1000.0, 1.287876, 0.002848
1472594962.602983, 50.426, 44.749, 10000.0, 1.281295, 0.0027660000000000002
1472594989.288985, 50.435, 44.713, 100.0, 1.351, 0.025160000000000002
1472594994.417928, 50.437, 44.71, 1000.0, 49.22, 0.3539
1472594997.981062, 50.44, 44.709, 10000.0, 44.802, 0.12098
1472595035.723652, 50.466, 44.698, 1000.0, 4.67, 0.0014
1472595039.191179, 50.469, 44.697, 10000.0, 4.65969, 0.0018360000000000002
1472595076.935766, 50.49, 44.685, 1000.0, 4.67, 0.001
1472595080.29082, 50.491, 44.683, 10000.0, 4.651159, 0.0007449
