# This data file was created on Tue Aug 30 12:57:39 2016
# GBA 121 cooldown to test some stuff with dc bias 2
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent
1472584437.290436, 76.189, 40.129, 10000.0, 1.3109332, 0.0008609
1472584463.953459, 75.352, 40.038, 100.0, 1.311971, 0.000276
1472584469.066481, 75.194, 40.014, 1000.0, 1.311497, 0.000384
1472584472.181686, 75.098, 40.001, 10000.0, 1.310633, 0.000979
1472584498.832152, 74.266, 39.903, 100.0, 1.311773, 0.000237
1472584503.960991, 74.107, 39.888, 1000.0, 1.311264, 0.000395
1472584507.076732, 74.011, 39.883, 10000.0, 1.310324, 0.0011061
1472584533.745739, 73.195, 39.796, 100.0, 1.311602, 0.000243
1472584538.858526, 73.041, 39.781, 1000.0, 1.311063, 0.0004263
1472584541.957396, 72.948, 39.766, 10000.0, 1.30997, 0.00124
1472584568.623759, 72.149, 39.674, 100.0, 1.311374, 0.000279
1472584573.732776, 71.998, 39.65, 1000.0, 1.310849, 0.000489
1472584576.828995, 71.907, 39.635, 10000.0, 1.309573, 0.0013740000000000002
1472584603.48513, 71.125, 39.522, 100.0, 1.311145, 0.00031099999999999997
1472584608.580838, 70.976, 39.512, 1000.0, 1.310627, 0.0005239999999999999
1472584611.696464, 70.886, 39.503, 10000.0, 1.309188, 0.0015329999999999999
1472584638.346878, 70.122, 39.418, 100.0, 1.310823, 0.000281
1472584643.459884, 69.975, 39.403, 1000.0, 1.31028, 0.000562
1472584646.576029, 69.886, 39.389, 10000.0, 1.308638, 0.0016890000000000002
1472584673.246948, 69.124, 39.295, 100.0, 1.310626, 0.000274
1472584678.360002, 68.98, 39.274, 1000.0, 1.310036, 0.0006389999999999999
1472584681.443615, 68.892, 39.261, 10000.0, 1.308141, 0.001857
1472584708.114602, 68.146, 39.168, 100.0, 1.310432, 0.000323
1472584713.227662, 68.005, 39.147, 1000.0, 1.309793, 0.0006879999999999999
1472584716.343624, 67.92, 39.132, 10000.0, 1.307654, 0.002018
1472584742.998943, 67.19, 39.052, 100.0, 1.310285, 0.000301
1472584748.108266, 67.053, 39.037, 1000.0, 1.309561, 0.0007819999999999999
1472584751.240088, 66.969, 39.027, 10000.0, 1.307101, 0.0021850000000000003
1472584777.905402, 66.256, 38.95, 100.0, 1.310117, 0.000359
1472584783.002641, 66.121, 38.93, 1000.0, 1.309267, 0.000888
1472584786.118424, 66.039, 38.916, 10000.0, 1.306551, 0.002334
1472584812.788731, 65.342, 38.818, 100.0, 1.309886, 0.000347
1472584817.901544, 65.212, 38.804, 1000.0, 1.3089942, 0.0009923999999999998
1472584821.017559, 65.131, 38.794, 10000.0, 1.305924, 0.0024860000000000004
1472584847.677278, 64.441, 38.686, 100.0, 1.30961, 0.00041099999999999996
1472584852.789037, 64.309, 38.669, 1000.0, 1.308656, 0.001105
1472584855.903277, 64.229, 38.66, 10000.0, 1.305273, 0.0026320000000000002
1472584882.585293, 63.553, 38.571, 100.0, 1.309527, 0.00039999999999999996
1472584887.679719, 63.426, 38.559, 1000.0, 1.308295, 0.0012305999999999999
1472584890.794421, 63.348, 38.548, 10000.0, 1.304604, 0.002763
1472584917.46425, 62.687, 38.443, 100.0, 1.309245, 0.000508
1472584922.574313, 62.563, 38.427, 1000.0, 1.307948, 0.0013540000000000002
1472584925.6881, 62.487, 38.414, 10000.0, 1.303925, 0.0028780000000000003
1472584952.341286, 61.842, 38.303, 100.0, 1.309057, 0.000552
1472584957.450033, 61.72, 38.288, 1000.0, 1.307573, 0.001477
1472584960.56444, 61.646, 38.28, 10000.0, 1.303226, 0.002975
1472584987.215609, 61.016, 38.178, 100.0, 1.308908, 0.000588
1472584992.342881, 60.897, 38.157, 1000.0, 1.30713, 0.001639
1472584995.457075, 60.824, 38.148, 10000.0, 1.302473, 0.003045
1472585022.118567, 60.209, 38.04, 100.0, 1.308614, 0.000628
1472585027.244762, 60.093, 38.029, 1000.0, 1.30667, 0.0017450000000000002
1472585030.357618, 60.022, 38.022, 10000.0, 1.301779, 0.003117
1472585057.036738, 59.422, 37.945, 100.0, 1.308441, 0.0007
1472585062.145139, 59.309, 37.934, 1000.0, 1.306187, 0.001909
1472585065.257873, 59.24, 37.925, 10000.0, 1.301051, 0.0031650000000000003
1472585091.934016, 58.654, 37.873, 100.0, 1.308165, 0.000793
1472585097.045373, 58.544, 38.147, 1000.0, 1.3056921, 0.0020118999999999996
1472585100.158183, 58.478, 38.299, 10000.0, 1.300358, 0.0032010000000000003
1472585126.830922, 57.949, 39.348, 100.0, 1.307916, 0.000852
1472585131.941333, 57.852, 39.507, 1000.0, 1.305243, 0.0021070000000000004
1472585135.055846, 57.794, 39.599, 10000.0, 1.299754, 0.0032080000000000003
1472585161.695107, 57.33, 40.258, 100.0, 1.30767, 0.001018
1472585166.821386, 57.245, 40.361, 1000.0, 1.304859, 0.0021880000000000003
