# This data file was created on Mon Mar 27 16:39:54 2017
# 
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V], DC Voltage [V]
# DC bias set to LO
1490654416.093416, 300.001, 297.297, 20000.0, 1.713575, 0.000428, 15.0, 0.5447649705000001
1490654423.068467, 300.001, 297.297, 20000.0, 1.713601, 0.000429, 15.0, 5.463439994000001
1490654430.05974, 300.0, 297.297, 20000.0, 1.713549, 0.000432, 15.0, 10.3663247285
1490654437.051749, 300.001, 297.297, 20000.0, 1.713566, 0.000434, 15.0, 15.419217208500003
1490654444.075444, 299.999, 297.298, 20000.0, 1.713568, 0.0004142, 15.0, 20.361577665500004
1490654451.067462, 299.999, 297.296, 20000.0, 1.713539, 0.000414, 15.0, 25.430260434500003
1490654458.059386, 299.999, 297.297, 20000.0, 1.710513, 0.000419, 15.0, 30.309459735500006
1490654465.044907, 300.002, 297.3, 20000.0, 1.710596, 0.000418, 15.0, 35.386037649
1490654472.056514, 300.006, 297.302, 20000.0, 1.710441, 0.000424, 15.0, 40.336293250500006
1490654479.026966, 300.008, 297.303, 20000.0, 1.710477, 0.000425, 15.0, 40.344188395
1490654486.001009, 300.011, 297.305, 20000.0, 1.710491, 0.0004187, 15.0, 35.401827938000004
1490654493.024985, 300.013, 297.306, 20000.0, 1.710464, 0.000432, 15.0, 30.317354880000003
1490654500.016889, 300.014, 297.308, 20000.0, 1.710451, 0.00043, 15.0, 25.422365290000005
1490654507.053305, 300.015, 297.309, 20000.0, 1.71045, 0.000428, 15.0, 20.345787376500002
1490654514.044528, 300.016, 297.31, 20000.0, 1.710506, 0.000433, 15.0, 15.411322064000002
1490654521.036644, 300.011, 297.282, 20000.0, 0.071033, 0.00041, 15.0, 10.3663247285
1490654528.044666, 299.979, 297.218, 20000.0, 0.072545, 0.0002, 15.0, 5.447649705
1490654535.000858, 299.958, 297.198, 20000.0, 0.081309, 0.00014, 15.0, 0.5605552595000001
1490654541.978693, 299.946, 297.198, 20000.0, 0.078932, 0.00058, 15.0, 0.5368698260000001
1490654548.966307, 299.943, 297.203, 20000.0, 0.077907, 0.0003, 15.0, -4.53181323
1490654555.943303, 299.945, 297.207, 20000.0, 0.07999, 0.0004, 15.0, -9.45838371
1490654562.953582, 299.952, 297.21, 20000.0, 0.069799, 0.00031, 15.0, -14.503381365000001
1490654569.910034, 299.96, 297.212, 20000.0, 0.074342, 0.00015, 15.0, -19.429951845
1490654576.902259, 299.967, 297.206, 20000.0, 0.069857, 0.0004, 15.0, -24.50653008
1490654583.905588, 299.968, 297.201, 20000.0, 0.075305, -0.0003, 15.0, -29.401519980000003
1490654590.880443, 299.975, 297.202, 20000.0, 0.075334, 0.00023, 15.0, -34.478098215
1490654597.903559, 299.995, 297.201, 20000.0, 0.069994, 0.0004, 15.0, -39.396773550000006
1490654604.913119, 300.018, 297.206, 20000.0, 0.069947, 0.00032, 15.0, -39.388878405
1490654611.888284, 300.038, 297.209, 20000.0, 0.069944, 0.0006, 15.0, -34.47020307
1490654618.892989, 300.056, 297.211, 20000.0, 0.069939, 0.00031, 15.0, -29.409415125
1490654625.901462, 300.072, 297.212, 20000.0, 0.069947, 0.00065, 15.0, -24.514425225
1490654632.8776, 300.084, 297.213, 20000.0, 0.069969, 0.00038, 15.0, -19.422056700000002
1490654639.867443, 300.095, 297.214, 20000.0, 0.069951, 0.00055, 15.0, -14.503381365000001
1490654646.842863, 300.103, 297.215, 20000.0, 0.074242, 0.00016, 15.0, -9.442593420000001
1490654653.796457, 300.108, 297.215, 20000.0, 1.710609, 0.000209, 15.0, -4.53181323
1490654660.776013, 300.112, 297.216, 20000.0, 1.710618, 0.000206, 15.0, 0.5447649705000001
1490654667.79758, 300.113, 297.217, 20000.0, 1.710541, 0.00022, 15.0, 0.5368698260000001
1490654674.771568, 300.114, 297.217, 20000.0, 1.710564, 0.000209, 15.0, 5.463439994000001
1490654681.75962, 300.112, 297.219, 20000.0, 1.71059, 0.000226, 15.0, 10.374219873000001
1490654688.7546, 300.11, 297.22, 20000.0, 1.71058, 0.00019, 15.0, 15.403426919500001
1490654695.742686, 300.107, 297.22, 20000.0, 1.710571, 0.000193, 15.0, 20.353682521000003
1490654702.813165, 300.102, 297.221, 20000.0, 1.710534, 0.000199, 15.0, 25.422365290000005
1490654709.902167, 300.097, 297.222, 20000.0, 1.710547, 0.000199, 15.0, 30.301564591
1490654717.021965, 300.091, 297.223, 20000.0, 1.710554, 0.000197, 15.0, 35.386037649
1490654724.109999, 300.085, 297.224, 20000.0, 1.710523, 0.000198, 15.0, 40.336293250500006
1490654731.215076, 300.078, 297.225, 20000.0, 1.7105161, 0.0002003, 15.0, 40.336293250500006
1490654738.281944, 300.072, 297.226, 20000.0, 1.71049, 0.000201, 15.0, 35.386037649
1490654745.382155, 300.064, 297.226, 20000.0, 1.7104931, 0.0002018, 15.0, 30.317354880000003
1490654752.476447, 300.057, 297.228, 20000.0, 1.710486, 0.000214, 15.0, 25.430260434500003
1490654759.591212, 300.05, 297.229, 20000.0, 1.710481, 0.00019, 15.0, 20.353682521000003
1490654766.714709, 300.043, 297.23, 20000.0, 1.710487, 0.000199, 15.0, 15.411322064000002
1490654773.74945, 300.037, 297.231, 20000.0, 1.710476, 0.000196, 15.0, 10.3663247285
1490654780.832581, 300.03, 297.232, 20000.0, 1.71047, 0.000191, 15.0, 5.463439994000001
1490654787.918053, 300.024, 297.233, 20000.0, 1.710461, 0.000201, 15.0, 0.5368698260000001
1490654794.982911, 300.018, 297.233, 20000.0, 1.710463, 0.000188, 15.0, 0.552660115
1490654802.033055, 300.012, 297.234, 20000.0, 1.710439, 0.000185, 15.0, -4.523918085
1490654809.13069, 300.007, 297.235, 20000.0, 1.710468, 0.000197, 15.0, -9.450488564999999
1490654816.205951, 300.003, 297.236, 20000.0, 1.710458, 0.000199, 15.0, -14.49548622
1490654823.276784, 299.998, 297.237, 20000.0, 1.710464, 0.000202, 15.0, -19.43784699
1490654830.344266, 299.995, 297.238, 20000.0, 1.710487, 0.000197, 15.0, -24.514425225
1490654837.388937, 299.992, 297.239, 20000.0, 1.710434, 0.000201, 15.0, -29.393624834999997
1490654844.460498, 299.989, 297.24, 20000.0, 1.710408, 0.000198, 15.0, -34.478098215
1490654851.541659, 299.987, 297.241, 20000.0, 1.71041, 0.000199, 15.0, -39.388878405
1490654858.467188, 299.985, 297.242, 20000.0, 1.7104264, 0.0002013, 15.0, -39.388878405
1490654865.468366, 299.983, 297.243, 20000.0, 1.710403, 0.000199, 15.0, -34.478098215
1490654872.443361, 299.982, 297.244, 20000.0, 1.710415, 0.000189, 15.0, -29.401519980000003
1490654879.421831, 299.981, 297.245, 20000.0, 1.710418, 0.0002064, 15.0, -24.498634935
1490654886.378214, 299.981, 297.246, 20000.0, 1.710419, 0.000198, 15.0, -19.422056700000002
1490654893.418448, 299.981, 297.247, 20000.0, 1.710392, 0.000194, 15.0, -14.49548622
1490654900.411049, 299.981, 297.247, 20000.0, 1.71039, 0.000206, 15.0, -9.442593420000001
1490654907.400426, 299.982, 297.248, 20000.0, 1.710428, 0.000199, 15.0, -4.523918085
1490654914.406992, 299.982, 297.249, 20000.0, 1.7104, 0.000191, 15.0, 0.5368698260000001
1490654921.378156, 299.983, 297.25, 20000.0, 1.710409, 0.000187, 15.0, 0.552660115
1490654928.38547, 299.984, 297.251, 20000.0, 1.710392, 0.000193, 15.0, 5.463439994000001
1490654935.425891, 299.985, 297.252, 20000.0, 1.710386, 0.000192, 15.0, 10.358429584000001
1490654942.402238, 299.987, 297.253, 20000.0, 1.710405, 0.000199, 15.0, 15.419217208500003
1490654949.396225, 299.988, 297.254, 20000.0, 1.710392, 0.000202, 15.0, 20.361577665500004
1490654956.429569, 299.989, 297.255, 20000.0, 1.710384, 0.000203, 15.0, 25.422365290000005
1490654963.405067, 299.99, 297.256, 20000.0, 1.710397, 0.000197, 15.0, 30.317354880000003
1490654970.395995, 299.992, 297.257, 20000.0, 1.710376, 0.000197, 15.0, 35.39393279350001
1490654977.388767, 299.993, 297.258, 20000.0, 1.710395, 0.000198, 15.0, 40.336293250500006
1490654984.395002, 299.995, 297.259, 20000.0, 1.710399, 0.000194, 15.0, 40.344188395
1490654991.406138, 299.996, 297.26, 20000.0, 1.710364, 0.000199, 15.0, 35.39393279350001
1490654998.410369, 299.997, 297.262, 20000.0, 1.710397, 0.000196, 15.0, 30.309459735500006
1490655005.386326, 299.999, 297.262, 20000.0, 1.710386, 0.000191, 15.0, 25.422365290000005
1490655012.395681, 300.0, 297.264, 20000.0, 1.71039, 0.000195, 15.0, 20.353682521000003
1490655019.350933, 300.001, 297.265, 20000.0, 1.7103716, 0.0001894, 15.0, 15.403426919500001
1490655026.375416, 300.002, 297.266, 20000.0, 1.710376, 0.000199, 15.0, 10.358429584000001
1490655033.369046, 300.003, 297.267, 20000.0, 1.710374, 0.000195, 15.0, 5.447649705
1490655040.306193, 300.003, 297.268, 20000.0, 1.7103791, 0.0001949, 15.0, 0.5368698260000001
1490655047.254219, 300.004, 297.269, 20000.0, 1.710406, 0.000203, 15.0, 0.5447649705000001
1490655054.244994, 300.004, 297.27, 20000.0, 1.710395, 0.000199, 15.0, -4.53181323
1490655061.199918, 300.005, 297.271, 20000.0, 1.710396, 0.000195, 15.0, -9.442593420000001
