# This data file was created on Tue Mar  7 11:10:02 2017,,,,,,
# capacitor 2-19; sample GBA120; nitrogen cool down,,,,,,
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage
# DC bias set to LO,,,,,,
1488914235.692278,297.951,292.481,100,1.760541,0.000131,1.5
1488914246.105701,297.904,292.435,10000,1.759903,0.000167,15
1488914258.534549,297.849,292.383,1000,1.760257,0.000138,15
1488914306.065766,297.639,292.281,100,1.760549,0.000111,1.5
1488914316.479899,297.594,292.262,10000,1.759903,0.0001704,15
1488914328.908803,297.541,292.245,1000,1.7602566,0.0001359,15
1488914376.438102,297.341,292.094,100,1.760528,0.000127,1.5
1488914386.87044,297.298,292.054,10000,1.759901,0.000168,15
1488914399.29195,297.246,292.01,1000,1.76026,0.000139,15
1488914446.807551,297.05,291.876,100,1.760538,0.000111,1.5
1488914457.222702,297.008,291.836,10000,1.7599039,0.0001678,15
1488914469.646768,296.958,291.784,1000,1.760261,0.000138,15
1488914517.187357,296.767,291.682,100,1.76054,0.000126,1.5
1488914527.603372,296.726,291.658,10000,1.759908,0.0001687,15
1488914540.054127,296.678,291.625,1000,1.760265,0.0001392,15
1488914587.582901,296.495,291.529,100,1.760548,0.000123,1.5
1488914597.993403,296.456,291.495,10000,1.759901,0.0001653,15
1488914610.428664,296.409,291.46,1000,1.760268,0.0001392,15
1488914657.962876,296.234,291.411,100,1.760537,0.0001238,1.5
1488914668.394812,296.196,291.396,10000,1.759913,0.000166,15
1488914680.846075,296.152,291.364,1000,1.760265,0.000138,15
1488914728.379591,295.983,291.217,100,1.760552,0.000112,1.5
1488914738.808564,295.947,291.199,10000,1.759907,0.000171,15
1488914751.228264,295.904,291.186,1000,1.760271,0.0001386,15
1488914798.75428,295.74,291.05,100,1.760557,0.000113,1.5
1488914809.177651,295.705,291.017,10000,1.7599123,0.0001655,15
1488914821.609219,295.663,290.976,1000,1.760271,0.000139,15
1488914869.160749,295.501,290.761,100,1.760553,0.000121,1.5
1488914879.587539,295.465,290.722,10000,1.759912,0.000172,15
1488914892.009366,295.423,290.675,1000,1.760277,0.0001397,15
1488914939.540514,295.259,290.46,100,1.760555,0.000113,1.5
1488914949.956499,295.222,290.406,10000,1.759917,0.0001715,15
1488914962.367195,295.179,290.352,1000,1.760277,0.000141,15
1488915009.922546,295.009,289.968,100,1.760556,0.000116,1.5
1488915020.336053,294.97,289.877,10000,1.759916,0.0001664,15
1488915032.766143,294.923,289.787,1000,1.76028,0.000139,15
1488915080.28418,294.74,289.57,100,1.760577,0.000116,1.5
1488915090.71714,294.7,289.555,10000,1.7599154,0.0001638,15
1488915103.132428,294.652,289.541,1000,1.760282,0.0001407,15
1488915150.647788,294.475,289.422,100,1.760573,0.000134,1.5
1488915161.084757,294.436,289.404,10000,1.7599239,0.0001706,15
1488915173.508008,294.39,289.392,1000,1.760284,0.000139,15
1488915221.048825,294.222,289.39,100,1.760581,0.000125,1.5
1488915231.47597,294.186,289.397,10000,1.759928,0.0001664,15
1488915243.907734,294.144,289.397,1000,1.760287,0.0001386,15
1488915291.426822,293.988,289.358,100,1.760574,0.000121,1.5
1488915301.855125,293.955,289.344,10000,1.759929,0.000168,15
1488915314.283735,293.916,289.311,1000,1.76029,0.00014,15
1488915361.830134,293.767,289.179,100,1.760567,0.000127,1.5
1488915372.245431,293.734,289.162,10000,1.75992,0.0001653,15
1488915384.673201,293.696,289.157,1000,1.760291,0.00014,15
1488915432.223557,293.553,289.114,100,1.760578,0.00012,1.5
1488915442.642137,293.522,289.1,10000,1.759932,0.000166,15
1488915455.069823,293.486,289.096,1000,1.760296,0.0001397,15
1488915502.637127,293.351,289.021,100,1.760586,0.000129,1.5
1488915513.063941,293.322,288.976,10000,1.75993,0.0001738,15
1488915525.494497,293.287,288.927,1000,1.760297,0.0001409,15
1488915573.006617,293.152,288.832,100,1.760585,0.000116,1.5
1488915583.437082,293.123,288.838,10000,1.759936,0.0001698,15
1488915595.854987,293.089,288.845,1000,1.760296,0.0001409,15
1488915643.398554,292.963,288.782,100,1.760582,0.0001267,1.5
1488915653.80231,292.936,288.757,10000,1.759936,0.0001704,15
1488915666.234799,292.903,288.723,1000,1.7603,0.0001409,15
1488915713.76628,292.779,288.533,100,1.760579,0.000125,1.5
1488915724.189794,292.751,288.464,10000,1.7599294,0.0001705,15
1488915736.609338,292.718,288.393,1000,1.760299,0.0001409,15
1488915784.145739,292.586,288.219,100,1.760607,0.000114,1.5
1488915794.561748,292.556,288.185,10000,1.7599315,0.0001695,15
1488915806.972445,292.522,288.159,1000,1.760303,0.0001414,15
1488915854.493437,292.39,287.979,100,1.760574,0.000119,1.5
1488915864.909832,292.36,287.922,10000,1.759937,0.0001727,15
1488915877.347228,292.324,287.874,1000,1.7603048,0.00013986,15
1488915924.873026,292.189,287.796,100,1.760585,0.000115,1.5
1488915935.278681,292.16,287.771,10000,1.759939,0.000167,15
1488915947.695043,292.125,287.733,1000,1.760306,0.0001409,15
1488915995.242412,291.992,287.616,100,1.760592,0.000115,1.5
1488916005.666528,291.964,287.615,10000,1.759945,0.0001693,15
1488916018.091136,291.93,287.612,1000,1.760309,0.000143,15
1488916065.627749,291.805,287.651,100,1.760613,0.000126,1.5
1488916076.059462,291.779,287.664,10000,1.759947,0.00017,15
1488916088.465113,291.748,287.672,1000,1.7603089,0.0001416,15
1488916136.010512,291.636,287.63,100,1.760587,0.000128,1.5
1488916146.439155,291.611,287.614,10000,1.759948,0.0001716,15
1488916158.873971,291.582,287.597,1000,1.760312,0.00014,15
1488916206.427239,291.474,287.55,100,1.760588,0.000131,1.5
1488916216.850722,291.451,287.551,10000,1.759952,0.0001715,15
1488916229.288898,291.423,287.547,1000,1.760315,0.000141,15
1488916276.832957,291.32,287.455,100,1.760609,0.000122,1.5
