# This data file was created on Tue Mar  7 14:10:01 2017
# capacitor 2-19, sample GBA120, nitrogen cool down... Frequencies: 100Hz, 1000Hz, 10000Hz
Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage, Frequency [Hz], Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage, Frequency [Hz], Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage, Frequency [Hz]
1488912474.1642749, 309.02800000000002, 300.70100000000002, 1.760389, 9.8999999999999994e-05, 1.5, 100, 1488912426.3251009, 309.47800000000001, 300.91800000000001, 1.7601549999999999, 0.00012, 15.0, 1000, 1488912413.7517669, 309.59800000000001, 301.00200000000001, 1.7598419999999999, 0.00015699999999999999, 15.0, 10000
1488912545.0714099, 308.39299999999997, 300.49700000000001, 1.76041, 0.000113, 1.5, 100, 1488912497.2340879, 308.81700000000001, 300.62099999999998, 1.760168, 0.00012, 15.0, 1000, 1488912484.691601, 308.93099999999998, 300.66300000000001, 1.7598419999999999, 0.00015699999999999999, 15.0, 10000
1488912615.9950869, 307.79599999999999, 300.19999999999999, 1.7604169999999999, 9.3999999999999994e-05, 1.5, 100, 1488912568.175525, 308.19499999999999, 300.41199999999998, 1.760173, 0.00012400000000000001, 15.0, 1000, 1488912555.614979, 308.30200000000002, 300.464, 1.7598499999999999, 0.0001539, 15.0, 10000
1488912686.919652, 307.22899999999998, 299.82100000000003, 1.760424, 0.00010679999999999999, 1.5, 100, 1488912639.08847, 307.60899999999998, 300.11200000000002, 1.760181, 0.0001237, 15.0, 1000, 1488912626.5233359, 307.70999999999998, 300.16500000000002, 1.759849, 0.000156, 15.0, 10000
1488912757.6795261, 306.67700000000002, 299.42200000000003, 1.760429, 0.0001, 1.5, 100, 1488912710.018275, 307.04599999999999, 299.63799999999998, 1.760189, 0.0001227, 15.0, 1000, 1488912697.4625111, 307.14600000000002, 299.73000000000002, 1.7598529999999999, 0.00015799999999999999, 15.0, 10000
1488912828.0732141, 306.14499999999998, 298.96199999999999, 1.7604519999999999, 0.000101, 1.5, 100, 1488912780.5208089, 306.50400000000002, 299.25799999999998, 1.7601929999999999, 0.00012400000000000001, 15.0, 1000, 1488912768.088362, 306.59800000000001, 299.36599999999999, 1.7598659999999999, 0.00015679999999999999, 15.0, 10000
1488912898.4500401, 305.62400000000002, 298.49299999999999, 1.7604610000000001, 0.0001, 1.5, 100, 1488912850.9267399, 305.97500000000002, 298.79300000000001, 1.760202, 0.0001272, 15.0, 1000, 1488912838.4963081, 306.06700000000001, 298.89100000000002, 1.7598697999999999, 0.000156, 15.0, 10000
1488912968.8488319, 305.11799999999999, 298.15699999999998, 1.7604599999999999, 0.00010900000000000001, 1.5, 100, 1488912921.306885, 305.45800000000003, 298.375, 1.760205, 0.00012799999999999999, 15.0, 1000, 1488912908.8705189, 305.54899999999998, 298.43700000000001, 1.7598773000000001, 0.00015870000000000001, 15.0, 10000
1488913039.1964569, 304.62900000000002, 297.786, 1.7604629999999999, 0.000115, 1.5, 100, 1488912991.6860161, 304.95800000000003, 298.06099999999998, 1.760213, 0.00012799999999999999, 15.0, 1000, 1488912979.2593291, 305.04500000000002, 298.11700000000002, 1.7598796000000001, 0.0001606, 15.0, 10000
1488913109.5762651, 304.154, 297.42399999999998, 1.760491, 0.00010900000000000001, 1.5, 100, 1488913062.033947, 304.47199999999998, 297.69200000000001, 1.760221, 0.0001284, 15.0, 1000, 1488913049.615629, 304.55700000000002, 297.73599999999999, 1.759881, 0.00015799999999999999, 15.0, 10000
1488913179.951045, 303.68299999999999, 296.77999999999997, 1.7604599999999999, 0.000103, 1.5, 100, 1488913132.4064219, 304.00099999999998, 297.28399999999999, 1.7601929999999999, 0.00012999999999999999, 15.0, 1000, 1488913120.000335, 304.084, 297.358, 1.7598463, 0.0001627, 15.0, 10000
1488913250.328105, 303.20699999999999, 296.39499999999998, 1.760456, 0.000111, 1.5, 100, 1488913202.778156, 303.52699999999999, 296.601, 1.7601979999999999, 0.0001306, 15.0, 1000, 1488913190.3558481, 303.61200000000002, 296.68900000000002, 1.7598560000000001, 0.00015699999999999999, 15.0, 10000
1488913320.714977, 302.75200000000001, 296.166, 1.7604759999999999, 0.000106, 1.5, 100, 1488913273.178813, 303.05700000000002, 296.34199999999998, 1.760202, 0.00013300000000000001, 15.0, 1000, 1488913260.759161, 303.13900000000001, 296.37299999999999, 1.7598635, 0.0001627, 15.0, 10000
1488913391.1002591, 302.31700000000001, 295.86700000000002, 1.760518, 0.00012, 1.5, 100, 1488913343.574049, 302.60899999999998, 296.11700000000002, 1.760208, 0.00013229999999999999, 15.0, 1000, 1488913331.147517, 302.68700000000001, 296.13900000000001, 1.7598659000000001, 0.00016369999999999999, 15.0, 10000
1488913461.4907019, 301.88799999999998, 295.46499999999997, 1.760502, 0.000126, 1.5, 100, 1488913413.9483719, 302.17700000000002, 295.67899999999997, 1.760213, 0.00013349999999999999, 15.0, 1000, 1488913401.5195711, 302.25400000000002, 295.78399999999999, 1.7598706, 0.000163, 15.0, 10000
1488913531.926919, 301.476, 295.315, 1.7604709999999999, 0.000113, 1.5, 100, 1488913484.38168, 301.75099999999998, 295.41699999999997, 1.7602180000000001, 0.000134, 15.0, 1000, 1488913471.9387929, 301.82499999999999, 295.44, 1.759871, 0.00016000000000000001, 15.0, 10000
