# This data file was created on Tue Oct  4 14:32:44 2016
# GBA 124 in Dessert Cryo
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent
1475618480.968468, 19.733, 19.733, 10000.0, 1.204799, 0.000254
1475618552.728413, 19.623, 19.623, 1000.0, 1.205049, 0.00027
1475618636.295349, 19.555, 19.555, 100.0, 1.20491, 0.0001
1475618700.532417, 19.504, 19.504, 10000.0, 1.2048113, 0.0002508
1475618772.57434, 19.471, 19.471, 1000.0, 1.205049, 0.000277
1475618857.189113, 19.444, 19.444, 100.0, 1.20495, 0.00016
1475618926.927599, 19.417, 19.417, 10000.0, 1.2048271, 0.00025
1475618999.474404, 19.399, 19.399, 1000.0, 1.205058, 0.000268
1475619083.269758, 19.384, 19.384, 100.0, 1.20491, 0.000119
1475619147.778354, 20.83, 20.832, 10000.0, 1.20491, 0.000265
1475619220.57362, 24.379, 24.382, 1000.0, 1.205394, 0.000336
1475619305.169324, 27.972, 27.974, 100.0, 1.20574, 0.00027
1475619375.438077, 32.388, 32.388, 10000.0, 1.205583, 0.000418
1475619447.722831, 35.998, 36.001, 1000.0, 1.206611, 0.000596
1475619532.318971, 39.688, 39.691, 100.0, 1.20784, 0.00052
1475619602.338221, 43.898, 43.901, 10000.0, 1.207021, 0.000709
1475619674.360775, 47.415, 47.417, 1000.0, 1.208883, 0.000873
1475619758.940765, 51.173, 51.175, 100.0, 1.21067, 0.00073
1475619830.428048, 55.442, 55.444, 10000.0, 1.209475, 0.001005
1475619908.255031, 59.272, 59.274, 1000.0, 1.212171, 0.001362
1475619997.877778, 63.185, 63.187, 100.0, 1.216407, 0.001461
1475620067.895889, 67.414, 67.414, 10000.0, 1.2126771, 0.0015169
1475620139.930552, 70.916, 70.919, 1000.0, 1.217118, 0.001779
1475620224.485965, 74.56, 74.562, 100.0, 1.21926, 0.00059
1475620295.998085, 78.8, 78.802, 10000.0, 1.216907, 0.001839
1475620374.874611, 80.595, 80.595, 1000.0, 1.219449, 0.000919
1475620465.046562, 80.046, 80.046, 100.0, 1.21972, 0.0004
1475620535.58691, 80.01, 80.01, 10000.0, 1.21731, 0.001762
1475620607.611696, 80.0, 80.0, 1000.0, 1.219378, 0.000959
1475620691.196671, 79.999, 79.999, 100.0, 1.2197, 0.000401
1475620755.44805, 80.001, 80.001, 10000.0, 1.2173033, 0.0017633
1475620828.009671, 80.001, 80.001, 1000.0, 1.219373, 0.000952
1475620911.289567, 80.001, 80.001, 100.0, 1.21969, 0.00047
1475620975.00226, 79.198, 79.196, 10000.0, 1.2170031, 0.0018405
1475621046.776282, 75.452, 75.449, 1000.0, 1.218557, 0.001646
1475621130.313895, 71.293, 71.291, 100.0, 1.21876, 0.001032
1475621194.289488, 67.268, 67.265, 10000.0, 1.212584, 0.001519
1475621266.323126, 63.869, 63.869, 1000.0, 1.213884, 0.001973
1475621350.874939, 60.327, 60.324, 100.0, 1.21442, 0.001672
1475621421.672695, 56.086, 56.084, 10000.0, 1.2095977, 0.001035
1475621493.976103, 52.56, 52.558, 1000.0, 1.210145, 0.00125
1475621577.777263, 48.924, 48.921, 100.0, 1.2098, 0.000785
1475621642.510011, 45.033, 45.031, 10000.0, 1.2072051, 0.0007614
1475621714.765882, 41.532, 41.53, 1000.0, 1.207566, 0.000923
1475621799.426947, 37.903, 37.901, 100.0, 1.207263, 0.000592
1475621870.210205, 33.708, 33.706, 10000.0, 1.205681, 0.000458
1475621942.49696, 30.289, 30.287, 1000.0, 1.205841, 0.000605
1475622027.071198, 26.832, 26.83, 100.0, 1.205518, 0.000234
1475622097.080488, 23.443, 23.442, 10000.0, 1.204948, 0.0002987
1475622168.840696, 21.682, 21.681, 1000.0, 1.205136, 0.000458
1475622252.398121, 20.796, 20.796, 100.0, 1.20505, 0.000132
1475622316.626586, 20.377, 20.377, 10000.0, 1.204822, 0.0002703
1475622389.189084, 20.201, 20.201, 1000.0, 1.2050707, 0.0004549
1475622473.775713, 20.099, 20.099, 100.0, 1.20498, 0.00012
1475622545.264048, 20.024, 20.024, 10000.0, 1.2048311, 0.0002676
1475622624.132107, 19.973, 19.973, 1000.0, 1.205074, 0.00045
1475622714.285772, 19.935, 19.935, 100.0, 1.205, 0.00018
1475622784.796581, 19.901, 19.901, 10000.0, 1.204848, 0.000267
1475622857.103469, 19.879, 19.879, 1000.0, 1.205088, 0.000442
1475622940.672813, 19.861, 19.861, 100.0, 1.2049, 0.00022
1475623005.672674, 19.843, 19.843, 10000.0, 1.204866, 0.000266
1475623078.197122, 19.832, 19.832, 1000.0, 1.205102, 0.0004506
1475623162.008742, 19.821, 19.821, 100.0, 1.20498, 0.00028
1475623226.256193, 19.81, 19.81, 10000.0, 1.204883, 0.00027
1475623298.261375, 19.804, 19.804, 1000.0, 1.205123, 0.000471
1475623381.54994, 19.8, 19.8, 100.0, 1.205087, 0.000145
1475623445.774392, 19.796, 19.796, 10000.0, 1.204901, 0.000267
1475623517.557671, 19.793, 19.793, 1000.0, 1.205143, 0.000459
1475623601.377093, 19.791, 19.791, 100.0, 1.20506, 0.00021
1475623665.868234, 19.791, 19.791, 10000.0, 1.204925, 0.000267
1475623738.153033, 22.738, 22.741, 1000.0, 1.205352, 0.000498
1475623822.721213, 26.372, 26.372, 100.0, 1.20565, 0.000256
1475623893.527996, 30.645, 30.647, 10000.0, 1.205455, 0.0004
1475623965.264072, 34.39, 34.392, 1000.0, 1.20637, 0.000752
1475624049.095254, 38.043, 38.045, 100.0, 1.207509, 0.000613
1475624113.339058, 41.974, 41.976, 10000.0, 1.206713, 0.000669
1475624185.349379, 45.489, 45.489, 1000.0, 1.208435, 0.001055
1475624268.675237, 49.168, 49.171, 100.0, 1.210238, 0.000917
1475624333.664076, 53.156, 53.158, 10000.0, 1.208933, 0.0009677
1475624406.467006, 56.741, 56.744, 1000.0, 1.211346, 0.001441
1475624490.011168, 60.322, 60.325, 100.0, 1.21491, 0.00168
1475624553.714725, 64.195, 64.198, 10000.0, 1.211712, 0.001333
1475624625.946429, 67.741, 67.743, 1000.0, 1.2157115, 0.0022129
1475624709.730281, 71.185, 71.185, 100.0, 1.21888, 0.00086
1475624774.472044, 75.123, 75.125, 10000.0, 1.215505, 0.001938
1475624846.233521, 78.081, 78.083, 1000.0, 1.219123, 0.001438
1475624930.731635, 81.883, 81.883, 100.0, 1.21994, 0.000862
1475625000.498972, 86.035, 86.037, 10000.0, 1.218844, 0.001273
1475625072.248749, 89.527, 89.53, 1000.0, 1.220233, 0.001051
1475625156.818544, 93.153, 93.155, 100.0, 1.22091, 0.00078
1475625226.813841, 97.342, 97.344, 10000.0, 1.2198878, 0.0007574
1475625298.57468, 100.836, 100.839, 1000.0, 1.220902, 0.001079
1475625383.162466, 104.459, 104.459, 100.0, 1.22147, 0.00076
1475625454.667642, 108.71, 108.713, 10000.0, 1.2203608, 0.00071
1475625532.778929, 112.533, 112.535, 1000.0, 1.221372, 0.001115
1475625622.654002, 116.443, 116.446, 100.0, 1.22188, 0.00085
1475625693.200591, 120.648, 120.65, 10000.0, 1.220622, 0.000724
1475625765.215666, 124.149, 124.151, 1000.0, 1.221642, 0.000999
1475625849.036629, 125.152, 125.152, 100.0, 1.2219, 0.0009
1475625912.733684, 124.998, 124.998, 10000.0, 1.220688, 0.000731
1475625985.010715, 124.616, 124.614, 1000.0, 1.221631, 0.000966
1475626068.845525, 120.37, 120.367, 100.0, 1.22184, 0.0008
1475626133.84214, 116.508, 116.505, 10000.0, 1.2205541, 0.0006998
1475626206.142777, 112.995, 112.992, 1000.0, 1.221361, 0.000917
1475626290.705481, 109.37, 109.368, 100.0, 1.22159, 0.00077
1475626360.468011, 105.193, 105.191, 10000.0, 1.220217, 0.0006967
1475626432.494225, 101.689, 101.686, 1000.0, 1.220921, 0.000848
1475626517.070605, 98.051, 98.049, 100.0, 1.22101, 0.00069
1475626587.332162, 93.852, 93.85, 10000.0, 1.2196503, 0.0008222
1475626659.622308, 90.35, 90.348, 1000.0, 1.22026, 0.000818
1475626744.157929, 86.71, 86.708, 100.0, 1.220263, 0.000548
1475626813.887431, 82.534, 82.531, 10000.0, 1.218053, 0.001585
1475626886.401898, 79.016, 79.014, 1000.0, 1.219243, 0.001142
1475626971.012614, 75.412, 75.409, 100.0, 1.21927, 0.00057
1475627041.021664, 71.246, 71.244, 10000.0, 1.213953, 0.0017713
1475627113.82278, 67.691, 67.689, 1000.0, 1.215628, 0.001984
1475627198.26347, 64.047, 64.047, 100.0, 1.21639, 0.001644
1475627269.672431, 59.84, 59.838, 10000.0, 1.2105078, 0.0011151
1475627348.782202, 55.969, 55.966, 1000.0, 1.211085, 0.001222
1475627438.623217, 52.059, 52.056, 100.0, 1.21085, 0.00092
1475627508.637879, 47.861, 47.858, 10000.0, 1.207747, 0.000825
1475627581.171855, 44.357, 44.354, 1000.0, 1.208155, 0.000877
1475627664.94034, 40.752, 40.752, 100.0, 1.20794, 0.000666
1475627728.9022, 36.911, 36.908, 10000.0, 1.2060099, 0.000516
1475627802.325488, 33.388, 33.386, 1000.0, 1.206202, 0.000585
1475627892.932718, 29.558, 29.556, 100.0, 1.205804, 0.000406
1475627963.506113, 25.822, 25.821, 10000.0, 1.20508, 0.000318
1475628035.508353, 23.521, 23.52, 1000.0, 1.205246, 0.000388
1475628118.807411, 22.063, 22.062, 100.0, 1.205091, 0.000115
1475628183.0484, 21.286, 21.286, 10000.0, 1.204857, 0.000272
1475628255.309137, 20.971, 20.971, 1000.0, 1.205101, 0.000359
1475628339.870981, 20.791, 20.791, 100.0, 1.20507, 0.00015
1475628410.130111, 20.673, 20.673, 10000.0, 1.20485, 0.000265
1475628482.673344, 20.602, 20.602, 1000.0, 1.205096, 0.000356
1475628567.269081, 20.521, 20.521, 100.0, 1.20508, 0.000196
1475628637.27628, 20.453, 20.453, 10000.0, 1.204862, 0.0002629
1475628710.785318, 21.028, 21.03, 1000.0, 1.205153, 0.000349
1475628800.696716, 24.875, 24.877, 100.0, 1.20537, 0.00024
1475628870.713918, 29.107, 29.11, 10000.0, 1.2053344, 0.0003641
1475628942.428784, 32.844, 32.847, 1000.0, 1.2061698, 0.0005977
1475629026.876187, 36.49, 36.493, 100.0, 1.20719, 0.00061
1475629098.284771, 40.786, 40.789, 10000.0, 1.206531, 0.000626
1475629176.38605, 44.622, 44.624, 1000.0, 1.208247, 0.00093
1475629265.962983, 48.616, 48.618, 100.0, 1.21009, 0.00088
1475629335.96191, 52.862, 52.864, 10000.0, 1.208865, 0.000952
1475629408.238366, 56.385, 56.385, 1000.0, 1.2112393, 0.0012722
1475629492.67593, 60.036, 60.039, 100.0, 1.21469, 0.001629
1475629563.448365, 64.285, 64.288, 10000.0, 1.211735, 0.0013254
1475629636.91182, 67.863, 67.866, 1000.0, 1.21578, 0.002017
1475629727.044483, 68.36, 68.36, 100.0, 1.21823, 0.00117
1475629797.307825, 68.005, 68.005, 10000.0, 1.2128475, 0.0015585
1475629870.793497, 67.985, 67.985, 1000.0, 1.215785, 0.0019996
1475629960.880234, 67.998, 67.998, 100.0, 1.21796, 0.001209
1475630031.409037, 68.002, 68.002, 10000.0, 1.2128377, 0.0015491
1475630103.420394, 68.002, 68.002, 1000.0, 1.215804, 0.0018827
1475630186.932097, 68.001, 68.001, 100.0, 1.21815, 0.00109
1475630250.949124, 68.0, 68.0, 10000.0, 1.212837, 0.001551
1475630323.206502, 68.0, 68.0, 1000.0, 1.21579, 0.001881
1475630407.78691, 68.0, 68.0, 100.0, 1.21809, 0.00101
1475630478.057176, 68.0, 68.0, 10000.0, 1.212832, 0.001546
1475630550.607765, 68.001, 68.001, 1000.0, 1.215797, 0.001882
1475630633.835304, 68.001, 68.0, 100.0, 1.21801, 0.00111
1475630697.788535, 68.001, 68.001, 10000.0, 1.212835, 0.001548
1475630770.041889, 68.0, 68.0, 1000.0, 1.215796, 0.001884
1475630854.463941, 68.001, 68.001, 100.0, 1.21808, 0.001091
1475630924.718428, 68.0, 68.0, 10000.0, 1.2128312, 0.0015483
1475630997.519776, 68.0, 68.0, 1000.0, 1.215785, 0.001875
1475631081.387449, 68.0, 68.0, 100.0, 1.2182, 0.00118
1475631145.621456, 68.001, 68.001, 10000.0, 1.2128339, 0.0015467
1475631219.114616, 68.0, 68.0, 1000.0, 1.215787, 0.001886
1475631308.735648, 68.0, 68.001, 100.0, 1.2181, 0.00104
1475631378.709397, 68.001, 68.001, 10000.0, 1.2128354, 0.0015547
1475631450.469989, 67.999, 67.999, 1000.0, 1.215777, 0.001979
1475631534.24572, 68.0, 68.0, 100.0, 1.2181, 0.001179
1475631598.724128, 68.001, 68.001, 10000.0, 1.212831, 0.001553
1475631671.027156, 68.0, 68.0, 1000.0, 1.215783, 0.001989
1475631754.566336, 68.0, 68.0, 100.0, 1.21804, 0.001231
1475631818.284062, 68.0, 68.0, 10000.0, 1.212834, 0.001558
1475631890.060599, 68.001, 68.001, 1000.0, 1.215783, 0.001977
1475631973.887111, 68.0, 68.0, 100.0, 1.21808, 0.00117
1475632037.604786, 68.0, 68.0, 10000.0, 1.2128301, 0.0015523
1475632109.889656, 67.999, 67.999, 1000.0, 1.215783, 0.001969
1475632194.473566, 68.0, 68.0, 100.0, 1.21808, 0.0012
1475632264.48678, 68.0, 68.0, 10000.0, 1.2128354, 0.0015547
1475632337.027254, 68.0, 68.0, 1000.0, 1.215781, 0.001979
1475632420.593544, 68.0, 68.0, 100.0, 1.21816, 0.001054
1475632484.791447, 68.0, 68.0, 10000.0, 1.2128251, 0.0015488
1475632558.211285, 68.0, 68.0, 1000.0, 1.21578, 0.001878
1475632648.32148, 68.0, 68.0, 100.0, 1.21802, 0.001016
1475632718.590726, 68.003, 68.003, 10000.0, 1.2128206, 0.0015422
1475632790.860182, 68.001, 68.001, 1000.0, 1.215778, 0.001875
1475632874.205849, 68.0, 68.0, 100.0, 1.21809, 0.001065
1475632937.921043, 68.0, 68.0, 10000.0, 1.212821, 0.001541
1475633010.205301, 68.0, 68.0, 1000.0, 1.215775, 0.001873
1475633094.752687, 68.0, 68.001, 100.0, 1.21802, 0.00107
1475633165.230088, 68.003, 68.003, 10000.0, 1.212817, 0.001542
1475633236.999721, 68.818, 68.821, 1000.0, 1.216206, 0.001864
1475633321.427758, 73.05, 73.05, 100.0, 1.21904, 0.00059
1475633392.212595, 77.412, 77.414, 10000.0, 1.2165352, 0.0018801
1475633464.480435, 80.873, 80.876, 1000.0, 1.219548, 0.000884
1475633548.998563, 84.505, 84.508, 100.0, 1.22003, 0.000406
1475633620.476602, 88.774, 88.776, 10000.0, 1.219295, 0.000998
1475633698.830145, 92.571, 92.574, 1000.0, 1.22046, 0.000688
1475633788.183777, 96.458, 96.46, 100.0, 1.220958, 0.000379
1475633859.65953, 100.685, 100.687, 10000.0, 1.2200266, 0.0006954
1475633937.505773, 104.496, 104.498, 1000.0, 1.221035, 0.000692
1475634027.3961, 108.411, 108.411, 100.0, 1.2217, 0.00048
1475634098.195236, 112.623, 112.625, 10000.0, 1.220431, 0.0006652
1475634170.482242, 116.133, 116.135, 1000.0, 1.221462, 0.00073
1475634254.290448, 119.746, 119.746, 100.0, 1.22181, 0.000426
1475634318.5181, 123.63, 123.633, 10000.0, 1.220673, 0.000701
1475634390.802267, 127.141, 127.141, 1000.0, 1.221702, 0.000721
1475634475.396649, 130.742, 130.745, 100.0, 1.22202, 0.00045
1475634546.88357, 134.967, 134.97, 10000.0, 1.220803, 0.000712
1475634625.505758, 138.812, 138.812, 1000.0, 1.22176, 0.000707
1475634715.162992, 142.704, 142.707, 100.0, 1.22196, 0.000418
1475634785.199673, 146.869, 146.871, 10000.0, 1.2208432, 0.0006919
1475634856.960459, 150.342, 150.344, 1000.0, 1.221769, 0.000705
1475634940.807435, 153.939, 153.941, 100.0, 1.222015, 0.00042
1475635005.278938, 157.835, 157.838, 10000.0, 1.220831, 0.000682
1475635077.558852, 161.337, 161.339, 1000.0, 1.221743, 0.000715
1475635162.189833, 164.978, 164.98, 100.0, 1.222077, 0.000433
1475635231.962705, 169.123, 169.126, 10000.0, 1.220806, 0.0007036
1475635304.511289, 172.634, 172.634, 1000.0, 1.221705, 0.000737
1475635388.322174, 176.236, 176.239, 100.0, 1.222048, 0.000501
1475635452.812551, 180.122, 180.124, 10000.0, 1.2207456, 0.0006969
1475635525.093658, 183.61, 183.613, 1000.0, 1.22166, 0.000716
1475635609.647205, 187.225, 187.227, 100.0, 1.222088, 0.000457
1475635681.149935, 191.46, 191.462, 10000.0, 1.2206797, 0.0007252
1475635759.255672, 195.277, 195.277, 1000.0, 1.221678, 0.000734
1475635850.201241, 199.236, 199.236, 100.0, 1.22206, 0.0005
1475635921.701154, 203.473, 203.475, 10000.0, 1.2206955, 0.0007375
1475635999.543363, 207.249, 207.251, 1000.0, 1.221701, 0.000735
1475636088.943119, 211.169, 211.169, 100.0, 1.2222, 0.00052
1475636158.694886, 215.276, 215.279, 10000.0, 1.220732, 0.000767
1475636230.979259, 218.78, 218.782, 1000.0, 1.221853, 0.000761
1475636315.565926, 222.372, 222.374, 100.0, 1.2225, 0.000625
1475636385.600321, 226.558, 226.558, 10000.0, 1.220815, 0.000833
1475636458.144452, 230.071, 230.074, 1000.0, 1.222101, 0.0007815
1475636542.736525, 233.696, 233.699, 100.0, 1.22263, 0.00039
1475636612.752713, 237.871, 237.874, 10000.0, 1.221103, 0.000837
1475636685.022517, 241.371, 241.371, 1000.0, 1.222254, 0.000739
1475636769.590712, 244.993, 244.996, 100.0, 1.22279, 0.00051
1475636841.102571, 249.225, 249.228, 10000.0, 1.221255, 0.0007919
1475636919.709001, 253.053, 253.055, 1000.0, 1.222348, 0.000715
1475637010.39219, 256.989, 256.992, 100.0, 1.22274, 0.0005
1475637080.136657, 261.146, 261.149, 10000.0, 1.221324, 0.000776
1475637153.650674, 264.685, 264.688, 1000.0, 1.222371, 0.000697
1475637243.291681, 268.589, 268.592, 100.0, 1.222801, 0.000503
1475637313.566968, 272.763, 272.763, 10000.0, 1.22136, 0.000767
1475637386.359645, 276.302, 276.305, 1000.0, 1.222306, 0.000673
1475637470.945987, 279.916, 279.919, 100.0, 1.22263, 0.000534
1475637541.221098, 284.115, 284.118, 10000.0, 1.221175, 0.000753
1475637613.249217, 287.601, 287.604, 1000.0, 1.222022, 0.000741
1475637697.056866, 290.604, 290.604, 100.0, 1.222, 0.00046
1475637761.002642, 290.174, 290.173, 10000.0, 1.220617, 0.000814
1475637833.039276, 289.999, 289.999, 1000.0, 1.221571, 0.000718
1475637916.594121, 290.011, 290.011, 100.0, 1.22193, 0.000434
1475637981.351803, 290.02, 290.02, 10000.0, 1.2203769, 0.0007526
1475638053.640968, 290.022, 290.022, 1000.0, 1.221313, 0.000688
1475638137.213288, 289.995, 289.995, 100.0, 1.22162, 0.0004
1475638200.920723, 290.015, 290.015, 10000.0, 1.220184, 0.000757
1475638272.945944, 290.019, 290.019, 1000.0, 1.221078, 0.000673
1475638356.777326, 290.019, 290.019, 100.0, 1.221472, 0.000426
1475638421.513881, 290.019, 290.019, 10000.0, 1.2200558, 0.0007445
1475638493.537723, 290.019, 290.019, 1000.0, 1.2209982, 0.0006804
1475638577.341096, 290.018, 290.018, 100.0, 1.22141, 0.00037
1475638641.575171, 290.018, 290.018, 10000.0, 1.219955, 0.000735
1475638714.124293, 290.018, 290.018, 1000.0, 1.220906, 0.000674
1475638798.759172, 290.019, 290.019, 100.0, 1.22134, 0.00036
1475638869.033637, 290.019, 290.019, 10000.0, 1.21988, 0.000728
1475638941.595861, 290.016, 290.016, 1000.0, 1.22082, 0.000674
1475639026.237565, 290.018, 290.018, 100.0, 1.22115, 0.00041
1475639096.511421, 290.017, 290.017, 10000.0, 1.2198179, 0.0007315
1475639169.983672, 290.018, 290.018, 1000.0, 1.220757, 0.000666
1475639260.399406, 290.015, 290.016, 100.0, 1.2211, 0.00043
1475639330.430165, 290.016, 290.016, 10000.0, 1.2197621, 0.0007194
1475639402.704358, 290.016, 290.016, 1000.0, 1.220679, 0.000658
1475639487.234401, 290.015, 290.016, 100.0, 1.22101, 0.000508
1475639558.033548, 290.015, 290.015, 10000.0, 1.219708, 0.000701
1475639630.561794, 290.015, 290.015, 1000.0, 1.220605, 0.000649
1475639714.125966, 290.015, 290.015, 100.0, 1.221063, 0.000519
1475639778.115136, 290.014, 290.014, 10000.0, 1.219657, 0.000696
1475639850.67914, 290.01, 290.01, 1000.0, 1.220531, 0.000629
1475639934.49448, 290.01, 290.01, 100.0, 1.22083, 0.00043
1475639999.252145, 290.019, 290.019, 10000.0, 1.219612, 0.000689
1475640071.79115, 290.016, 290.016, 1000.0, 1.2204718, 0.0006223
1475640155.092739, 290.013, 290.013, 100.0, 1.22086, 0.000411
1475640219.569304, 290.01, 290.01, 10000.0, 1.219584, 0.000673
1475640292.386891, 290.014, 290.014, 1000.0, 1.220441, 0.000608
1475640375.664451, 290.018, 290.018, 100.0, 1.22088, 0.00038
1475640439.632828, 290.012, 290.012, 10000.0, 1.219559, 0.00067
1475640511.91876, 290.012, 290.012, 1000.0, 1.220415, 0.000616
1475640596.504332, 290.012, 290.012, 100.0, 1.22079, 0.000434
1475640667.039279, 290.013, 290.013, 10000.0, 1.21954, 0.000673
1475640740.557589, 290.009, 290.009, 1000.0, 1.2203847, 0.0006041
1475640829.930682, 290.017, 290.017, 100.0, 1.22078, 0.00035
1475640899.947957, 290.019, 290.019, 10000.0, 1.219535, 0.0006591
