# This data file was created on Fri Apr 14 13:01:50 2017
# Chip ID: 2-17... Sample: GBA133... helium cool
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V]
# DC bias set to off
1492197417.510821, 169.124, 30.47, 1400.0, 1.813512, 8.1e-05, 15.0
1492197435.776082, 166.372, 29.674, 400.0, 1.8136228, 7.5e-05, 6.0
1492197442.661953, 165.335, 29.349, 12000.0, 1.81335, 0.000103, 15.0
1492197453.892045, 163.642, 28.878, 1400.0, 1.813518, 8.3e-05, 15.0
1492197472.123621, 160.91, 28.078, 400.0, 1.8136231, 7.84e-05, 6.0
1492197479.040953, 159.869, 27.813, 12000.0, 1.813321, 0.000108, 15.0
1492197490.285667, 158.164, 27.376, 1400.0, 1.813496, 8.5e-05, 15.0
1492197508.515645, 155.407, 26.62, 400.0, 1.8135503, 8.065e-05, 6.0
1492197515.512183, 154.352, 26.385, 12000.0, 1.813192, 0.0001138, 15.0
1492197526.728222, 152.661, 25.939, 1400.0, 1.813128, 0.000101, 15.0
1492197544.990597, 149.912, 25.311, 400.0, 1.8131961, 8.01e-05, 6.0
1492197551.940172, 148.924, 25.05, 12000.0, 1.812755, 0.000118, 15.0
1492197563.185784, 147.757, 24.631, 1400.0, 1.8129615, 8.53e-05, 15.0
1492197581.43332, 147.048, 24.09, 400.0, 1.8129501, 7.93e-05, 6.0
1492197588.415195, 147.078, 23.923, 12000.0, 1.812588, 0.000136, 15.0
1492197599.660891, 147.336, 23.639, 1400.0, 1.812773, 9.4e-05, 15.0
1492197617.907729, 147.983, 23.239, 400.0, 1.8128339, 7.95e-05, 6.0
1492197624.838701, 148.25, 23.101, 12000.0, 1.8125, 0.000122, 15.0
1492197636.069552, 148.659, 22.866, 1400.0, 1.812694, 8.83e-05, 15.0
1492197654.301612, 149.213, 22.592, 400.0, 1.8127627, 7.97e-05, 6.0
1492197661.235112, 149.379, 22.505, 12000.0, 1.812456, 0.000115, 15.0
1492197672.448947, 149.597, 22.271, 1400.0, 1.812633, 9e-05, 15.0
1492197690.694535, 149.827, 21.974, 400.0, 1.8126917, 7.89e-05, 6.0
1492197697.644155, 149.884, 21.528, 12000.0, 1.812338, 0.000114, 15.0
1492197708.889613, 149.946, 21.237, 1400.0, 1.812539, 8.7e-05, 15.0
1492197727.136407, 149.988, 20.964, 400.0, 1.8126184, 8.075e-05, 6.0
1492197734.116666, 149.996, 20.877, 12000.0, 1.812307, 0.000125, 15.0
1492197745.346193, 150.001, 20.758, 1400.0, 1.812505, 9.3e-05, 15.0
1492197763.574749, 149.995, 20.428, 400.0, 0.11346, 0.0007, 6.0
1492197770.509067, 149.984, 20.36, 12000.0, 1.806077, 0.000118, 15.0
1492197781.756674, 149.973, 20.222, 1400.0, 1.806067, 8.7e-05, 15.0
1492197800.001385, 149.921, 20.03, 400.0, 1.8060942, 7.97e-05, 6.0
1492197806.936065, 149.814, 19.997, 12000.0, 1.805754, 0.000116, 15.0
