# This data file was created on Fri Apr  7 10:43:21 2017
# Chip ID: 2-06... Sample: GBA131 in parabar cycled... recycle
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V]
# DC bias set to off
1491584258.329754, 289.937, 289.908, 400.0, 2.0300572, 0.00030949, 6.0
1491584264.568836, 289.829, 289.8, 12000.0, 2.028666, 0.000495, 15.0
1491584274.529873, 289.656, 289.628, 1400.0, 2.02962, 0.000336, 15.0
1491584292.370262, 289.349, 289.322, 400.0, 2.0301487, 0.0003087, 6.0
1491584298.925111, 289.238, 289.21, 12000.0, 2.02874, 0.000514, 15.0
1491584309.35721, 289.062, 289.035, 12000.0, 2.02875, 0.000501, 15.0
1491584326.291025, 288.78, 288.753, 12000.0, 2.0288, 0.000502, 15.0
1491584332.479902, 288.678, 288.651, 12000.0, 2.028826, 0.00051, 15.0
1491584342.184189, 288.52, 288.493, 1400.0, 2.029809, 0.000342, 15.0
1491584358.63804, 288.257, 288.232, 400.0, 2.03032193, 0.00030902, 6.0
1491584364.840713, 288.16, 288.134, 12000.0, 2.028898, 0.000511, 15.0
1491584374.228772, 288.013, 287.989, 1400.0, 2.02991, 0.000337, 15.0
1491584391.186426, 287.756, 287.731, 400.0, 2.0303995, 0.0003089, 6.0
1491584396.910863, 287.67, 287.645, 12000.0, 2.028963, 0.000526, 15.0
1491584407.348037, 287.515, 287.492, 1400.0, 2.029956, 0.0003418, 15.0
1491584424.799049, 287.262, 287.239, 400.0, 2.030479, 0.00030977, 6.0
# 
1491584433.2753, 287.142, 287.119, -1, -1, -1, -1
1491584442.65522, 287.01, 286.988, 400.0, 2.0305232, 0.00030864, 6.0
1491584460.116791, 286.771, 286.748, 400.0, 2.0305536, 0.0003103, 6.0
# 
1491584469.103964, 286.65, 286.629, -1, -1, -1, -1
1491584479.088105, 286.518, 286.497, 400.0, 2.0305998, 0.0003093, 6.0
1491584496.046203, 286.3, 286.278, 400.0, 2.0306292, 0.0003102, 6.0
1491584501.727127, 286.228, 286.207, 12000.0, 2.02918, 0.000525, 15.0
