# This data file was created on Mon Apr 10 10:57:43 2017
# Chip ID: 2-06... Sample: GBA131 in parabar... cool down nitro... Frequencies: 400Hz, 1400Hz, 12000Hz
Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage [V], Frequency [Hz], Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage [V], Frequency [Hz], Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage [V], Frequency [Hz]
1491585127.2112999, 279.654, 267.08499999999998, 2.0317565000000002, 0.00032178000000000003, 6.0, 400, 1491585109.028811, 279.82600000000002, 267.20400000000001, 2.0312480000000002, 0.00037300000000000001, 15.0, 1400, 1491585097.8140719, 279.93200000000002, 267.27499999999998, 2.0300250000000002, 0.00065799999999999995, 15.0, 12000
1491585163.4933851, 279.31799999999998, 266.86900000000003, 2.0318087999999999, 0.00032111999999999999, 6.0, 400, 1491585145.3115599, 279.48599999999999, 266.97699999999998, 2.0312929999999998, 0.00038000000000000002, 15.0, 1400, 1491585134.097235, 279.58999999999997, 267.04500000000002, 2.0300150000000001, 0.00064899999999999995, 15.0, 12000
1491585199.7754991, 278.98700000000002, 266.67399999999998, 2.0318646, 0.00032239999999999998, 6.0, 400, 1491585181.5772769, 279.15199999999999, 266.76799999999997, 2.0313330000000001, 0.000386, 15.0, 1400, 1491585170.3468449, 279.255, 266.82799999999997, 2.030062, 0.00066799999999999997, 15.0, 12000
1491585236.0597081, 278.66500000000002, 266.49299999999999, 2.0319186999999999, 0.00032416999999999998, 6.0, 400, 1491585217.8590651, 278.82499999999999, 266.584, 2.031393, 0.00038499999999999998, 15.0, 1400, 1491585206.6617229, 278.92500000000001, 266.63999999999999, 2.0301040000000001, 0.00066699999999999995, 15.0, 12000
1491585272.3747251, 278.34800000000001, 266.32400000000001, 2.0319694300000002, 0.00032536000000000002, 6.0, 400, 1491585254.19171, 278.50599999999997, 266.40699999999998, 2.0314260000000002, 0.00039500000000000001, 15.0, 1400, 1491585242.9932921, 278.60300000000001, 266.45800000000003, 2.0301480000000001, 0.00067000000000000002, 15.0, 12000
1491585308.7063539, 278.04000000000002, 266.15499999999997, 2.0320193899999999, 0.00032592999999999999, 6.0, 400, 1491585290.4891379, 278.19299999999998, 266.24000000000001, 2.0314890000000001, 0.0003948, 15.0, 1400, 1491585279.275774, 278.28899999999999, 266.29300000000001, 2.0301939999999998, 0.00067400000000000001, 15.0, 12000
1491585344.9887321, 277.738, 266.01299999999998, 2.0320654999999999, 0.00032605999999999998, 6.0, 400, 1491585326.7580781, 277.88799999999998, 266.08100000000002, 2.0315314, 0.0003927, 15.0, 1400, 1491585315.5918, 277.98200000000003, 266.12599999999998, 2.0302020000000001, 0.00067599999999999995, 15.0, 12000
1491585381.317872, 277.44299999999998, 265.41800000000001, 2.0321148999999998, 0.00032810000000000001, 6.0, 400, 1491585363.088382, 277.58999999999997, 265.94600000000003, 2.0315910000000001, 0.0003991, 15.0, 1400, 1491585351.9221351, 277.68099999999998, 265.988, 2.0302446999999999, 0.00069209999999999996, 15.0, 12000
1491585417.7586329, 277.11599999999999, 264.08300000000003, 2.0321653, 0.00032781999999999999, 6.0, 400, 1491585399.5123761, 277.286, 264.32799999999997, 2.0316299999999998, 0.00040099999999999999, 15.0, 1400, 1491585388.267226, 277.38499999999999, 264.85899999999998, 2.0302829999999998, 0.00070299999999999996, 15.0, 12000
1491585454.1507871, 276.77699999999999, 263.94099999999997, 2.0322195999999999, 0.00032969999999999999, 6.0, 400, 1491585435.905508, 276.94499999999999, 264.01799999999997, 2.0316900000000002, 0.0004035, 15.0, 1400, 1491585424.693053, 277.05000000000001, 264.05599999999998, 2.0303200000000001, 0.00071599999999999995, 15.0, 12000
1491585490.5295579, 276.44600000000003, 263.75099999999998, 2.0322749999999998, 0.00033090000000000002, 6.0, 400, 1491585472.2987731, 276.61099999999999, 263.84300000000002, 2.0317346000000001, 0.00040920000000000003, 15.0, 1400, 1491585461.0844569, 276.71300000000002, 263.90699999999998, 2.0303460000000002, 0.00071599999999999995, 15.0, 12000
1491585526.951405, 276.12200000000001, 263.55900000000003, 2.0323256000000001, 0.00033257000000000002, 6.0, 400, 1491585508.7067289, 276.28399999999999, 263.65300000000002, 2.0317789999999998, 0.000408, 15.0, 1400, 1491585497.462033, 276.38499999999999, 263.71300000000002, 2.0303930000000001, 0.00072300000000000001, 15.0, 12000
1491585563.410342, 275.80399999999997, 263.36099999999999, 2.0323756999999998, 0.00033399999999999999, 6.0, 400, 1491585545.163389, 275.96300000000002, 263.45800000000003, 2.0318269999999998, 0.00041199999999999999, 15.0, 1400, 1491585533.917618, 276.06099999999998, 263.51999999999998, 2.0303900000000001, 0.00071400000000000001, 15.0, 12000
1491585599.7696159, 275.49400000000003, 263.16500000000002, 2.0324241000000001, 0.00033502, 6.0, 400, 1491585581.588033, 275.64800000000002, 263.26600000000002, 2.0318646, 0.0004169, 15.0, 1400, 1491585570.3595259, 275.745, 263.32499999999999, 2.030443, 0.00072099999999999996, 15.0, 12000
1491585636.1329081, 275.18900000000002, 262.97000000000003, 2.0324746999999999, 0.00033598999999999999, 6.0, 400, 1491585617.918483, 275.34100000000001, 263.06999999999999, 2.0319229999999999, 0.00042299999999999998, 15.0, 1400, 1491585606.7046771, 275.435, 263.12700000000001, 2.030459, 0.00073700000000000002, 15.0, 12000
