# This data file was created on Thu Aug 18 11:42:16 2016
# GBA 139 bake
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent
1471543914.68264, 282.807, 186.268, 1000.0, 1.273677, 0.0010680000000000002
1471543917.798352, 282.582, 185.967, 10000.0, 1.271988, 0.00091
1471543944.467436, 280.688, 183.416, 100.0, 1.275377, 0.001198
1471543949.595723, 280.324, 182.931, 1000.0, 1.273673, 0.0010865
1471543952.711669, 280.102, 182.638, 10000.0, 1.2720151, 0.0009156
1471543979.382808, 278.207, 180.173, 100.0, 1.275301, 0.001214
1471543984.494851, 277.843, 179.714, 1000.0, 1.273699, 0.001075
1471543987.610252, 277.622, 179.434, 10000.0, 1.27203, 0.0009699999999999999
1471544014.286666, 275.737, 177.07, 100.0, 1.275352, 0.0011439999999999998
1471544019.382193, 275.375, 176.624, 1000.0, 1.273675, 0.001082
1471544022.480612, 275.155, 176.357, 10000.0, 1.27206, 0.00091
1471544049.138082, 273.277, 174.087, 100.0, 1.275377, 0.0011690000000000001
1471544054.232586, 272.916, 173.657, 1000.0, 1.273695, 0.0010680000000000002
1471544057.330419, 272.701, 173.397, 10000.0, 1.272067, 0.000899
1471544083.991697, 270.828, 171.207, 100.0, 1.275316, 0.001198
1471544089.101258, 270.47, 170.788, 1000.0, 1.273715, 0.0010500000000000002
1471544092.215037, 270.252, 170.534, 10000.0, 1.272079, 0.0008889999999999999
1471544118.853367, 268.395, 168.4, 100.0, 1.27531, 0.00115
1471544123.962693, 268.042, 167.997, 1000.0, 1.2737593, 0.0010356
1471544127.076523, 267.825, 167.758, 10000.0, 1.272124, 0.000891
1471544153.736913, 265.978, 166.155, 100.0, 1.27532, 0.0011
1471544158.849057, 265.623, 166.051, 1000.0, 1.2737719, 0.0010396000000000001
1471544161.964005, 265.409, 165.944, 10000.0, 1.2721737, 0.0008988
1471544188.614888, 263.584, 164.292, 100.0, 1.275377, 0.001158
1471544193.757047, 263.234, 163.915, 1000.0, 1.27377, 0.001046
1471544196.85571, 263.022, 163.691, 10000.0, 1.27214, 0.00091
1471544223.487584, 261.214, 161.741, 100.0, 1.275378, 0.001129
1471544228.597553, 260.867, 161.369, 1000.0, 1.273761, 0.001027
1471544231.696408, 260.66, 161.145, 10000.0, 1.2722, 0.0009019999999999999
1471544258.350209, 258.866, 159.243, 100.0, 1.275374, 0.001095
1471544263.477367, 258.525, 158.879, 1000.0, 1.273815, 0.001037
1471544266.591653, 258.313, 158.659, 10000.0, 1.272201, 0.0008839999999999999
1471544293.232361, 256.535, 156.815, 100.0, 1.275375, 0.001117
1471544298.341066, 256.193, 156.466, 1000.0, 1.2738, 0.0010429999999999999
1471544301.455346, 255.986, 156.255, 10000.0, 1.272237, 0.0008889999999999999
1471544328.130219, 254.221, 154.481, 100.0, 1.275432, 0.001089
1471544333.224873, 253.882, 154.159, 1000.0, 1.273928, 0.001006
1471544336.339889, 253.677, 153.966, 10000.0, 1.27208, 0.00087
1471544362.973673, 251.927, 152.451, 100.0, 1.275421, 0.0010780000000000002
1471544368.101464, 251.595, 152.175, 1000.0, 1.273912, 0.001019
1471544371.216341, 251.389, 152.007, 10000.0, 1.27225, 0.001
1471544397.896881, 249.653, 150.6, 100.0, 1.275428, 0.0010609999999999999
1471544403.024735, 249.323, 150.333, 1000.0, 1.273954, 0.0010220000000000001
1471544406.139298, 249.117, 150.17, 10000.0, 1.27232, 0.00091
1471544432.7888, 247.397, 148.785, 100.0, 1.275457, 0.0011120000000000001
1471544437.916888, 247.069, 148.521, 1000.0, 1.273958, 0.00102
1471544441.0162, 246.87, 148.363, 10000.0, 1.27235, 0.000896
1471544467.695464, 245.166, 146.999, 100.0, 1.275501, 0.001083
1471544472.823574, 244.841, 146.739, 1000.0, 1.273958, 0.00102
1471544475.938704, 244.644, 146.582, 10000.0, 1.27243, 0.00091
1471544502.62025, 242.964, 145.245, 100.0, 1.27553, 0.0010429999999999999
1471544507.748211, 242.639, 144.993, 1000.0, 1.27403, 0.00102
1471544510.863695, 242.445, 144.841, 10000.0, 1.27264, 0.00102
1471544537.544731, 240.781, 143.551, 100.0, 1.27557, 0.00098
1471544542.672512, 240.463, 143.307, 1000.0, 1.27407, 0.001012
1471544545.787626, 240.273, 143.159, 10000.0, 1.272448, 0.000895
1471544572.448469, 238.631, 141.929, 100.0, 1.27553, 0.001052
1471544577.560037, 238.317, 141.698, 1000.0, 1.274125, 0.0010069999999999999
1471544580.657938, 238.126, 141.561, 10000.0, 1.272508, 0.0008929999999999999
1471544607.335599, 236.502, 140.385, 100.0, 1.275544, 0.001024
1471544612.446681, 236.194, 140.162, 1000.0, 1.274151, 0.0010069999999999999
1471544615.561445, 236.006, 140.027, 10000.0, 1.27257, 0.00089
1471544642.239052, 234.397, 138.885, 100.0, 1.27558, 0.0010149999999999998
1471544647.366377, 234.088, 138.665, 1000.0, 1.27417, 0.000992
1471544650.465419, 233.901, 138.536, 10000.0, 1.27257, 0.00094
1471544677.130818, 232.306, 137.411, 100.0, 1.275627, 0.001029
1471544682.242494, 232.005, 137.195, 1000.0, 1.27422, 0.0010069999999999999
1471544685.35754, 231.82, 137.064, 10000.0, 1.2725225, 0.0009028999999999999
1471544712.019735, 230.242, 135.956, 100.0, 1.27565, 0.000998
1471544717.131787, 229.941, 135.744, 1000.0, 1.274181, 0.001014
