# This data file was created on Tue Mar 14 13:59:38 2017
# capacitor 2-19; sample GBA120; nitrogen precool for 100K and 85K DC bias experiments
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V]
# DC bias set to OFF
1489521595.6027, 98.177, 75.939, 10000.0, 1.80597, 0.00046, 15.0
1489521608.010087, 97.886, 75.935, 1000.0, 1.806542, 0.000341, 15.0
1489521655.555236, 96.813, 75.933, 100.0, 1.807039, 0.000328, 1.5
1489521665.981584, 96.585, 75.931, 10000.0, 1.8058764, 0.0005115, 15.0
1489521678.403707, 96.319, 75.929, 1000.0, 1.806473, 0.0003399, 15.0
1489521725.919685, 95.335, 75.932, 100.0, 1.806988, 0.000308, 1.5
1489521736.329932, 95.126, 75.929, 10000.0, 1.8057729, 0.0005781, 15.0
1489521748.768018, 94.88, 75.928, 1000.0, 1.806386, 0.000342, 15.0
1489521796.325729, 93.96, 75.925, 100.0, 1.80687, 0.000314, 1.5
1489521806.759024, 93.765, 75.924, 10000.0, 1.805651, 0.000652, 15.0
1489521819.19794, 93.535, 75.922, 1000.0, 1.8063, 0.000347, 15.0
1489521866.716439, 92.688, 75.931, 100.0, 1.806736, 0.000254, 1.5
1489521877.140506, 92.509, 75.93, 10000.0, 1.805503, 0.0007447, 15.0
1489521889.548834, 92.298, 75.929, 1000.0, 1.8062079, 0.0003535, 15.0
1489521937.087418, 91.516, 75.928, 100.0, 1.80668, 0.000298, 1.5
1489521947.522422, 91.35, 75.926, 10000.0, 1.8053439, 0.0008448, 15.0
1489521959.950165, 91.155, 75.922, 1000.0, 1.806095, 0.000373, 15.0
1489522007.480964, 90.435, 75.924, 100.0, 1.80655, 0.000251, 1.5
1489522017.913622, 90.283, 75.919, 10000.0, 1.80517, 0.0009584, 15.0
1489522030.341366, 90.104, 75.92, 1000.0, 1.805999, 0.0003803, 15.0
1489522077.967695, 89.432, 75.921, 100.0, 1.806351, 0.000267, 1.5
1489522088.41512, 89.287, 75.925, 10000.0, 1.8049806, 0.0010813, 15.0
1489522100.842399, 89.119, 75.924, 1000.0, 1.805899, 0.0003953, 15.0
1489522148.389952, 88.501, 75.922, 100.0, 1.806206, 0.000209, 1.5
1489522158.806769, 88.37, 75.922, 10000.0, 1.804756, 0.001211, 15.0
1489522171.227732, 88.216, 75.923, 1000.0, 1.8057964, 0.0004153, 15.0
1489522218.750165, 87.648, 75.92, 100.0, 1.80607, 0.000276, 1.5
1489522229.166012, 87.529, 75.923, 10000.0, 1.804416, 0.0013406, 15.0
1489522241.585839, 87.387, 75.922, 1000.0, 1.805602, 0.000431, 15.0
1489522289.139304, 86.866, 75.917, 100.0, 1.806011, 0.000228, 1.5
