# This data file was created on Tue Mar 14 12:27:38 2017
# 100K GBA120 -20 to 20V DC bias
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V], DC Voltage [V]
# DC bias set to LO
1489516080.892112, 99.998, 75.979, 10000.0, 1.804895, 0.000398, 15.0, 0.5368698260000001
1489516093.330065, 99.999, 75.977, 1000.0, 1.805468, 0.000356, 15.0, 0.5368698260000001
1489516140.847756, 99.998, 75.976, 100.0, 1.80628, 0.000397, 1.5, 0.5368698260000001
1489516151.268042, 99.999, 75.974, 10000.0, 1.8049087, 0.000402, 15.0, 2.9448888985
1489516163.697447, 99.998, 75.973, 1000.0, 1.8054896, 0.0003678, 15.0, 2.9212034650000005
1489516211.277933, 99.998, 75.965, 100.0, 1.80638, 0.00026, 1.5, 2.9290986095000004
1489516221.69959, 99.998, 75.968, 10000.0, 1.804936, 0.000404, 15.0, 5.463439994000001
1489516234.13106, 99.999, 75.97, 1000.0, 1.805539, 0.000385, 15.0, 5.455544849500001
1489516281.67673, 99.999, 75.985, 100.0, 1.80631, 0.00036, 1.5, 5.447649705
1489516292.103632, 99.999, 75.977, 10000.0, 1.8049775, 0.0004055, 15.0, 7.9504105115
1489516304.525251, 99.999, 75.983, 1000.0, 1.805552, 0.000416, 15.0, 7.958305656
1489516352.088439, 99.999, 75.973, 100.0, 1.80605, 0.00066, 1.5, 7.958305656
1489516362.51003, 99.999, 75.974, 10000.0, 1.805007, 0.000408, 15.0, 10.3663247285
1489516374.9546, 99.999, 75.973, 1000.0, 1.805713, 0.000481, 15.0, 10.358429584000001
1489516422.502521, 99.998, 75.972, 100.0, 1.80608, 0.00098, 1.5, 10.3663247285
1489516432.934671, 99.998, 75.967, 10000.0, 1.805194, 0.0004182, 15.0, 12.8927709685
1489516445.359852, 99.999, 75.972, 1000.0, 1.805801, 0.000537, 15.0, 12.900666113
1489516492.89961, 99.999, 75.968, 100.0, 1.80655, 0.00132, 1.5, 12.900666113
1489516503.323316, 99.999, 75.974, 10000.0, 1.805269, 0.000421, 15.0, 15.387636630500001
1489516515.744409, 99.999, 75.977, 1000.0, 1.8058781, 0.0006178, 15.0, 15.411322064000002
1489516563.270964, 99.999, 75.972, 100.0, 1.80648, 0.00215, 1.5, 15.403426919500001
1489516573.716219, 99.999, 75.972, 10000.0, 1.805359, 0.0004293, 15.0, 17.937768304000002
1489516586.1461, 99.999, 75.971, 1000.0, 1.80594, 0.000735, 15.0, 17.921978015
1489516633.691639, 99.999, 75.967, 100.0, 1.80655, 0.00306, 1.5, 17.937768304000002
1489516644.117961, 99.999, 75.965, 10000.0, 1.805415, 0.0004421, 15.0, 20.353682521000003
1489516656.54727, 99.999, 75.967, 1000.0, 1.806432, 0.000858, 15.0, 20.345787376500002
1489516704.098104, 99.999, 75.965, 100.0, 1.80691, 0.00386, 1.5, 20.337892232
1489516714.516235, 99.999, 75.966, 10000.0, 1.8059182, 0.0004403, 15.0, 20.337892232
1489516726.974698, 99.999, 75.963, 1000.0, 1.806477, 0.0008444, 15.0, 20.345787376500002
1489516774.511892, 99.999, 75.964, 100.0, 1.80734, 0.00404, 1.5, 20.345787376500002
1489516784.927623, 99.999, 75.962, 10000.0, 1.805924, 0.0004306, 15.0, 17.937768304000002
1489516797.361826, 99.999, 75.971, 1000.0, 1.806492, 0.00072, 15.0, 17.945663448500003
1489516844.89177, 99.999, 75.964, 100.0, 1.80696, 0.00304, 1.5, 17.9298731595
1489516855.32337, 99.999, 75.96, 10000.0, 1.805923, 0.0004252, 15.0, 15.411322064000002
1489516867.757726, 99.999, 75.969, 1000.0, 1.806486, 0.000633, 15.0, 15.411322064000002
1489516915.287198, 100.0, 75.963, 100.0, 1.80683, 0.00203, 1.5, 15.411322064000002
1489516925.716717, 100.0, 75.961, 10000.0, 1.805921, 0.0004199, 15.0, 12.8927709685
1489516938.157157, 100.0, 75.959, 1000.0, 1.8064812, 0.0005445, 15.0, 12.8927709685
1489516985.701711, 99.999, 75.958, 100.0, 1.80719, 0.00147, 1.5, 12.900666113
1489516996.131669, 99.999, 75.959, 10000.0, 1.805914, 0.0004186, 15.0, 10.3663247285
1489517008.568844, 99.999, 75.958, 1000.0, 1.806484, 0.000478, 15.0, 10.3663247285
1489517056.130516, 99.999, 75.959, 100.0, 1.80705, 0.00081, 1.5, 10.3663247285
1489517066.532659, 99.999, 75.958, 10000.0, 1.8059117, 0.0004163, 15.0, 7.966200800500001
1489517078.985264, 100.0, 75.96, 1000.0, 1.806479, 0.000424, 15.0, 7.966200800500001
1489517126.517694, 100.0, 75.964, 100.0, 1.80711, 0.00055, 1.5, 7.958305656
1489517136.936459, 100.0, 75.955, 10000.0, 1.8059117, 0.0004135, 15.0, 5.447649705
1489517149.371709, 100.0, 75.955, 1000.0, 1.806478, 0.0003892, 15.0, 5.447649705
1489517196.899212, 99.999, 75.954, 100.0, 1.80697, 0.0005, 1.5, 5.455544849500001
1489517207.338985, 99.999, 75.956, 10000.0, 1.805906, 0.000415, 15.0, 2.9369937540000004
1489517219.756775, 100.0, 75.954, 1000.0, 1.806481, 0.0003588, 15.0, 2.9290986095000004
1489517267.293469, 100.0, 75.951, 100.0, 1.80727, 0.00036, 1.5, 2.9369937540000004
1489517277.72547, 100.0, 75.951, 10000.0, 1.805912, 0.000413, 15.0, 0.5447649705000001
1489517290.162587, 99.999, 75.953, 1000.0, 1.806481, 0.000348, 15.0, 0.5368698260000001
1489517337.713939, 100.0, 75.959, 100.0, 1.80751, 0.00028, 1.5, 0.5368698260000001
1489517348.150758, 100.0, 75.954, 10000.0, 1.8059116, 0.0004119, 15.0, 0.5289746815
1489517360.558561, 100.0, 75.953, 1000.0, 1.806481, 0.000349, 15.0, 0.5368698260000001
1489517408.093519, 100.0, 75.951, 100.0, 1.8073, 0.00042, 1.5, 0.5368698260000001
1489517418.650531, 100.0, 75.953, 10000.0, 1.805911, 0.000413, 15.0, -2.02115712
1489517431.205235, 99.999, 75.953, 1000.0, 1.806485, 0.0003529, 15.0, -2.0053668300000003
1489517479.038162, 100.0, 75.951, 100.0, 1.80748, 0.00044, 1.5, -2.0132619750000003
1489517489.60197, 100.0, 75.954, 10000.0, 1.8059143, 0.0004128, 15.0, -4.53181323
1489517502.161328, 100.0, 75.953, 1000.0, 1.806489, 0.000376, 15.0, -4.523918085
1489517550.00585, 100.0, 75.949, 100.0, 1.80697, 0.000436, 1.5, -4.53181323
1489517560.562167, 100.0, 75.953, 10000.0, 1.8059171, 0.0004157, 15.0, -7.04246934
1489517573.096109, 100.0, 75.954, 1000.0, 1.806487, 0.0004, 15.0, -7.050364485
1489517620.939371, 100.0, 75.952, 100.0, 1.80704, 0.00046, 1.5, -7.050364485
1489517631.507375, 100.0, 75.952, 10000.0, 1.805922, 0.0004197, 15.0, -9.442593420000001
1489517644.057229, 100.0, 75.952, 1000.0, 1.806492, 0.00045, 15.0, -9.442593420000001
1489517691.914315, 100.0, 75.953, 100.0, 1.80734, 0.00086, 1.5, -9.450488564999999
1489517702.45282, 100.0, 75.954, 10000.0, 1.805946, 0.0004252, 15.0, -11.976934965
1489517715.007761, 100.0, 75.954, 1000.0, 1.806509, 0.0005246, 15.0, -11.96903982
1489517762.833072, 100.0, 75.963, 100.0, 1.80697, 0.00126, 1.5, -11.961144675
1489517773.371384, 100.0, 75.959, 10000.0, 1.805957, 0.0004274, 15.0, -14.49548622
1489517785.917784, 100.0, 75.951, 1000.0, 1.806547, 0.000593, 15.0, -14.49548622
1489517833.770627, 100.0, 75.946, 100.0, 1.80713, 0.0019, 1.5, -14.503381365000001
1489517844.316682, 100.0, 75.952, 10000.0, 1.805995, 0.000437, 15.0, -17.029827765
1489517856.87144, 100.0, 75.947, 1000.0, 1.806565, 0.000692, 15.0, -17.029827765
1489517904.705611, 100.0, 75.951, 100.0, 1.80693, 0.00249, 1.5, -17.03772291
1489517915.263311, 100.001, 75.951, 10000.0, 1.806061, 0.0004429, 15.0, -19.429951845
1489517927.822562, 99.999, 75.943, 1000.0, 1.806613, 0.000791, 15.0, -19.429951845
1489517975.653065, 100.0, 75.949, 100.0, 1.80734, 0.00368, 1.5, -19.422056700000002
1489517986.196702, 100.0, 75.951, 10000.0, 1.806066, 0.0004413, 15.0, -19.43784699
1489517998.746222, 100.0, 75.95, 1000.0, 1.8066167, 0.0007751, 15.0, -19.429951845
1489518046.598093, 100.0, 75.945, 100.0, 1.8067, 0.00338, 1.5, -19.43784699
1489518057.139378, 100.0, 75.948, 10000.0, 1.8060507, 0.0004343, 15.0, -17.03772291
1489518069.68616, 100.0, 75.951, 1000.0, 1.806609, 0.000676, 15.0, -17.03772291
1489518117.495664, 100.0, 75.948, 100.0, 1.80726, 0.00272, 1.5, -17.029827765
