# This data file was created on Thu Mar 30 10:56:35 2017
# Chip ID: 2-20... Sample: GBA122... put 100V on it while cooling, turn off bias for coming up
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V]
# DC bias set to low
1490893943.653976, 296.827, 296.034, 400.0, 1.7159727, 0.00029318, 6.0
1490893950.57195, 296.828, 296.033, 12000.0, 1.715238, 0.000198, 15.0
1490893961.770057, 296.828, 296.034, 1400.0, 1.715652, 0.00024, 15.0
1490893980.00049, 296.828, 296.034, 400.0, 1.7159762, 0.0002925, 6.0
1490893986.900029, 296.829, 296.034, 12000.0, 1.715248, 0.000194, 15.0
1490893998.131219, 296.829, 296.035, 1400.0, 1.715664, 0.00023, 15.0
1490894016.342894, 296.829, 296.036, 400.0, 1.7159753, 0.0002907, 6.0
1490894023.277374, 296.83, 296.036, 12000.0, 1.715208, 0.000195, 15.0
1490894034.44193, 296.83, 296.036, 1400.0, 1.715667, 0.000227, 15.0
1490894052.625615, 296.831, 296.038, 400.0, 1.7159791, 0.0002938, 6.0
1490894059.560037, 296.831, 296.039, 12000.0, 1.715225, 0.000199, 15.0
1490894070.758783, 296.831, 296.04, 1400.0, 1.715657, 0.00023, 15.0
1490894088.955613, 296.832, 296.041, 400.0, 1.7159769, 0.0002941, 6.0
1490894095.905186, 296.832, 296.042, 12000.0, 1.715238, 0.000208, 15.0
1490894107.103652, 296.832, 296.044, 1400.0, 1.715659, 0.00023, 15.0
1490894125.317424, 296.833, 296.047, 400.0, 1.7159739, 0.00029277, 6.0
1490894132.23448, 296.833, 296.048, 12000.0, 1.715244, 0.000195, 15.0
1490894143.431231, 296.834, 296.05, 1400.0, 1.715666, 0.000236, 15.0
1490894161.614259, 296.835, 296.053, 400.0, 1.7159785, 0.000293, 6.0
1490894168.531182, 296.835, 296.054, 12000.0, 1.715218, 0.000191, 15.0
1490894179.713704, 296.835, 296.057, 1400.0, 1.715675, 0.000232, 15.0
1490894197.895775, 296.836, 296.061, 400.0, 1.715973, 0.0002913, 6.0
1490894204.829882, 296.837, 296.062, 12000.0, 1.715237, 0.000178, 15.0
1490894216.011823, 296.837, 296.065, 1400.0, 1.715667, 0.000237, 15.0
1490894234.223449, 296.839, 296.066, 400.0, 1.7159764, 0.0002932, 6.0
1490894241.11026, 296.839, 296.063, 12000.0, 1.715253, 0.000202, 15.0
1490894252.276971, 296.839, 296.045, 1400.0, 1.715664, 0.000233, 15.0
1490894270.458098, 296.839, 295.924, 400.0, 1.7159742, 0.0002925, 6.0
1490894277.423146, 296.838, 295.814, 12000.0, 1.71525, 0.000186, 15.0
1490894288.652962, 296.834, 295.504, 1400.0, 1.715668, 0.00023, 15.0
1490894306.852934, 296.817, 294.498, 400.0, 1.7159817, 0.0002918, 6.0
1490894313.841671, 296.805, 293.91, 12000.0, 1.715251, 0.000188, 15.0
1490894325.055712, 296.775, 292.729, 1400.0, 1.71567, 0.000238, 15.0
1490894343.307126, 296.691, 290.249, 400.0, 1.71599, 0.0002895, 6.0
1490894350.217048, 296.646, 289.173, 12000.0, 1.715252, 0.0001896, 15.0
1490894361.415897, 296.556, 287.297, 1400.0, 1.715678, 0.00024, 15.0
1490894379.667622, 296.36, 284.006, 400.0, 1.7159798, 0.0002883, 6.0
1490894386.624902, 296.268, 282.693, 12000.0, 1.71526, 0.000197, 15.0
1490894397.839292, 296.098, 280.551, 1400.0, 1.715681, 0.00023, 15.0
1490894416.058584, 295.772, 277.001, 400.0, 1.7159659, 0.0002791, 6.0
1490894422.985113, 295.63, 275.653, 12000.0, 1.715238, 0.000195, 15.0
1490894434.180826, 295.382, 273.467, 1400.0, 1.715653, 0.0002231, 15.0
