# This data file was created on Wed Mar 29 16:15:54 2017
# 
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V], DC Voltage [V]
# DC bias set to LO
1490825778.698128, 50.012, 13.891, 12000.0, 1.696064, 0.000745, 15.0, 0.5447649705000001
1490825789.991659, 50.012, 13.925, 1400.0, 1.697984, 0.00086, 15.0, 0.5447649705000001
1490825808.267157, 50.013, 13.989, 400.0, 1.6991646, 0.0008399, 6.0, 0.5447649705000001
1490825815.282063, 50.014, 14.074, 12000.0, 1.696062, 0.000752, 15.0, 5.463439994000001
1490825826.577804, 50.02, 14.183, 1400.0, 1.697984, 0.000856, 15.0, 5.455544849500001
1490825844.886488, 50.028, 14.315, 400.0, 1.699173, 0.0008382, 6.0, 5.455544849500001
1490825851.882995, 50.029, 14.412, 12000.0, 1.696096, 0.000751, 15.0, 10.374219873000001
1490825863.176141, 50.033, 14.469, 1400.0, 1.698003, 0.000866, 15.0, 10.3663247285
1490825881.48624, 50.037, 14.64, 400.0, 1.6991852, 0.0008374, 6.0, 10.3663247285
1490825888.516354, 50.038, 14.714, 12000.0, 1.696072, 0.000728, 15.0, 15.411322064000002
1490825899.796057, 50.039, 14.777, 1400.0, 1.69801, 0.0008639, 15.0, 15.411322064000002
1490825918.115332, 50.041, 14.961, 400.0, 1.6991959, 0.0008386, 6.0, 15.403426919500001
1490825925.117112, 50.042, 15.023, 12000.0, 1.69609, 0.00073, 15.0, 20.345787376500002
1490825936.457546, 50.043, 15.136, 1400.0, 1.698039, 0.000867, 15.0, 20.361577665500004
1490825954.751513, 50.047, 15.356, 400.0, 1.699202, 0.0008368, 6.0, 20.361577665500004
1490825961.734141, 50.047, 15.371, 12000.0, 1.696116, 0.000737, 15.0, 25.438155579000004
1490825973.008619, 50.048, 15.485, 1400.0, 1.698049, 0.000862, 15.0, 25.438155579000004
1490825991.366902, 50.05, 15.663, 400.0, 1.6992302, 0.000842, 6.0, 25.438155579000004
1490825998.362685, 50.051, 15.706, 12000.0, 1.696107, 0.0007393, 15.0, 30.325250024500004
1490826009.662851, 50.051, 15.814, 1400.0, 1.698084, 0.0008651, 15.0, 30.317354880000003
1490826027.985895, 50.047, 15.969, 400.0, 1.6992557, 0.0008387, 6.0, 30.325250024500004
1490826034.999007, 50.047, 16.066, 12000.0, 1.69618, 0.000744, 15.0, 35.39393279350001
1490826046.277972, 50.05, 16.212, 1400.0, 1.69814, 0.000864, 15.0, 35.401827938000004
1490826064.553105, 50.056, 16.337, 400.0, 1.6993329, 0.0008415, 6.0, 35.401827938000004
1490826071.584967, 50.053, 16.391, 12000.0, 1.696188, 0.00074, 15.0, 40.344188395
1490826082.876196, 50.05, 16.475, 1400.0, 1.698192, 0.00087, 15.0, 40.336293250500006
1490826101.217259, 50.05, 16.712, 400.0, 1.699362, 0.0008393, 6.0, 40.336293250500006
1490826108.2193, 50.051, 16.723, 12000.0, 1.69619, 0.000776, 15.0, 45.404976019500005
1490826119.524472, 50.052, 16.893, 1400.0, 1.698216, 0.000857, 15.0, 45.41287116400001
1490826137.85223, 50.056, 17.043, 400.0, 1.699394, 0.0008443, 6.0, 45.404976019500005
1490826144.848617, 50.055, 17.096, 12000.0, 1.696253, 0.000749, 15.0, 50.323651043000005
1490826156.160284, 50.054, 17.225, 1400.0, 1.698242, 0.000868, 15.0, 50.33154618750001
1490826174.470639, 50.054, 17.363, 400.0, 1.699429, 0.0008463, 6.0, 50.33154618750001
1490826181.515264, 50.056, 17.481, 12000.0, 1.69625, 0.000747, 15.0, 55.439704679
1490826192.788957, 50.057, 17.56, 1400.0, 1.698257, 0.0008741, 15.0, 55.439704679
1490826211.11842, 50.055, 17.724, 400.0, 1.699457, 0.0008482, 6.0, 55.45549496800001
1490826218.111666, 50.056, 17.815, 12000.0, 1.696282, 0.000756, 15.0, 60.40575056950001
1490826229.422761, 50.056, 17.931, 1400.0, 1.69831, 0.000867, 15.0, 60.41364571400001
1490826247.731602, 50.058, 18.12, 400.0, 1.6995106, 0.0008514, 6.0, 60.41364571400001
1490826254.748647, 50.057, 18.19, 12000.0, 1.696309, 0.000743, 15.0, 60.42154085850001
1490826266.056797, 50.058, 18.289, 1400.0, 1.698314, 0.000885, 15.0, 60.429436003000006
1490826284.398249, 50.057, 18.505, 400.0, 1.699508, 0.0008522, 6.0, 60.41364571400001
1490826291.395648, 50.058, 18.512, 12000.0, 1.696258, 0.000766, 15.0, 55.439704679
1490826302.703452, 50.057, 18.639, 1400.0, 1.698292, 0.000862, 15.0, 55.43180953450001
1490826321.033106, 50.057, 18.768, 400.0, 1.6994667, 0.0008474, 6.0, 55.439704679
1490826328.026708, 50.057, 18.831, 12000.0, 1.696264, 0.000757, 15.0, 50.33154618750001
1490826339.321313, 50.057, 18.965, 1400.0, 1.698216, 0.000874, 15.0, 50.33154618750001
1490826357.650897, 50.057, 19.138, 400.0, 1.6994298, 0.0008461, 6.0, 50.33154618750001
1490826364.660347, 50.057, 19.179, 12000.0, 1.696245, 0.000743, 15.0, 45.41287116400001
1490826375.990372, 50.058, 19.287, 1400.0, 1.698188, 0.000872, 15.0, 45.39708087500001
1490826394.329909, 50.058, 19.466, 400.0, 1.6993995, 0.0008449, 6.0, 45.41287116400001
1490826401.356979, 50.058, 19.506, 12000.0, 1.69622, 0.000745, 15.0, 40.336293250500006
1490826412.669269, 50.056, 19.608, 1400.0, 1.698161, 0.000872, 15.0, 40.336293250500006
1490826431.059907, 50.055, 19.762, 400.0, 1.6993691, 0.0008449, 6.0, 40.336293250500006
1490826438.109918, 50.055, 19.855, 12000.0, 1.696169, 0.000747, 15.0, 35.386037649
1490826449.557996, 50.057, 19.923, 1400.0, 1.698148, 0.00087, 15.0, 35.386037649
1490826468.027145, 50.056, 20.075, 400.0, 1.6993451, 0.0008442, 6.0, 35.39393279350001
1490826475.110745, 50.056, 20.147, 12000.0, 1.69621, 0.000741, 15.0, 30.309459735500006
1490826486.496845, 50.055, 20.244, 1400.0, 1.6981362, 0.0008636, 15.0, 30.309459735500006
1490826504.980934, 50.056, 20.378, 400.0, 1.6993212, 0.0008438, 6.0, 30.317354880000003
1490826512.077835, 50.057, 20.44, 12000.0, 1.696169, 0.000735, 15.0, 25.430260434500003
1490826523.477371, 50.056, 20.558, 1400.0, 1.698101, 0.0008568, 15.0, 25.422365290000005
1490826541.963492, 50.053, 20.711, 400.0, 1.6992968, 0.0008446, 6.0, 25.4144701455
1490826549.028728, 50.054, 20.719, 12000.0, 1.696145, 0.000747, 15.0, 20.361577665500004
1490826560.461767, 50.055, 20.822, 1400.0, 1.69809, 0.000862, 15.0, 20.345787376500002
1490826578.833955, 50.054, 20.963, 400.0, 1.6992784, 0.0008398, 6.0, 20.345787376500002
1490826585.815653, 50.054, 21.018, 12000.0, 1.696162, 0.000748, 15.0, 15.403426919500001
1490826597.093793, 50.054, 21.086, 1400.0, 1.698079, 0.00087, 15.0, 15.403426919500001
1490826615.385872, 50.052, 21.273, 400.0, 1.699258, 0.0008403, 6.0, 15.411322064000002
1490826622.387436, 50.053, 21.295, 12000.0, 1.696129, 0.000753, 15.0, 10.3663247285
1490826633.680072, 50.052, 21.333, 1400.0, 1.698072, 0.000859, 15.0, 10.358429584000001
1490826651.974409, 50.052, 21.482, 400.0, 1.6992482, 0.0008379, 6.0, 10.374219873000001
