# This data file was created on Wed Mar 29 13:34:10 2017
# Chip ID: 2-20... Sample: GBA122... check loss peaks with 60V bias
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V]
# DC bias set to low
1490816978.540569, 37.259, 12.754, 400.0, 1.6937255, 0.0003802, 6.0
1490816985.521091, 37.61, 12.877, 12000.0, 1.6927425, 0.0002739, 15.0
1490816996.801411, 38.173, 12.985, 1400.0, 1.693468, 0.0003561, 15.0
1490817015.078562, 39.096, 13.335, 400.0, 1.694128, 0.0004459, 6.0
1490817022.091502, 39.458, 13.387, 12000.0, 1.692926, 0.000324, 15.0
1490817033.370454, 40.036, 13.699, 1400.0, 1.693812, 0.000424, 15.0
1490817051.64813, 40.963, 13.986, 400.0, 1.6945925, 0.0005176, 6.0
1490817058.629283, 41.318, 14.02, 12000.0, 1.693193, 0.000353, 15.0
1490817069.890351, 41.894, 14.214, 1400.0, 1.694222, 0.000489, 15.0
1490817088.167555, 42.816, 14.607, 400.0, 1.6951256, 0.000592, 6.0
1490817095.134718, 43.168, 14.719, 12000.0, 1.69343, 0.00042, 15.0
1490817106.429155, 43.735, 14.892, 1400.0, 1.6946442, 0.0005661, 15.0
1490817124.722325, 44.661, 15.231, 400.0, 1.6957199, 0.0006629, 6.0
1490817131.735639, 45.013, 15.304, 12000.0, 1.693781, 0.00048, 15.0
1490817143.028673, 45.582, 15.491, 1400.0, 1.695183, 0.000646, 15.0
1490817161.337844, 46.502, 15.863, 400.0, 1.6963724, 0.0007231, 6.0
1490817168.334616, 46.854, 15.948, 12000.0, 1.694191, 0.000561, 15.0
1490817179.628906, 47.425, 16.189, 1400.0, 1.69576, 0.0007134, 15.0
1490817197.922828, 48.405, 16.481, 400.0, 1.6970821, 0.0007635, 6.0
1490817204.936458, 48.785, 16.568, 12000.0, 1.694636, 0.00064, 15.0
1490817216.214389, 49.381, 16.82, 1400.0, 1.696426, 0.0007818, 15.0
1490817234.508168, 50.334, 17.142, 400.0, 1.6978361, 0.0007795, 6.0
1490817241.502752, 50.696, 17.231, 12000.0, 1.695127, 0.000721, 15.0
1490817252.751663, 51.271, 17.357, 1400.0, 1.697117, 0.000817, 15.0
1490817271.043293, 52.206, 18.004, 400.0, 1.6985414, 0.0007645, 6.0
1490817278.007466, 52.557, 18.065, 12000.0, 1.695679, 0.000795, 15.0
1490817289.287929, 53.12, 18.203, 1400.0, 1.697823, 0.000843, 15.0
1490817307.597303, 54.03, 18.387, 400.0, 1.6992095, 0.0007194, 6.0
1490817314.593986, 54.377, 18.491, 12000.0, 1.696264, 0.000879, 15.0
1490817325.888622, 54.94, 18.713, 1400.0, 1.6984968, 0.0008351, 15.0
1490817344.195032, 55.861, 18.995, 400.0, 1.6997972, 0.000649, 6.0
1490817351.178795, 56.212, 19.107, 12000.0, 1.69691, 0.000929, 15.0
1490817362.472001, 56.781, 19.327, 1400.0, 1.699142, 0.000791, 15.0
1490817380.781742, 57.702, 19.624, 400.0, 1.7003159, 0.0005597, 6.0
1490817387.777767, 58.056, 19.726, 12000.0, 1.697521, 0.000962, 15.0
1490817399.073429, 58.613, 19.896, 1400.0, 1.699716, 0.000723, 15.0
1490817417.367234, 59.514, 20.213, 400.0, 1.70074, 0.0004637, 6.0
1490817424.363498, 59.859, 20.267, 12000.0, 1.698158, 0.000959, 15.0
1490817435.626345, 60.409, 20.47, 1400.0, 1.700265, 0.000639, 15.0
1490817453.901647, 61.313, 20.762, 400.0, 1.7010599, 0.0003683, 6.0
1490817460.899396, 61.666, 20.867, 12000.0, 1.69876, 0.000947, 15.0
1490817472.176696, 62.244, 21.055, 1400.0, 1.700693, 0.0005432, 15.0
1490817490.47205, 63.197, 21.341, 400.0, 1.7013218, 0.0002802, 6.0
1490817497.437422, 63.563, 21.445, 12000.0, 1.699418, 0.000898, 15.0
1490817508.73208, 64.159, 21.583, 1400.0, 1.701083, 0.000437, 15.0
1490817527.03998, 65.124, 21.942, 400.0, 1.7015139, 0.0002083, 6.0
1490817534.052395, 65.486, 22.018, 12000.0, 1.699993, 0.000835, 15.0
1490817545.346939, 66.064, 22.138, 1400.0, 1.7013549, 0.0003487, 15.0
1490817563.674214, 66.991, 22.418, 400.0, 1.7016626, 0.000153, 6.0
1490817570.670765, 67.343, 22.509, 12000.0, 1.700478, 0.000746, 15.0
1490817581.964845, 67.909, 22.692, 1400.0, 1.701556, 0.000267, 15.0
1490817600.243448, 68.822, 22.914, 400.0, 1.7017757, 0.0001159, 6.0
1490817607.272341, 69.174, 22.997, 12000.0, 1.700895, 0.000649, 15.0
1490817618.564942, 69.735, 23.16, 1400.0, 1.701721, 0.000199, 15.0
1490817636.829218, 70.639, 23.424, 400.0, 1.7018626, 9.04e-05, 6.0
1490817643.874769, 70.987, 23.521, 12000.0, 1.701257, 0.00054, 15.0
1490817655.120636, 71.548, 23.641, 1400.0, 1.701845, 0.0001562, 15.0
1490817673.4173, 72.464, 23.9, 400.0, 1.7019504, 7.54e-05, 6.0
1490817680.429694, 72.816, 24.0, 12000.0, 1.701505, 0.000445, 15.0
1490817691.692097, 73.388, 24.141, 1400.0, 1.701942, 0.000119, 15.0
1490817709.984937, 74.315, 24.393, 400.0, 1.702029, 6.39e-05, 6.0
1490817716.967549, 74.669, 24.473, 12000.0, 1.70174, 0.000364, 15.0
1490817728.26171, 75.239, 24.618, 1400.0, 1.702047, 9.8e-05, 15.0
1490817746.556449, 76.151, 24.861, 400.0, 1.7021065, 5.41e-05, 6.0
1490817753.553737, 76.501, 24.939, 12000.0, 1.701885, 0.00029, 15.0
1490817764.849653, 77.061, 25.084, 1400.0, 1.702108, 8.2e-05, 15.0
1490817783.110043, 77.973, 25.305, 400.0, 1.7021793, 5.22e-05, 6.0
1490817790.121518, 78.322, 25.394, 12000.0, 1.70201, 0.000211, 15.0
1490817801.385573, 78.882, 25.547, 1400.0, 1.702176, 7.4e-05, 15.0
1490817819.677743, 79.791, 25.76, 400.0, 1.7022407, 4.76e-05, 6.0
1490817826.675537, 80.143, 25.832, 12000.0, 1.702106, 0.000186, 15.0
1490817837.971154, 80.723, 25.973, 1400.0, 1.702243, 6.1e-05, 15.0
1490817856.281277, 81.675, 26.175, 400.0, 1.7023044, 4.54e-05, 6.0
1490817863.246971, 82.033, 26.267, 12000.0, 1.702194, 0.000127, 15.0
1490817874.538961, 82.612, 26.412, 1400.0, 1.702322, 5.5e-05, 15.0
1490817892.83535, 83.533, 26.617, 400.0, 1.7023741, 4.37e-05, 6.0
1490817899.816497, 83.882, 26.707, 12000.0, 1.702261, 0.000141, 15.0
