# This data file was created on Wed Mar 29 11:47:04 2017
# 
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V], DC Voltage [V]
1490810492.430199, 50.0, 12.051, 12000.0, 0.07354, 0.0, 15.0, 10.358429584000001
1490810503.723348, 50.001, 12.014, 1400.0, 0.07349, 0.0, 15.0, 10.3505344395
1490810522.018279, 50.0, 12.085, 400.0, 0.0734602, 8e-05, 6.0, 10.3663247285
1490810529.026287, 50.0, 12.038, 12000.0, 0.07339, 0.0, 15.0, 5.431859416
1490810540.305987, 50.0, 12.054, 1400.0, 0.07324, 0.0, 15.0, 5.447649705
1490810558.599556, 49.999, 12.044, 400.0, 0.0734116, 7.1e-05, 6.0, 5.439754560500001
1490810565.579739, 49.999, 12.08, 12000.0, 0.073513, 0.00014, 15.0, 0.5368698260000001
1490810576.845973, 50.0, 12.07, 1400.0, 0.073365, 0.00015, 15.0, 0.5289746815
1490810595.122043, 50.0, 12.023, 400.0, 0.0733744, 9.3e-05, 6.0, 0.5289746815
1490810602.089185, 50.0, 12.054, 12000.0, 0.073316, 0.00014, 15.0, 0.5368698260000001
1490810613.380343, 50.0, 12.123, 1400.0, 0.07357, 0.0, 15.0, 0.5289746815
1490810631.707857, 50.0, 12.029, 400.0, 0.0733346, 6.9e-05, 6.0, 0.5289746815
1490810638.707096, 50.0, 12.071, 12000.0, 0.07357, 0.0004, 15.0, -4.54760352
1490810650.014447, 50.0, 12.07, 1400.0, 0.07316, 0.0, 15.0, -4.539708375
1490810668.336258, 50.0, 12.06, 400.0, 0.0733103, 0.000115, 6.0, -4.53181323
1490810675.318188, 50.001, 12.106, 12000.0, 0.07344, 0.0004, 15.0, -9.45838371
1490810686.616296, 50.0, 12.087, 1400.0, 0.07325, 0.0, 15.0, -9.45838371
1490810704.952888, 50.0, 12.09, 400.0, 0.0733089, 8e-05, 6.0, -9.45838371
1490810711.952369, 50.0, 12.047, 12000.0, 0.07348, -0.0001, 15.0, -14.519171655
1490810723.25974, 50.0, 12.039, 1400.0, 0.073235, 0.0001, 15.0, -14.5270668
1490810741.592354, 50.0, 12.056, 400.0, 0.0733111, 8.4e-05, 6.0, -14.503381365000001
1490810748.589043, 50.0, 12.093, 12000.0, 0.073232, 0.00051, 15.0, -19.43784699
1490810759.868729, 50.0, 12.124, 1400.0, 0.07331, 0.0002, 15.0, -19.43784699
1490810778.193803, 50.0, 12.08, 400.0, 0.0733127, 5.8e-05, 6.0, -19.43784699
1490810785.190444, 50.0, 12.063, 12000.0, 0.07315, 0.0004, 15.0, -24.514425225
1490810796.45159, 50.001, 12.041, 1400.0, 0.07352, 0.0, 15.0, -24.514425225
1490810814.743359, 50.0, 12.044, 400.0, 0.0733309, 6e-05, 6.0, -24.52232037
1490810821.743258, 50.0, 12.111, 12000.0, 0.07325, 0.0, 15.0, -29.409415125
1490810833.021003, 50.001, 12.147, 1400.0, 0.0737, 0.0, 15.0, -29.41731027
1490810851.311681, 50.001, 12.078, 400.0, 0.0733502, 7.3e-05, 6.0, -29.41731027
1490810858.293162, 50.0, 12.074, 12000.0, 0.07324, 0.0, 15.0, -34.493888505
1490810869.603788, 50.0, 12.15, 1400.0, 0.07319, 0.0001, 15.0, -34.493888505
1490810887.912069, 50.0, 12.151, 400.0, 0.073389, 8e-05, 6.0, -34.493888505
1490810894.895051, 50.001, 12.105, 12000.0, 0.07338, -0.0001, 15.0, -39.404668695
1490810906.20465, 50.001, 12.115, 1400.0, 0.0732, 0.0, 15.0, -39.404668695
1490810924.529683, 50.0, 12.109, 400.0, 0.0734315, 6.1e-05, 6.0, -39.404668695
1490810931.492625, 50.0, 12.099, 12000.0, 0.07366, -0.0001, 15.0, -44.51282751
1490810942.786529, 50.001, 12.119, 1400.0, 0.073433, 4e-05, 15.0, -44.51282751
1490810961.113378, 50.001, 12.092, 400.0, 0.073484, 6e-05, 6.0, -44.520722655
1490810968.142834, 50.002, 12.121, 12000.0, 0.073352, 0.00014, 15.0, -49.478873715
1490810979.451115, 50.001, 12.151, 1400.0, 0.07333, 0.0, 15.0, -49.478873715
1490810997.780632, 50.0, 12.108, 400.0, 0.0735486, 7.5e-05, 6.0, -49.486768860000005
1490811004.794454, 50.0, 12.132, 12000.0, 0.073907, 0.00024, 15.0, -54.563347095000005
1490811016.087899, 50.0, 12.135, 1400.0, 0.07365, 0.0, 15.0, -54.563347095000005
1490811034.408451, 50.001, 12.169, 400.0, 0.0736357, 8.2e-05, 6.0, -54.571242240000004
1490811041.361339, 50.001, 12.046, 12000.0, 0.07375, 0.0001, 15.0, -59.56097388
1490811052.670328, 50.001, 12.144, 1400.0, 0.0735, 0.0, 15.0, -59.56097388
1490811070.993057, 50.0, 12.108, 400.0, 0.0737209, 0.000113, 6.0, -59.553078735
1490811077.974944, 50.0, 12.159, 12000.0, 0.07367, 0.0001, 15.0, -59.56097388
1490811089.289397, 50.001, 12.109, 1400.0, 0.0735, 0.0, 15.0, -59.56097388
1490811107.581846, 50.0, 12.119, 400.0, 0.0738207, 8.5e-05, 6.0, -59.56097388
1490811114.561361, 50.0, 12.181, 12000.0, 0.07379, 0.0004, 15.0, -54.55545195
1490811125.837372, 50.0, 12.156, 1400.0, 0.073863, 9e-05, 15.0, -54.571242240000004
1490811144.167137, 50.0, 12.058, 400.0, 0.0739214, 8.2e-05, 6.0, -54.571242240000004
1490811151.180657, 50.0, 12.184, 12000.0, 0.07369, -0.0004, 15.0, -49.478873715
1490811162.458347, 50.001, 12.112, 1400.0, 0.074002, 0.0001, 15.0, -49.478873715
1490811180.763682, 50.001, 12.113, 400.0, 0.073788, 0.00027, 6.0, -49.478873715
1490811187.762538, 50.0, 12.121, 12000.0, 0.070818, 0.0002, 15.0, -44.51282751
1490811199.042285, 50.0, 12.167, 1400.0, 0.06838, 0.0005, 15.0, -44.51282751
1490811217.38202, 49.999, 12.234, 400.0, 1.6977445, 0.0007805, 6.0, -44.51282751
1490811224.346163, 49.999, 12.236, 12000.0, 1.69484, 0.000705, 15.0, -39.404668695
1490811235.671617, 49.999, 12.201, 1400.0, 1.6966428, 0.0008081, 15.0, -39.412563840000004
1490811253.952343, 49.999, 12.237, 400.0, 1.6977413, 0.00078076, 6.0, -39.412563840000004
1490811260.952362, 49.998, 12.099, 12000.0, 1.694862, 0.000696, 15.0, -34.48599336
1490811272.241307, 49.999, 12.1, 1400.0, 1.696655, 0.000806, 15.0, -34.478098215
1490811290.550683, 49.999, 12.13, 400.0, 1.6977352, 0.0007815, 6.0, -34.478098215
1490811297.565211, 49.999, 12.123, 12000.0, 1.694844, 0.000683, 15.0, -29.41731027
1490811308.87623, 49.999, 12.166, 1400.0, 1.696652, 0.000811, 15.0, -29.41731027
1490811327.220146, 49.999, 12.195, 400.0, 1.6977323, 0.0007824, 6.0, -29.41731027
1490811334.202665, 49.999, 12.108, 12000.0, 1.69483, 0.000705, 15.0, -24.514425225
1490811345.511078, 50.0, 12.323, 1400.0, 1.696626, 0.000807, 15.0, -24.52232037
1490811363.818727, 50.0, 12.107, 400.0, 1.6977194, 0.00077911, 6.0, -24.514425225
1490811370.803269, 50.0, 12.197, 12000.0, 1.69482, 0.000674, 15.0, -19.43784699
1490811382.114061, 49.999, 12.143, 1400.0, 1.696642, 0.00081, 15.0, -19.445742135
1490811400.471604, 50.0, 12.156, 400.0, 1.6977152, 0.0007799, 6.0, -19.43784699
1490811407.481293, 50.0, 12.193, 12000.0, 1.694821, 0.000704, 15.0, -14.519171655
1490811418.778964, 49.999, 12.141, 1400.0, 1.696617, 0.000806, 15.0, -14.511276510000002
1490811437.103155, 50.0, 12.157, 400.0, 1.6977052, 0.0007819, 6.0, -14.519171655
1490811444.101834, 49.999, 12.125, 12000.0, 1.694797, 0.000699, 15.0, -9.450488564999999
1490811455.395432, 49.999, 12.183, 1400.0, 1.6966, 0.000798, 15.0, -9.45838371
1490811473.73847, 50.0, 12.295, 400.0, 1.6977051, 0.0007806, 6.0, -9.45838371
1490811480.750661, 50.0, 12.115, 12000.0, 1.69485, 0.00071, 15.0, -4.539708375
1490811492.076575, 50.0, 12.179, 1400.0, 1.696614, 0.000806, 15.0, -4.54760352
1490811510.404246, 50.0, 12.281, 400.0, 1.6976951, 0.00078064, 6.0, -4.54760352
1490811517.395898, 50.0, 12.121, 12000.0, 1.694805, 0.00068, 15.0, 0.5447649705000001
1490811528.706957, 50.0, 12.121, 1400.0, 1.696605, 0.0008, 15.0, 0.5289746815
1490811547.133721, 50.0, 12.224, 400.0, 1.6976871, 0.0007819, 6.0, 0.5289746815
1490811554.207461, 49.999, 12.218, 12000.0, 1.694804, 0.000693, 15.0, 0.5447649705000001
1490811565.513832, 50.0, 12.236, 1400.0, 1.696592, 0.00081, 15.0, 0.5368698260000001
1490811583.796135, 50.0, 12.154, 400.0, 1.6976893, 0.0007828, 6.0, 0.5368698260000001
1490811590.760419, 50.0, 12.213, 12000.0, 1.694785, 0.000687, 15.0, 5.455544849500001
1490811602.055366, 50.0, 12.244, 1400.0, 1.696588, 0.000801, 15.0, 5.447649705
1490811620.348466, 50.0, 12.223, 400.0, 1.6976757, 0.0007811, 6.0, 5.447649705
