# This data file was created on Wed Mar 29 12:55:18 2017
# 
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V], DC Voltage [V]
# DC bias set to LO
1490813742.451123, 49.981, 23.423, 12000.0, 1.69471, 0.000686, 15.0, 0.5289746815
1490813753.796748, 49.989, 23.485, 1400.0, 1.696517, 0.0008008, 15.0, 0.5368698260000001
1490813772.094925, 49.997, 23.542, 400.0, 1.6976099, 0.0007805, 6.0, 0.5289746815
1490813779.104565, 50.0, 23.522, 12000.0, 1.694716, 0.000709, 15.0, 5.431859416
1490813790.427841, 50.002, 23.572, 1400.0, 1.69652, 0.000798, 15.0, 5.439754560500001
