# This data file was created on Wed Mar 29 12:20:43 2017
# Chip ID: 2-20... Sample: GVA122... cycle temperature
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V]
# DC bias set to off
1490812552.224971, 94.8, 23.286, 1400.0, 1.702595, 4.6e-05, 15.0
1490812570.443007, 95.701, 23.505, 400.0, 1.70263392, 3.993e-05, 6.0
1490812577.352881, 96.044, 23.595, 12000.0, 1.702555, 6.7e-05, 15.0
1490812588.52756, 96.593, 23.675, 1400.0, 1.702657, 5.1e-05, 15.0
1490812606.721882, 97.193, 23.855, 400.0, 1.70268996, 3.84e-05, 6.0
1490812613.662904, 97.401, 23.949, 12000.0, 1.702622, 6.7e-05, 15.0
1490812624.845165, 97.594, 24.042, 1400.0, 1.702679, 3.2e-05, 15.0
1490812643.031325, 97.264, 24.181, 400.0, 1.70270445, 4.06e-05, 6.0
1490812649.960005, 96.93, 24.191, 12000.0, 1.702568, 8.9e-05, 15.0
1490812661.189894, 96.171, 24.249, 1400.0, 1.702648, 3.8e-05, 15.0
1490812679.426288, 94.656, 24.288, 400.0, 1.7026213, 4.004e-05, 6.0
1490812686.321362, 94.095, 24.273, 12000.0, 1.702474, 7.2e-05, 15.0
1490812697.519077, 93.29, 24.286, 1400.0, 1.702556, 3.6e-05, 15.0
1490812715.7531, 92.287, 24.304, 400.0, 1.7025324, 3.934e-05, 6.0
1490812722.664906, 91.975, 24.291, 12000.0, 1.702385, 7.94e-05, 15.0
1490812733.878735, 91.496, 24.315, 1400.0, 1.702498, 4.3e-05, 15.0
1490812752.113611, 90.717, 24.411, 400.0, 1.7024739, 3.92e-05, 6.0
1490812759.009474, 90.403, 24.425, 12000.0, 1.702339, 7e-05, 15.0
1490812770.256418, 89.866, 24.395, 1400.0, 1.702421, 4.8e-05, 15.0
1490812788.507902, 88.941, 24.455, 400.0, 1.7024097, 3.954e-05, 6.0
1490812795.513251, 88.58, 24.436, 12000.0, 1.702255, 8.4e-05, 15.0
1490812806.69566, 88.007, 24.47, 1400.0, 1.702344, 5.5e-05, 15.0
1490812824.931908, 87.086, 24.475, 400.0, 1.7023388, 4.1e-05, 6.0
1490812831.87508, 86.736, 24.498, 12000.0, 1.702193, 0.000108, 15.0
1490812843.068498, 86.178, 24.485, 1400.0, 1.702286, 4.1e-05, 15.0
1490812861.271635, 85.275, 24.489, 400.0, 1.7022703, 4.318e-05, 6.0
1490812868.214501, 84.929, 24.511, 12000.0, 1.702112, 0.000123, 15.0
1490812879.445752, 84.365, 24.527, 1400.0, 1.702209, 4.9e-05, 15.0
1490812897.66501, 83.454, 24.526, 400.0, 1.7022025, 4.45e-05, 6.0
1490812904.591688, 83.109, 24.533, 12000.0, 1.70204, 0.000147, 15.0
1490812915.805998, 82.552, 24.546, 1400.0, 1.70213, 5.6e-05, 15.0
1490812934.041103, 81.643, 24.565, 400.0, 1.7021285, 4.6e-05, 6.0
1490812940.934544, 81.297, 24.546, 12000.0, 1.701931, 0.000171, 15.0
1490812952.149169, 80.739, 24.571, 1400.0, 1.702044, 6.8e-05, 15.0
1490812970.384011, 79.825, 24.551, 400.0, 1.70205483, 4.803e-05, 6.0
1490812977.343774, 79.477, 24.56, 12000.0, 1.70187, 0.000196, 15.0
1490812988.558422, 78.923, 24.565, 1400.0, 1.701984, 7.8e-05, 15.0
1490813006.794392, 78.029, 24.548, 400.0, 1.7019817, 5.129e-05, 6.0
1490813013.754202, 77.688, 24.546, 12000.0, 1.701717, 0.0002497, 15.0
1490813024.936627, 77.138, 24.511, 1400.0, 1.701903, 7.52e-05, 15.0
1490813043.124491, 76.241, 24.564, 400.0, 1.701905, 5.47e-05, 6.0
1490813050.003511, 75.9, 24.553, 12000.0, 1.701583, 0.000307, 15.0
1490813061.218095, 75.345, 24.53, 1400.0, 1.701814, 9.8e-05, 15.0
1490813079.422809, 74.432, 24.518, 400.0, 1.7018282, 6.022e-05, 6.0
1490813086.381293, 74.087, 24.528, 12000.0, 1.70138, 0.000376, 15.0
1490813097.562436, 73.525, 24.517, 1400.0, 1.701736, 0.000118, 15.0
1490813115.782147, 72.619, 24.486, 400.0, 1.7017558, 7.032e-05, 6.0
1490813122.709624, 72.273, 24.494, 12000.0, 1.701158, 0.000466, 15.0
1490813133.938848, 71.716, 24.5, 1400.0, 1.701639, 0.000148, 15.0
1490813152.173167, 70.808, 24.475, 400.0, 1.7016651, 8.44e-05, 6.0
1490813159.116899, 70.462, 24.466, 12000.0, 1.70093, 0.00057, 15.0
1490813170.346709, 69.902, 24.438, 1400.0, 1.701538, 0.000189, 15.0
1490813188.549681, 68.982, 24.399, 400.0, 1.7015747, 0.0001051, 6.0
1490813195.524019, 68.634, 24.394, 12000.0, 1.700569, 0.000646, 15.0
