# This data file was created on Wed Nov 16 19:02:38 2016
# GBA 124; 60V, 40K
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage
# DC bias set to LO
1479348175.980191, 39.997, 9.8409, 10000.0, 1.274975, 0.000522, 15.0
1479348188.409434, 39.996, 9.8302, 1000.0, 1.275989, 0.0006003, 15.0
1479348235.962857, 39.996, 9.8035, 100.0, 1.277016, 0.000602, 1.5
1479348246.413098, 39.996, 9.8231, 10000.0, 1.2749744, 0.0005211, 15.0
1479348258.842972, 39.995, 9.828, 1000.0, 1.275981, 0.0006, 15.0
1479348306.381592, 39.996, 9.8141, 100.0, 1.277025, 0.000601, 1.5
1479348316.812, 39.996, 9.8006, 10000.0, 1.2749736, 0.0005225, 15.0
1479348329.270178, 39.996, 9.8058, 1000.0, 1.275983, 0.000601, 15.0
1479348376.82335, 39.997, 9.8092, 100.0, 1.277012, 0.000588, 1.5
1479348387.267245, 39.997, 9.8239, 10000.0, 1.2749689, 0.0005195, 15.0
1479348399.707207, 39.996, 9.7991, 1000.0, 1.275979, 0.000597, 15.0
1479348447.250197, 39.996, 9.8031, 100.0, 1.277012, 0.000592, 1.5
1479348457.693795, 39.996, 9.8028, 10000.0, 1.2749725, 0.0005211, 15.0
1479348470.246255, 39.997, 9.784, 1000.0, 1.275971, 0.0006, 15.0
1479348517.966072, 39.997, 9.8209, 100.0, 1.277004, 0.000592, 1.5
1479348528.486107, 39.998, 9.7509, 10000.0, 1.2749648, 0.0005191, 15.0
1479348541.00096, 39.997, 9.787, 1000.0, 1.275971, 0.000596, 15.0
1479348588.696333, 39.997, 9.7701, 100.0, 1.277021, 0.000594, 1.5
1479348599.203074, 39.998, 9.7561, 10000.0, 1.2749608, 0.0005184, 15.0
1479348611.703522, 39.997, 9.7805, 1000.0, 1.27597, 0.000597, 15.0
1479348659.437583, 39.997, 9.77, 100.0, 1.27697, 0.000604, 1.5
1479348669.897352, 39.997, 9.7653, 10000.0, 1.274961, 0.000517, 15.0
1479348682.348142, 39.998, 9.7769, 1000.0, 1.275968, 0.000595, 15.0
1479348729.872236, 40.002, 9.9792, 100.0, 1.276985, 0.000603, 1.5
1479348740.294641, 40.002, 9.9958, 10000.0, 1.2749595, 0.0005187, 15.0
1479348752.735378, 40.002, 9.9751, 1000.0, 1.275963, 0.000596, 15.0
1479348800.289698, 40.001, 9.9959, 100.0, 1.276987, 0.000583, 1.5
1479348810.741645, 40.001, 10.013, 10000.0, 1.2749629, 0.0005175, 15.0
1479348823.183385, 40.0, 9.9746, 1000.0, 1.275964, 0.0006, 15.0
1479348870.70784, 39.999, 10.007, 100.0, 1.276988, 0.000586, 1.5
1479348881.114439, 39.998, 9.9866, 10000.0, 1.274961, 0.000518, 15.0
1479348893.551939, 39.999, 9.9761, 1000.0, 1.275963, 0.000596, 15.0
1479348941.042427, 39.998, 10.012, 100.0, 1.276979, 0.000587, 1.5
1479348951.448103, 39.998, 10.014, 10000.0, 1.274955, 0.000522, 15.0
1479348963.87699, 39.998, 9.9712, 1000.0, 1.27596, 0.000596, 15.0
