# This data file was created on Wed Nov 16 10:34:43 2016
# GBA 124 Helium run reproduce and play with DC Voltage
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage
# DC bias set to LO
1479319464.00524, 236.121, 122.319, 10000.0, 1.294111, 0.0003222, 15.0
1479319476.413901, 235.711, 121.99, 1000.0, 1.294669, 0.0003, 15.0
1479319523.93351, 234.138, 120.765, 100.0, 1.295153, 0.000255, 1.5
1479319534.335843, 233.794, 120.505, 10000.0, 1.294079, 0.0003145, 15.0
1479319546.766143, 233.383, 120.199, 1000.0, 1.2946338, 0.0002946, 15.0
1479319594.249901, 231.814, 119.048, 100.0, 1.295121, 0.000266, 1.5
1479319604.665218, 231.469, 118.802, 10000.0, 1.294056, 0.000317, 15.0
1479319617.08138, 231.06, 118.512, 1000.0, 1.294601, 0.000294, 15.0
1479319664.573583, 229.491, 117.444, 100.0, 1.295107, 0.00026, 1.5
1479319674.977021, 229.147, 117.216, 10000.0, 1.294026, 0.000308, 15.0
1479319687.421808, 228.738, 116.947, 1000.0, 1.2945647, 0.0002937, 15.0
1479319734.945623, 227.167, 115.945, 100.0, 1.295042, 0.00026, 1.5
1479319745.374439, 226.822, 115.728, 10000.0, 1.29401, 0.000306, 15.0
1479319757.793568, 226.412, 115.474, 1000.0, 1.2945359, 0.000289, 15.0
1479319805.311825, 224.84, 114.549, 100.0, 1.295, 0.000266, 1.5
1479319815.731882, 224.496, 114.356, 10000.0, 1.293985, 0.000294, 15.0
1479319828.154928, 224.084, 114.129, 1000.0, 1.294504, 0.000287, 15.0
1479319875.653794, 222.513, 113.297, 100.0, 1.294988, 0.000266, 1.5
1479319886.096533, 222.167, 113.122, 10000.0, 1.293971, 0.000284, 15.0
1479319898.51269, 221.758, 112.918, 1000.0, 1.294476, 0.0002782, 15.0
1479319946.028138, 220.189, 112.159, 100.0, 1.294952, 0.000258, 1.5
1479319956.459007, 219.845, 111.997, 10000.0, 1.2939622, 0.0002784, 15.0
1479319968.892745, 219.43, 111.806, 1000.0, 1.294455, 0.000274, 15.0
1479320016.484493, 217.853, 111.098, 100.0, 1.29491, 0.000256, 1.5
1479320026.955384, 217.506, 110.946, 10000.0, 1.2939596, 0.0002738, 15.0
1479320039.375489, 217.093, 110.768, 1000.0, 1.294442, 0.000267, 15.0
1479320086.882014, 215.523, 110.1, 100.0, 1.294902, 0.000245, 1.5
1479320097.29957, 215.18, 109.957, 10000.0, 1.293951, 0.000269, 15.0
1479320109.730531, 214.769, 109.786, 1000.0, 1.294429, 0.000262, 15.0
1479320157.252742, 213.197, 109.152, 100.0, 1.29488, 0.000238, 1.5
1479320167.685419, 212.852, 109.014, 10000.0, 1.293953, 0.000261, 15.0
1479320180.104226, 212.442, 108.853, 1000.0, 1.294413, 0.000253, 15.0
1479320227.601609, 210.87, 108.247, 100.0, 1.294838, 0.000237, 1.5
1479320238.016763, 210.527, 108.118, 10000.0, 1.293965, 0.000262, 15.0
1479320250.442681, 210.115, 107.965, 1000.0, 1.294407, 0.00025, 15.0
1479320297.972375, 208.542, 107.392, 100.0, 1.294814, 0.000221, 1.5
1479320308.402645, 208.198, 107.268, 10000.0, 1.293977, 0.0002519, 15.0
1479320320.824054, 207.786, 107.122, 1000.0, 1.294407, 0.0002426, 15.0
1479320368.296708, 206.217, 106.571, 100.0, 1.294818, 0.000225, 1.5
1479320378.696433, 205.872, 106.453, 10000.0, 1.293985, 0.000243, 15.0
1479320391.112408, 205.462, 106.315, 1000.0, 1.294412, 0.000235, 15.0
1479320438.610688, 203.883, 105.797, 100.0, 1.294804, 0.00023, 1.5
1479320449.020196, 203.537, 105.685, 10000.0, 1.294001, 0.000241, 15.0
1479320461.417402, 203.126, 105.552, 1000.0, 1.294421, 0.000232, 15.0
1479320508.940147, 201.558, 105.061, 100.0, 1.294791, 0.000207, 1.5
1479320519.360172, 201.215, 104.957, 10000.0, 1.294021, 0.0002387, 15.0
1479320531.783767, 200.804, 104.832, 1000.0, 1.294433, 0.000226, 15.0
1479320579.313908, 199.236, 104.369, 100.0, 1.2947942, 0.0002066, 1.5
1479320589.749215, 198.891, 104.271, 10000.0, 1.294049, 0.0002418, 15.0
1479320602.159075, 198.481, 104.155, 1000.0, 1.29445, 0.000222, 15.0
1479320649.67524, 196.91, 103.719, 100.0, 1.294803, 0.000199, 1.5
1479320660.117167, 196.566, 103.625, 10000.0, 1.294077, 0.000233, 15.0
1479320672.537169, 196.154, 103.515, 1000.0, 1.294471, 0.000216, 15.0
1479320720.039338, 194.583, 103.1, 100.0, 1.29483, 0.000195, 1.5
1479320730.474044, 194.237, 103.01, 10000.0, 1.2940971, 0.0002301, 15.0
1479320742.915106, 193.827, 102.905, 1000.0, 1.294492, 0.000215, 15.0
1479320790.41147, 192.254, 102.505, 100.0, 1.294832, 0.00019, 1.5
1479320800.811776, 191.908, 102.42, 10000.0, 1.294136, 0.000233, 15.0
1479320813.242945, 191.448, 102.317, 1000.0, 1.294522, 0.0002096, 15.0
1479320860.761031, 189.201, 101.933, 100.0, 1.294858, 0.000186, 1.5
1479320871.175997, 188.716, 101.85, 10000.0, 1.2941832, 0.0002308, 15.0
1479320883.614211, 188.141, 101.751, 1000.0, 1.294559, 0.000207, 15.0
1479320931.148903, 185.989, 101.373, 100.0, 1.294919, 0.000183, 1.5
1479320941.591331, 185.528, 101.29, 10000.0, 1.294237, 0.000225, 15.0
1479320954.047922, 184.981, 101.191, 1000.0, 1.294612, 0.0002054, 15.0
1479321001.61243, 182.934, 100.811, 100.0, 0.115036, -0.00346, 1.5
1479321012.070518, 182.492, 100.729, 10000.0, 1.294276, 0.000231, 15.0
1479321024.51557, 181.971, 100.631, 1000.0, 1.29466, 0.000204, 15.0
1479321072.073837, 180.019, 100.266, 100.0, 1.283, 0.052, 1.5
1479321082.513403, 179.595, 100.188, 10000.0, 1.294358, 0.000218, 15.0
1479321094.960913, 179.095, 100.093, 1000.0, 0.71, 0.63, 15.0
1479321142.488718, 177.219, 99.734, 100.0, 0.113873, -0.00146, 1.5
1479321152.934423, 176.813, 99.656, 10000.0, 0.115277, -0.0037, 15.0
1479321165.384252, 176.333, 99.563, 1000.0, 1.294794, 0.000202, 15.0
1479321212.876372, 174.535, 99.219, 100.0, 1.295131, 0.000174, 1.5
1479321223.288311, 174.147, 99.145, 10000.0, 1.294486, 0.000222, 15.0
1479321235.698628, 173.687, 99.059, 1000.0, 1.294858, 0.000197, 15.0
1479321283.221458, 171.961, 98.735, 100.0, 1.295181, 0.000165, 1.5
1479321293.64333, 171.588, 98.665, 10000.0, 1.29455, 0.000219, 15.0
1479321306.060298, 171.147, 98.584, 1000.0, 1.294918, 0.000198, 15.0
1479321353.59414, 169.484, 98.282, 100.0, 1.29523, 0.000169, 1.5
1479321363.993124, 169.127, 98.218, 10000.0, 1.29462, 0.000219, 15.0
1479321376.424394, 168.698, 98.143, 1000.0, 1.014, 0.377, 15.0
1479321423.943456, 167.093, 97.873, 100.0, 0.1114, -0.0055, 1.5
1479321434.37276, 166.74, 97.806, 10000.0, 0.000518, 0.009, 15.0
1479321446.814052, 166.322, 97.719, 1000.0, 0.000517, -0.007, 15.0
1479321494.319634, 164.773, 97.406, 100.0, 1.29536, 0.00017, 1.5
1479321504.744728, 164.447, 97.346, 10000.0, 1.294705, 0.000221, 15.0
1479321517.148206, 164.06, 97.279, 1000.0, 1.295071, 0.000197, 15.0
1479321564.641416, 162.606, 97.041, 100.0, 1.295391, 0.000162, 1.5
1479321575.067956, 162.293, 96.992, 10000.0, 1.294756, 0.000222, 15.0
1479321587.482164, 161.923, 96.938, 1000.0, 1.295116, 0.0001977, 15.0
1479321634.958897, 160.53, 96.743, 100.0, 1.295432, 0.000161, 1.5
1479321645.376337, 160.23, 96.702, 10000.0, 1.2948019, 0.0002168, 15.0
1479321657.78745, 159.875, 96.655, 1000.0, 1.295169, 0.000194, 15.0
1479321705.277651, 158.527, 96.483, 100.0, 1.295476, 0.000169, 1.5
1479321715.684132, 158.237, 96.448, 10000.0, 1.294859, 0.000222, 15.0
1479321728.114121, 157.892, 96.405, 1000.0, 1.295218, 0.000196, 15.0
1479321775.639683, 156.601, 96.25, 100.0, 1.29556, 0.000152, 1.5
1479321786.038142, 156.324, 96.218, 10000.0, 1.2949, 0.000219, 15.0
1479321798.466756, 155.993, 96.179, 1000.0, 1.295266, 0.000196, 15.0
1479321845.995982, 154.758, 96.041, 100.0, 1.295531, 0.00016, 1.5
1479321856.430256, 154.491, 96.014, 10000.0, 1.294956, 0.000224, 15.0
1479321868.850031, 154.176, 95.982, 1000.0, 1.295314, 0.000195, 15.0
1479321916.367256, 152.997, 95.871, 100.0, 1.295633, 0.000172, 1.5
1479321926.792531, 152.744, 95.848, 10000.0, 1.294996, 0.000229, 15.0
1479321939.21894, 152.442, 95.823, 1000.0, 1.295357, 0.000197, 15.0
1479321986.725779, 151.316, 95.734, 100.0, 1.295677, 0.000178, 1.5
1479321997.132154, 151.074, 95.716, 10000.0, 1.2950397, 0.0002261, 15.0
1479322009.551234, 150.785, 95.695, 1000.0, 1.295399, 0.000196, 15.0
1479322057.037811, 149.705, 95.627, 100.0, 1.295673, 0.000216, 1.5
1479322067.453081, 149.471, 95.614, 10000.0, 1.2950741, 0.0002249, 15.0
1479322079.860833, 149.193, 95.598, 1000.0, 1.295437, 0.000195, 15.0
1479322127.371076, 148.152, 95.549, 100.0, 1.29572, 0.000179, 1.5
1479322137.770246, 147.928, 95.54, 10000.0, 1.295111, 0.000223, 15.0
1479322150.17919, 147.662, 95.529, 1000.0, 1.295476, 0.000198, 15.0
1479322197.676767, 146.664, 95.495, 100.0, 1.29587, 0.0001, 1.5
1479322208.07926, 146.45, 95.487, 10000.0, 1.295158, 0.0002293, 15.0
