# This data file was created on Wed Nov 16 15:01:27 2016
# GBA 124; -100V, 75K
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage
1479334471.663847, 75.008, 39.494, 100.0, 1.293897, 0.000392, 1.5
1479334482.18315, 75.008, 39.521, 10000.0, 1.28878, 0.002349, 15.0
1479334494.716531, 75.008, 39.551, 1000.0, 1.292792, 0.001329, 15.0
1479334542.442809, 75.008, 39.667, 100.0, 1.293886, 0.000366, 1.5
1479334552.990706, 75.008, 39.693, 10000.0, 1.288776, 0.0023518, 15.0
1479334565.511656, 75.008, 39.726, 1000.0, 1.292791, 0.001331, 15.0
1479334613.209691, 75.008, 39.848, 100.0, 1.293856, 0.0003763, 1.5
1479334623.72852, 75.009, 39.873, 10000.0, 1.288779, 0.002349, 15.0
1479334636.268948, 75.009, 39.899, 1000.0, 1.292791, 0.001329, 15.0
1479334684.005329, 75.009, 40.015, 100.0, 1.293855, 0.000382, 1.5
1479334694.53916, 75.008, 40.041, 10000.0, 1.288774, 0.002352, 15.0
1479334707.03226, 75.008, 40.074, 1000.0, 1.292791, 0.0013312, 15.0
1479334754.781368, 75.008, 40.192, 100.0, 1.293856, 0.000386, 1.5
1479334765.286882, 75.008, 40.218, 10000.0, 1.288772, 0.002349, 15.0
1479334777.81341, 75.008, 40.25, 1000.0, 1.292788, 0.001331, 15.0
1479334825.553544, 75.009, 40.372, 100.0, 1.293868, 0.000385, 1.5
1479334836.103022, 75.008, 40.399, 10000.0, 1.2887776, 0.0023534, 15.0
1479334848.622796, 75.009, 40.431, 1000.0, 1.292791, 0.001332, 15.0
1479334896.356856, 75.009, 40.553, 100.0, 1.293877, 0.000376, 1.5
1479334906.874149, 75.009, 40.582, 10000.0, 1.288783, 0.0023525, 15.0
1479334919.434107, 75.009, 40.614, 1000.0, 1.292791, 0.001331, 15.0
1479334967.204477, 75.01, 40.742, 100.0, 1.293851, 0.000389, 1.5
1479334977.710876, 75.009, 40.77, 10000.0, 1.288781, 0.0023554, 15.0
1479334990.238439, 75.01, 40.805, 1000.0, 1.292789, 0.001329, 15.0
1479335037.966269, 75.009, 40.931, 100.0, 1.293863, 0.000375, 1.5
1479335048.468985, 75.009, 40.962, 10000.0, 1.288779, 0.0023502, 15.0
1479335060.996269, 75.009, 40.993, 1000.0, 1.29279, 0.00133, 15.0
1479335108.716495, 75.009, 41.122, 100.0, 1.293867, 0.000361, 1.5
1479335119.232291, 75.009, 41.149, 10000.0, 1.288776, 0.0023533, 15.0
1479335131.796998, 75.009, 41.184, 1000.0, 1.292792, 0.0013303, 15.0
1479335179.509585, 75.01, 41.31, 100.0, 1.293859, 0.000373, 1.5
1479335190.031205, 75.009, 41.341, 10000.0, 1.288784, 0.002349, 15.0
1479335202.574218, 75.009, 41.376, 1000.0, 1.292792, 0.001331, 15.0
1479335250.296852, 75.009, 41.508, 100.0, 1.293874, 0.000379, 1.5
1479335260.815714, 75.01, 41.536, 10000.0, 1.288782, 0.002351, 15.0
1479335273.346551, 75.01, 41.572, 1000.0, 1.292794, 0.001327, 15.0
1479335321.148096, 75.011, 41.715, 100.0, 1.29387, 0.00038, 1.5
1479335331.680604, 75.01, 41.745, 10000.0, 1.288787, 0.0023525, 15.0
1479335344.229429, 75.01, 41.779, 1000.0, 1.2927949, 0.001326, 15.0
1479335391.837008, 75.01, 41.916, 100.0, 1.29386, 0.000374, 1.5
1479335402.349642, 75.01, 41.946, 10000.0, 1.288787, 0.002346, 15.0
1479335414.869639, 75.011, 41.983, 1000.0, 1.292794, 0.001326, 15.0
1479335462.61744, 75.01, 42.128, 100.0, 1.29387, 0.000369, 1.5
1479335473.159137, 75.01, 42.161, 10000.0, 1.288786, 0.0023502, 15.0
1479335485.675554, 75.011, 42.199, 1000.0, 1.292797, 0.0013258, 15.0
1479335533.401657, 75.011, 42.343, 100.0, 1.293873, 0.000372, 1.5
1479335543.935531, 75.011, 42.373, 10000.0, 1.288789, 0.002349, 15.0
1479335556.484782, 75.011, 42.41, 1000.0, 1.2927957, 0.0013255, 15.0
1479335604.183279, 75.011, 42.558, 100.0, 1.293869, 0.000367, 1.5
1479335614.749508, 75.011, 42.592, 10000.0, 1.288789, 0.002353, 15.0
1479335627.296667, 75.011, 42.628, 1000.0, 1.292792, 0.001325, 15.0
1479335675.031628, 75.01, 42.761, 100.0, 1.293861, 0.00039, 1.5
1479335685.583101, 75.01, 42.788, 10000.0, 1.288793, 0.002351, 15.0
1479335698.100114, 75.01, 42.818, 1000.0, 1.2927967, 0.0013276, 15.0
1479335745.794457, 75.009, 42.94, 100.0, 1.293881, 0.000398, 1.5
1479335756.305801, 75.008, 42.966, 10000.0, 1.288785, 0.0023494, 15.0
1479335768.851744, 75.009, 42.997, 1000.0, 1.292791, 0.001326, 15.0
1479335816.61324, 75.008, 43.115, 100.0, 1.293867, 0.000377, 1.5
1479335827.123997, 75.008, 43.141, 10000.0, 1.288785, 0.0023502, 15.0
1479335839.644692, 75.009, 43.176, 1000.0, 1.292789, 0.001329, 15.0
1479335887.373179, 75.009, 43.301, 100.0, 1.293874, 0.000359, 1.5
1479335897.914713, 75.009, 43.326, 10000.0, 1.2887846, 0.0023508, 15.0
1479335910.473265, 75.009, 43.359, 1000.0, 1.292791, 0.0013296, 15.0
1479335958.191719, 75.01, 43.486, 100.0, 1.293869, 0.00037, 1.5
1479335968.71268, 75.01, 43.514, 10000.0, 1.28878, 0.002346, 15.0
1479335981.247854, 75.01, 43.546, 1000.0, 1.292789, 0.001325, 15.0
1479336028.954633, 75.01, 43.674, 100.0, 1.293851, 0.000362, 1.5
1479336039.466129, 75.01, 43.703, 10000.0, 1.288785, 0.002353, 15.0
1479336052.017186, 75.01, 43.737, 1000.0, 1.292792, 0.0013278, 15.0
1479336099.757489, 75.01, 43.869, 100.0, 1.29385, 0.0003732, 1.5
1479336110.303212, 75.01, 43.897, 10000.0, 1.288789, 0.002351, 15.0
1479336122.832543, 75.01, 43.933, 1000.0, 1.292787, 0.001327, 15.0
1479336170.559605, 75.01, 44.064, 100.0, 1.293846, 0.00038, 1.5
1479336181.108747, 75.01, 44.093, 10000.0, 1.288785, 0.002352, 15.0
1479336193.652795, 75.01, 44.128, 1000.0, 1.292789, 0.001322, 15.0
1479336241.402869, 75.01, 44.261, 100.0, 1.293859, 0.000377, 1.5
1479336251.950808, 75.01, 44.29, 10000.0, 1.2887865, 0.0023441, 15.0
1479336264.53369, 75.01, 44.326, 1000.0, 1.292794, 0.001324, 15.0
1479336312.25723, 75.01, 44.461, 100.0, 1.293861, 0.000379, 1.5
1479336322.766204, 75.01, 44.491, 10000.0, 1.288786, 0.002349, 15.0
1479336335.318392, 75.01, 44.527, 1000.0, 1.292792, 0.001324, 15.0
1479336383.073644, 75.01, 44.663, 100.0, 1.29386, 0.000383, 1.5
1479336393.604845, 75.01, 44.694, 10000.0, 1.2887957, 0.0023498, 15.0
1479336406.161004, 75.01, 44.73, 1000.0, 1.292794, 0.001323, 15.0
1479336453.87425, 75.011, 44.871, 100.0, 1.293862, 0.000366, 1.5
1479336464.385177, 75.01, 44.903, 10000.0, 1.288787, 0.00235, 15.0
1479336476.926234, 75.01, 44.939, 1000.0, 1.2927922, 0.0013253, 15.0
1479336524.671638, 75.011, 45.078, 100.0, 1.293861, 0.000367, 1.5
1479336535.185144, 75.011, 45.108, 10000.0, 1.2887923, 0.0023511, 15.0
1479336547.701668, 75.01, 45.145, 1000.0, 1.292792, 0.0013219, 15.0
1479336595.452072, 75.01, 45.29, 100.0, 1.293855, 0.00038, 1.5
1479336605.971211, 75.011, 45.32, 10000.0, 1.288794, 0.0023525, 15.0
1479336618.528191, 75.011, 45.357, 1000.0, 1.292792, 0.001323, 15.0
1479336666.260949, 75.011, 45.501, 100.0, 1.29386, 0.000376, 1.5
1479336676.777572, 75.011, 45.532, 10000.0, 1.2887985, 0.0023478, 15.0
1479336689.315113, 75.011, 45.57, 1000.0, 1.292795, 0.001324, 15.0
1479336737.039575, 75.011, 45.716, 100.0, 1.293868, 0.000369, 1.5
1479336747.600644, 75.011, 45.749, 10000.0, 1.288798, 0.0023471, 15.0
1479336760.140552, 75.011, 45.787, 1000.0, 1.292797, 0.001323, 15.0
1479336807.876245, 75.012, 45.937, 100.0, 1.293848, 0.0003655, 1.5
1479336818.395932, 75.012, 45.969, 10000.0, 1.288803, 0.0023494, 15.0
1479336830.947501, 75.012, 46.008, 1000.0, 1.2928006, 0.0013235, 15.0
1479336878.72604, 75.011, 46.155, 100.0, 1.293871, 0.000359, 1.5
1479336889.253851, 75.012, 46.188, 10000.0, 1.288802, 0.0023502, 15.0
1479336901.793043, 75.012, 46.229, 1000.0, 1.292798, 0.001323, 15.0
1479336949.548283, 75.012, 46.382, 100.0, 1.29388, 0.000385, 1.5
1479336960.064377, 75.012, 46.415, 10000.0, 1.2888015, 0.0023482, 15.0
1479336972.585854, 75.012, 46.454, 1000.0, 1.292801, 0.001319, 15.0
1479337020.331326, 75.012, 46.604, 100.0, 1.293843, 0.000366, 1.5
1479337030.849784, 75.012, 46.638, 10000.0, 1.288806, 0.002349, 15.0
1479337043.412397, 75.012, 46.677, 1000.0, 1.2928012, 0.0013206, 15.0
1479337091.130019, 75.012, 46.826, 100.0, 1.293875, 0.000386, 1.5
1479337101.635738, 75.011, 46.859, 10000.0, 1.288805, 0.0023485, 15.0
1479337114.173733, 75.012, 46.899, 1000.0, 1.2928, 0.001321, 15.0
1479337161.889338, 75.011, 47.052, 100.0, 1.293867, 0.000377, 1.5
1479337172.433082, 75.011, 47.085, 10000.0, 1.288809, 0.002347, 15.0
1479337184.96443, 75.011, 47.125, 1000.0, 1.292804, 0.0013203, 15.0
1479337232.682273, 75.012, 47.276, 100.0, 1.293854, 0.000372, 1.5
1479337243.194064, 75.011, 47.31, 10000.0, 1.288808, 0.002347, 15.0
1479337255.724137, 75.012, 47.352, 1000.0, 1.292803, 0.0013196, 15.0
1479337303.470585, 75.011, 47.502, 100.0, 1.293873, 0.000366, 1.5
1479337313.979349, 75.012, 47.534, 10000.0, 1.288812, 0.0023486, 15.0
1479337326.523036, 75.012, 47.574, 1000.0, 1.292798, 0.001321, 15.0
1479337374.229014, 75.012, 47.723, 100.0, 1.293869, 0.000366, 1.5
1479337384.749218, 75.011, 47.754, 10000.0, 1.288815, 0.002347, 15.0
1479337397.302024, 75.011, 47.794, 1000.0, 1.2928, 0.001319, 15.0
1479337445.043842, 75.011, 47.943, 100.0, 1.293865, 0.00036, 1.5
1479337455.593233, 75.011, 47.977, 10000.0, 1.2888111, 0.0023475, 15.0
1479337468.130023, 75.011, 48.016, 1000.0, 1.2928032, 0.0013196, 15.0
1479337515.854349, 75.012, 48.171, 100.0, 1.29386, 0.000388, 1.5
1479337526.376526, 75.012, 48.204, 10000.0, 1.2888131, 0.0023491, 15.0
1479337538.920558, 75.012, 48.243, 1000.0, 1.292804, 0.001317, 15.0
1479337586.663874, 75.012, 48.392, 100.0, 1.293883, 0.000369, 1.5
1479337597.183258, 75.011, 48.425, 10000.0, 1.288822, 0.002349, 15.0
1479337609.719654, 75.012, 48.464, 1000.0, 1.292804, 0.001318, 15.0
1479337657.427716, 75.012, 48.612, 100.0, 1.293863, 0.000369, 1.5
1479337667.973811, 75.012, 48.644, 10000.0, 1.2888159, 0.0023515, 15.0
1479337680.529075, 75.012, 48.682, 1000.0, 1.292803, 0.001314, 15.0
1479337728.266331, 75.011, 48.828, 100.0, 1.293871, 0.000366, 1.5
1479337738.790061, 75.012, 48.859, 10000.0, 1.288824, 0.002347, 15.0
1479337751.308661, 75.012, 48.897, 1000.0, 1.292808, 0.001316, 15.0
1479337799.06726, 75.012, 49.042, 100.0, 1.2938591, 0.0003783, 1.5
1479337809.575861, 75.011, 49.073, 10000.0, 1.2888262, 0.0023499, 15.0
1479337822.097468, 75.012, 49.111, 1000.0, 1.292804, 0.001316, 15.0
1479337869.816788, 75.011, 49.25, 100.0, 1.293856, 0.000382, 1.5
1479337880.344242, 75.011, 49.281, 10000.0, 1.288822, 0.002356, 15.0
1479337892.911168, 75.011, 49.318, 1000.0, 1.292805, 0.001316, 15.0
1479337940.664285, 75.011, 49.458, 100.0, 1.293862, 0.000383, 1.5
1479337951.195464, 75.011, 49.488, 10000.0, 1.288819, 0.002347, 15.0
1479337963.745896, 75.011, 49.524, 1000.0, 1.292807, 0.001313, 15.0
1479338011.513461, 75.011, 49.654, 100.0, 1.293864, 0.000372, 1.5
1479338022.039816, 75.011, 49.683, 10000.0, 1.288822, 0.002349, 15.0
1479338034.601018, 75.011, 49.718, 1000.0, 1.29281, 0.001313, 15.0
1479338082.331321, 75.011, 49.846, 100.0, 1.293855, 0.000363, 1.5
1479338092.858503, 75.011, 49.874, 10000.0, 1.288825, 0.002347, 15.0
1479338105.414965, 75.011, 49.908, 1000.0, 1.29281, 0.001312, 15.0
1479338153.113138, 75.011, 50.028, 100.0, 1.293864, 0.000348, 1.5
1479338163.647627, 75.011, 50.053, 10000.0, 1.288835, 0.0023502, 15.0
1479338176.214174, 75.01, 50.087, 1000.0, 1.29281, 0.001314, 15.0
1479338223.931965, 75.01, 50.204, 100.0, 1.293857, 0.000385, 1.5
1479338234.475791, 75.01, 50.229, 10000.0, 1.288832, 0.002351, 15.0
1479338247.032017, 75.01, 50.26, 1000.0, 1.292812, 0.001313, 15.0
1479338294.773711, 75.01, 50.377, 100.0, 1.293867, 0.000377, 1.5
1479338305.3022, 75.009, 50.403, 10000.0, 1.288835, 0.002346, 15.0
1479338317.838754, 75.01, 50.434, 1000.0, 1.292814, 0.001311, 15.0
1479338365.566126, 75.009, 50.547, 100.0, 1.293868, 0.000364, 1.5
1479338376.091342, 75.01, 50.573, 10000.0, 1.288829, 0.002348, 15.0
1479338388.648488, 75.01, 50.602, 1000.0, 1.2928149, 0.0013138, 15.0
1479338436.397231, 75.009, 50.712, 100.0, 1.293875, 0.00037, 1.5
1479338446.914936, 75.01, 50.736, 10000.0, 1.288841, 0.002352, 15.0
1479338459.440164, 75.01, 50.764, 1000.0, 1.292814, 0.001311, 15.0
1479338507.176289, 75.01, 50.874, 100.0, 1.293858, 0.000368, 1.5
1479338517.697159, 75.01, 50.896, 10000.0, 1.288837, 0.00235, 15.0
1479338530.233031, 75.009, 50.924, 1000.0, 1.2928142, 0.0013089, 15.0
1479338577.925634, 75.009, 51.031, 100.0, 1.293873, 0.000393, 1.5
1479338588.467243, 75.009, 51.054, 10000.0, 1.288839, 0.002349, 15.0
1479338600.994595, 75.01, 51.082, 1000.0, 1.292814, 0.001311, 15.0
1479338648.738774, 75.009, 51.187, 100.0, 1.293862, 0.000359, 1.5
1479338659.252227, 75.008, 51.209, 10000.0, 1.288841, 0.002348, 15.0
1479338671.808828, 75.009, 51.237, 1000.0, 1.292814, 0.001309, 15.0
1479338719.544993, 75.009, 51.341, 100.0, 1.293852, 0.000355, 1.5
1479338730.059877, 75.009, 51.363, 10000.0, 1.2888432, 0.0023472, 15.0
1479338742.599713, 75.009, 51.39, 1000.0, 1.292817, 0.001311, 15.0
1479338790.333823, 75.009, 51.496, 100.0, 1.293871, 0.000359, 1.5
1479338800.888357, 75.009, 51.519, 10000.0, 1.288842, 0.0023463, 15.0
1479338813.438271, 75.009, 51.547, 1000.0, 1.292814, 0.001308, 15.0
1479338861.13346, 75.009, 51.648, 100.0, 1.293861, 0.000356, 1.5
1479338871.65217, 75.009, 51.67, 10000.0, 1.288844, 0.002346, 15.0
1479338884.204495, 75.009, 51.698, 1000.0, 1.292818, 0.001306, 15.0
1479338931.898667, 75.009, 51.803, 100.0, 1.293872, 0.000381, 1.5
1479338942.432799, 75.009, 51.827, 10000.0, 1.288848, 0.002346, 15.0
1479338954.98783, 75.009, 51.855, 1000.0, 1.29282, 0.001309, 15.0
1479339002.71024, 75.01, 51.963, 100.0, 1.293853, 0.00038, 1.5
1479339013.28181, 75.009, 51.986, 10000.0, 1.2888509, 0.0023488, 15.0
1479339025.815087, 75.009, 52.013, 1000.0, 1.292821, 0.001307, 15.0
1479339073.538426, 75.009, 52.118, 100.0, 1.293853, 0.000367, 1.5
1479339084.07578, 75.009, 52.141, 10000.0, 1.288855, 0.002345, 15.0
1479339096.609753, 75.009, 52.168, 1000.0, 1.292824, 0.001306, 15.0
1479339144.346315, 75.009, 52.271, 100.0, 1.293871, 0.000366, 1.5
1479339154.878644, 75.009, 52.294, 10000.0, 1.2888522, 0.0023477, 15.0
1479339167.428157, 75.009, 52.321, 1000.0, 1.292823, 0.0013066, 15.0
1479339215.144625, 75.009, 52.427, 100.0, 1.29388, 0.000375, 1.5
1479339225.685829, 75.009, 52.451, 10000.0, 1.288854, 0.002349, 15.0
1479339238.224569, 75.009, 52.479, 1000.0, 1.2928229, 0.001304, 15.0
1479339285.960249, 75.009, 52.583, 100.0, 1.293879, 0.0003632, 1.5
1479339296.498428, 75.009, 52.606, 10000.0, 1.288853, 0.0023461, 15.0
1479339309.036999, 75.009, 52.633, 1000.0, 1.292824, 0.001305, 15.0
1479339356.771124, 75.009, 52.743, 100.0, 1.293889, 0.000352, 1.5
1479339367.291435, 75.009, 52.766, 10000.0, 1.288857, 0.002345, 15.0
1479339379.821972, 75.01, 52.794, 1000.0, 1.292827, 0.001303, 15.0
1479339427.571023, 75.01, 52.902, 100.0, 1.293886, 0.000388, 1.5
1479339438.072834, 75.009, 52.925, 10000.0, 1.288858, 0.002344, 15.0
1479339450.586144, 75.01, 52.954, 1000.0, 1.292826, 0.001304, 15.0
1479339498.306744, 75.01, 53.063, 100.0, 1.293862, 0.000366, 1.5
1479339508.819424, 75.01, 53.087, 10000.0, 1.2888661, 0.0023474, 15.0
1479339521.37489, 75.009, 53.116, 1000.0, 1.2928294, 0.0013031, 15.0
1479339569.108151, 75.01, 53.224, 100.0, 1.29385, 0.000361, 1.5
1479339579.654989, 75.01, 53.248, 10000.0, 1.288868, 0.002345, 15.0
1479339592.217398, 75.009, 53.277, 1000.0, 1.292826, 0.001303, 15.0
1479339639.946472, 75.009, 53.383, 100.0, 1.293856, 0.000369, 1.5
1479339650.458488, 75.01, 53.407, 10000.0, 1.288869, 0.002344, 15.0
1479339663.007282, 75.009, 53.435, 1000.0, 1.2928306, 0.0013051, 15.0
1479339710.752305, 75.009, 53.547, 100.0, 1.293874, 0.000376, 1.5
1479339721.277353, 75.009, 53.57, 10000.0, 1.288871, 0.002346, 15.0
1479339733.804036, 75.01, 53.598, 1000.0, 1.292827, 0.0013002, 15.0
1479339781.534687, 75.009, 53.702, 100.0, 1.293872, 0.000361, 1.5
1479339792.053199, 75.009, 53.726, 10000.0, 1.28887, 0.0023446, 15.0
1479339804.587044, 75.009, 53.754, 1000.0, 1.292829, 0.001301, 15.0
1479339852.355752, 75.009, 53.861, 100.0, 1.293851, 0.000354, 1.5
1479339862.874911, 75.009, 53.886, 10000.0, 1.288876, 0.002345, 15.0
1479339875.414425, 75.01, 53.913, 1000.0, 1.292829, 0.001299, 15.0
1479339923.129391, 75.01, 54.022, 100.0, 1.293888, 0.000356, 1.5
1479339933.655107, 75.01, 54.046, 10000.0, 1.2888747, 0.0023424, 15.0
1479339946.184794, 75.01, 54.075, 1000.0, 1.292834, 0.001299, 15.0
1479339993.921795, 75.01, 54.187, 100.0, 1.293862, 0.000373, 1.5
1479340004.45768, 75.01, 54.212, 10000.0, 1.28888, 0.0023485, 15.0
1479340017.03346, 75.009, 54.241, 1000.0, 1.292833, 0.0013, 15.0
1479340064.799165, 75.009, 54.353, 100.0, 1.293853, 0.000369, 1.5
1479340075.361659, 75.01, 54.378, 10000.0, 1.288883, 0.002351, 15.0
1479340087.901394, 75.01, 54.406, 1000.0, 1.292833, 0.001299, 15.0
1479340135.598987, 75.01, 54.52, 100.0, 1.293866, 0.000358, 1.5
1479340146.125623, 75.01, 54.545, 10000.0, 1.28888, 0.002345, 15.0
1479340158.647615, 75.01, 54.575, 1000.0, 1.2928362, 0.0012994, 15.0
1479340206.403265, 75.01, 54.693, 100.0, 1.293855, 0.000369, 1.5
1479340216.919167, 75.01, 54.718, 10000.0, 1.2888808, 0.0023476, 15.0
1479340229.484094, 75.01, 54.749, 1000.0, 1.292837, 0.001299, 15.0
1479340277.188358, 75.011, 54.865, 100.0, 1.29387, 0.000359, 1.5
1479340287.705147, 75.011, 54.89, 10000.0, 1.288884, 0.002341, 15.0
1479340300.208295, 75.01, 54.92, 1000.0, 1.29284, 0.0012987, 15.0
1479340347.925303, 75.011, 55.036, 100.0, 1.293871, 0.000354, 1.5
1479340358.279478, 75.01, 55.065, 10000.0, 1.288892, 0.002346, 15.0
