# This data file was created on Wed Nov 16 18:05:54 2016
# GBA 124; 60V, 60K
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage
# DC bias set to LO
1479344771.731334, 60.008, 41.482, 10000.0, 1.281127, 0.001219, 15.0
1479344784.142082, 60.009, 41.502, 1000.0, 1.283594, 0.001664, 15.0
1479344831.660258, 60.009, 41.583, 100.0, 1.287317, 0.002117, 1.5
1479344842.07639, 60.009, 41.6, 10000.0, 1.281126, 0.0012145, 15.0
1479344854.512485, 60.009, 41.62, 1000.0, 1.28359, 0.001661, 15.0
1479344902.055869, 60.01, 41.705, 100.0, 1.287285, 0.002139, 1.5
1479344912.480799, 60.01, 41.724, 10000.0, 1.281125, 0.001214, 15.0
1479344924.904866, 60.01, 41.749, 1000.0, 1.2835931, 0.001665, 15.0
1479344972.424888, 60.01, 41.835, 100.0, 1.287285, 0.002111, 1.5
1479344982.843211, 60.01, 41.855, 10000.0, 1.281127, 0.001215, 15.0
1479344995.270177, 60.011, 41.878, 1000.0, 1.283593, 0.001664, 15.0
1479345042.789428, 60.011, 41.969, 100.0, 1.287306, 0.002125, 1.5
1479345053.207585, 60.011, 41.988, 10000.0, 1.281126, 0.0012165, 15.0
1479345065.627815, 60.011, 42.01, 1000.0, 1.28359, 0.001664, 15.0
1479345113.158166, 60.011, 42.097, 100.0, 1.287274, 0.00211, 1.5
1479345123.630578, 60.011, 42.117, 10000.0, 1.281124, 0.001213, 15.0
1479345136.148916, 60.011, 42.142, 1000.0, 1.283595, 0.0016634, 15.0
1479345183.875162, 60.011, 42.236, 100.0, 1.287294, 0.002094, 1.5
1479345194.393626, 60.011, 42.255, 10000.0, 1.2811245, 0.0012178, 15.0
1479345206.899191, 60.012, 42.277, 1000.0, 1.283589, 0.001663, 15.0
1479345254.595348, 60.011, 42.37, 100.0, 1.28727, 0.002109, 1.5
1479345265.067675, 60.012, 42.39, 10000.0, 1.2811267, 0.001213, 15.0
1479345277.593555, 60.012, 42.416, 1000.0, 1.28359, 0.001662, 15.0
1479345325.310094, 60.011, 42.506, 100.0, 1.287299, 0.002116, 1.5
1479345335.791522, 60.012, 42.529, 10000.0, 1.281119, 0.001215, 15.0
1479345348.333048, 60.011, 42.555, 1000.0, 1.283594, 0.001663, 15.0
1479345395.869803, 60.012, 42.645, 100.0, 1.287282, 0.002119, 1.5
1479345406.308129, 60.012, 42.666, 10000.0, 1.281124, 0.00122, 15.0
1479345418.757178, 60.012, 42.693, 1000.0, 1.28359, 0.00166, 15.0
