# This data file was created on Wed Nov 16 13:15:40 2016
# GBA 124; -100V, 80K
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage
# DC bias set to LO
1479327357.204729, 79.946, 56.492, 10000.0, 1.291859, 0.001903, 15.0
1479327369.642283, 79.99, 56.483, 1000.0, 1.293928, 0.000604, 15.0
1479327417.177557, 80.033, 56.432, 100.0, 1.294338, 0.000224, 1.5
1479327427.62437, 80.029, 56.418, 10000.0, 1.291894, 0.001891, 15.0
1479327440.071951, 80.021, 56.4, 1000.0, 1.2939293, 0.0005962, 15.0
1479327487.603652, 79.996, 56.322, 100.0, 1.294323, 0.00025, 1.5
1479327498.010975, 79.993, 56.302, 10000.0, 1.2918713, 0.0018952, 15.0
1479327510.426442, 79.991, 56.275, 1000.0, 1.293926, 0.000605, 15.0
1479327557.958665, 79.993, 56.17, 100.0, 1.294303, 0.000223, 1.5
1479327568.394183, 79.994, 56.143, 10000.0, 1.2918668, 0.0018993, 15.0
1479327580.832768, 79.994, 56.112, 1000.0, 1.2939278, 0.0006027, 15.0
1479327628.396457, 79.996, 55.973, 100.0, 1.294321, 0.000223, 1.5
1479327638.840584, 79.996, 55.941, 10000.0, 1.2918583, 0.0019052, 15.0
1479327651.337516, 79.996, 55.9, 1000.0, 1.293921, 0.0006058, 15.0
