# This data file was created on Thu Nov 17 13:25:51 2016
# GBA 124; 100V, 40K
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage
1479415062.194114, 39.995, 16.059, 100.0, 1.277178, 0.000602, 1.5
1479415072.615073, 39.996, 16.098, 10000.0, 1.275105, 0.000529, 15.0
1479415085.037384, 39.997, 16.08, 1000.0, 1.276132, 0.000613, 15.0
1479415132.565661, 39.997, 16.033, 100.0, 1.277188, 0.000626, 1.5
1479415143.010647, 39.998, 16.012, 10000.0, 1.2749603, 0.0005362, 15.0
1479415155.449071, 39.997, 16.032, 1000.0, 1.275971, 0.000614, 15.0
1479415202.982434, 39.998, 16.08, 100.0, 1.277003, 0.000603, 1.5
1479415213.410363, 39.998, 16.009, 10000.0, 1.274935, 0.000529, 15.0
1479415225.871854, 39.998, 16.118, 1000.0, 1.2759533, 0.000605, 15.0
1479415273.398559, 39.998, 16.179, 100.0, 1.276976, 0.000597, 1.5
1479415283.808269, 39.999, 16.142, 10000.0, 1.2749272, 0.0005274, 15.0
1479415296.223964, 39.999, 16.03, 1000.0, 1.27595, 0.000606, 15.0
1479415343.736723, 39.998, 16.2, 100.0, 1.276985, 0.0006, 1.5
1479415354.160159, 39.999, 16.094, 10000.0, 1.2749232, 0.0005296, 15.0
1479415366.589928, 39.997, 16.04, 1000.0, 1.275938, 0.000605, 15.0
1479415414.145099, 39.999, 16.063, 100.0, 1.276976, 0.000583, 1.5
1479415424.571962, 39.999, 16.177, 10000.0, 1.2749185, 0.0005264, 15.0
1479415437.015401, 39.999, 16.186, 1000.0, 1.275938, 0.0006026, 15.0
1479415484.52812, 39.999, 16.262, 100.0, 1.276981, 0.0006, 1.5
1479415494.971055, 39.999, 16.193, 10000.0, 1.27492, 0.000529, 15.0
1479415507.408244, 40.0, 16.19, 1000.0, 1.276013, 0.000612, 15.0
1479415554.955205, 39.999, 16.268, 100.0, 1.277151, 0.000626, 1.5
1479415565.380939, 40.001, 16.196, 10000.0, 1.275098, 0.0005333, 15.0
1479415577.830053, 40.001, 16.135, 1000.0, 1.2761265, 0.0006157, 15.0
1479415625.371034, 40.001, 16.218, 100.0, 1.277177, 0.000629, 1.5
1479415635.808303, 40.001, 16.283, 10000.0, 1.275094, 0.0005307, 15.0
1479415648.253494, 40.0, 16.256, 1000.0, 1.276118, 0.000614, 15.0
1479415695.800924, 40.0, 16.419, 100.0, 1.277191, 0.000608, 1.5
1479415706.240816, 40.0, 16.348, 10000.0, 1.275092, 0.0005279, 15.0
1479415718.670854, 40.0, 16.238, 1000.0, 1.276115, 0.0006097, 15.0
1479415766.222902, 39.983, 15.82, 100.0, 1.277169, 0.000612, 1.5
1479415776.663883, 39.982, 15.801, 10000.0, 1.275089, 0.000527, 15.0
1479415789.109393, 39.981, 15.737, 1000.0, 1.276112, 0.000608, 15.0
1479415836.659754, 39.986, 15.736, 100.0, 1.277155, 0.00062, 1.5
1479415847.091504, 39.987, 15.733, 10000.0, 1.275087, 0.0005294, 15.0
1479415859.529461, 39.989, 15.734, 1000.0, 1.276112, 0.000608, 15.0
1479415907.066393, 40.001, 15.588, 100.0, 1.276977, 0.000591, 1.5
1479415917.514647, 39.992, 14.761, 10000.0, 1.274922, 0.000527, 15.0
1479415929.97072, 39.973, 14.373, 1000.0, 1.2759358, 0.0006056, 15.0
1479415977.50752, 39.915, 12.263, 100.0, 1.276973, 0.000597, 1.5
1479415987.945332, 39.911, 12.037, 10000.0, 1.274901, 0.000522, 15.0
1479416000.380633, 39.911, 11.656, 1000.0, 1.2759097, 0.0006026, 15.0
1479416047.918372, 39.925, 10.979, 100.0, 1.27693, 0.0006, 1.5
1479416058.350238, 39.931, 11.037, 10000.0, 1.274896, 0.0005192, 15.0
1479416070.764351, 39.94, 10.986, 1000.0, 1.2759099, 0.0006027, 15.0
1479416118.257502, 39.965, 10.898, 100.0, 1.276934, 0.000585, 1.5
1479416128.667451, 39.969, 10.926, 10000.0, 1.274901, 0.0005231, 15.0
1479416141.056427, 39.974, 10.936, 1000.0, 1.2759119, 0.0006005, 15.0
1479416188.577081, 39.985, 10.816, 100.0, 1.276948, 0.000595, 1.5
1479416198.988959, 39.987, 10.862, 10000.0, 1.2749008, 0.0005248, 15.0
1479416211.394014, 39.988, 10.934, 1000.0, 1.275916, 0.0006, 15.0
1479416258.932922, 39.993, 10.777, 100.0, 1.27697, 0.000648, 1.5
1479416269.361055, 39.993, 10.787, 10000.0, 1.2749021, 0.0005209, 15.0
1479416281.581392, 39.994, 10.799, 1000.0, 1.275912, 0.000605, 15.0
