# This data file was created on Thu Nov 17 14:01:07 2016
# GBA 124; 100V, 80K
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage
1479422554.787622, 132.407, 134.995, 100.0, 1.29561, 0.00017, 1.5
1479422565.315638, 132.525, 135.089, 10000.0, 1.2949662, 0.0002605, 15.0
1479422577.847141, 132.664, 135.201, 1000.0, 1.295379, 0.000208, 15.0
1479422625.555232, 133.196, 135.625, 100.0, 1.2957, 0.00025, 1.5
1479422636.092759, 133.313, 135.72, 10000.0, 1.294962, 0.0002486, 15.0
1479422648.622744, 133.452, 135.83, 1000.0, 1.295374, 0.000212, 15.0
1479422696.382605, 133.981, 136.254, 100.0, 1.29571, 0.00024, 1.5
1479422706.880485, 134.097, 136.346, 10000.0, 1.2949526, 0.0002516, 15.0
1479422719.410368, 134.235, 136.458, 1000.0, 1.2953688, 0.0002119, 15.0
1479422767.141138, 134.762, 136.879, 100.0, 1.29563, 0.00023, 1.5
1479422777.657364, 134.877, 136.972, 10000.0, 1.2949544, 0.0002509, 15.0
1479422790.217508, 135.015, 137.082, 1000.0, 1.295358, 0.000208, 15.0
1479422837.950774, 135.536, 137.503, 100.0, 1.295705, 0.00021, 1.5
1479422848.48509, 135.65, 137.595, 10000.0, 1.294951, 0.000249, 15.0
1479422861.05191, 135.787, 137.706, 1000.0, 1.295354, 0.000211, 15.0
1479422908.775065, 136.305, 138.125, 100.0, 1.29564, 0.00014, 1.5
1479422919.307515, 136.418, 138.217, 10000.0, 1.294945, 0.0002532, 15.0
1479422931.825436, 136.554, 138.327, 1000.0, 1.29535, 0.00021, 15.0
1479422979.53739, 137.068, 138.745, 100.0, 1.29557, 0.00019, 1.5
1479422990.079142, 137.182, 138.836, 10000.0, 1.294945, 0.0002501, 15.0
1479423002.641842, 137.317, 138.947, 1000.0, 1.295343, 0.0002077, 15.0
1479423050.397148, 137.831, 139.364, 100.0, 1.29565, 0.000146, 1.5
1479423060.913327, 137.944, 139.456, 10000.0, 1.2949288, 0.0002454, 15.0
1479423073.45773, 138.078, 139.565, 1000.0, 1.295329, 0.000209, 15.0
1479423121.166069, 138.59, 139.98, 100.0, 1.29573, 0.000138, 1.5
1479423131.690848, 138.702, 140.073, 10000.0, 1.294935, 0.000246, 15.0
1479423144.225284, 138.835, 140.18, 1000.0, 1.295316, 0.000212, 15.0
1479423191.975646, 139.345, 140.593, 100.0, 1.29561, 0.00014, 1.5
1479423202.491284, 139.457, 140.684, 10000.0, 1.294938, 0.000244, 15.0
1479423215.018836, 139.59, 140.792, 1000.0, 1.2953299, 0.0002077, 15.0
1479423262.756417, 140.096, 141.203, 100.0, 1.295615, 0.000215, 1.5
1479423273.302935, 140.208, 141.295, 10000.0, 1.2949281, 0.0002466, 15.0
1479423285.85686, 140.339, 141.402, 1000.0, 1.295324, 0.000206, 15.0
1479423333.607983, 140.842, 141.813, 100.0, 1.2957, 0.000176, 1.5
1479423344.141442, 140.952, 141.903, 10000.0, 1.294934, 0.000248, 15.0
1479423356.67753, 141.083, 142.011, 1000.0, 1.295312, 0.000205, 15.0
1479423404.426948, 141.583, 142.421, 100.0, 1.29568, 0.00012, 1.5
1479423414.940624, 141.693, 142.511, 10000.0, 1.294931, 0.000248, 15.0
1479423427.494414, 141.824, 142.618, 1000.0, 1.295318, 0.000214, 15.0
1479423475.229728, 142.322, 143.026, 100.0, 1.29567, 0.000184, 1.5
1479423485.771525, 142.432, 143.115, 10000.0, 1.294922, 0.000247, 15.0
1479423498.303005, 142.562, 143.222, 1000.0, 1.295316, 0.000209, 15.0
1479423546.054624, 143.058, 143.629, 100.0, 1.29565, 0.000115, 1.5
1479423556.607371, 143.168, 143.718, 10000.0, 1.2949174, 0.0002449, 15.0
1479423569.159501, 143.298, 143.825, 1000.0, 1.295315, 0.000217, 15.0
1479423616.903485, 143.792, 144.231, 100.0, 1.29564, 0.0002, 1.5
1479423627.461619, 143.901, 144.32, 10000.0, 1.294922, 0.000249, 15.0
1479423640.005457, 144.031, 144.427, 1000.0, 1.295308, 0.0002154, 15.0
1479423687.76027, 144.523, 144.832, 100.0, 1.29567, 0.0002, 1.5
1479423698.209994, 144.632, 144.92, 10000.0, 1.294911, 0.0002447, 15.0
1479423710.775504, 144.761, 145.026, 1000.0, 1.295305, 0.000217, 15.0
1479423758.517858, 145.25, 145.426, 100.0, 1.29565, 0.00018, 1.5
1479423769.027751, 145.357, 145.515, 10000.0, 1.294907, 0.000242, 15.0
1479423781.514266, 145.485, 145.62, 1000.0, 1.295303, 0.000218, 15.0
1479423829.259809, 145.972, 146.02, 100.0, 1.29564, 0.000146, 1.5
1479423839.802937, 146.079, 146.108, 10000.0, 1.2949056, 0.0002444, 15.0
1479423852.35276, 146.207, 146.214, 1000.0, 1.295306, 0.000219, 15.0
1479423900.078579, 146.692, 146.612, 100.0, 1.29564, 0.000269, 1.5
1479423910.616902, 146.799, 146.7, 10000.0, 1.294909, 0.000242, 15.0
1479423923.124883, 146.926, 146.805, 1000.0, 1.295312, 0.00022, 15.0
1479423970.817226, 147.409, 147.202, 100.0, 1.29564, 0.00022, 1.5
1479423981.355082, 147.516, 147.291, 10000.0, 1.294917, 0.0002471, 15.0
1479423993.904854, 147.643, 147.395, 1000.0, 1.295312, 0.000224, 15.0
1479424041.616049, 148.125, 147.792, 100.0, 1.29561, 0.00018, 1.5
1479424052.156363, 148.231, 147.879, 10000.0, 1.294924, 0.000242, 15.0
1479424064.699086, 148.358, 147.984, 1000.0, 1.2953303, 0.0002239, 15.0
1479424112.427398, 148.839, 148.38, 100.0, 1.295712, 0.00024, 1.5
1479424122.957823, 148.944, 148.467, 10000.0, 1.29493, 0.000242, 15.0
1479424135.502997, 149.07, 148.571, 1000.0, 1.295332, 0.000229, 15.0
1479424183.236112, 149.55, 148.967, 100.0, 1.29575, 0.00024, 1.5
1479424193.765816, 149.656, 149.054, 10000.0, 1.294943, 0.000249, 15.0
1479424206.292647, 149.782, 149.157, 1000.0, 1.295349, 0.00023, 15.0
1479424254.052174, 150.258, 149.553, 100.0, 1.29564, 0.00015, 1.5
1479424264.587867, 150.362, 149.64, 10000.0, 1.294957, 0.000249, 15.0
1479424277.123031, 150.486, 149.744, 1000.0, 1.29537, 0.000232, 15.0
1479424324.853038, 150.958, 150.138, 100.0, 1.2957, 0.00022, 1.5
1479424335.366901, 151.062, 150.223, 10000.0, 1.294964, 0.000244, 15.0
1479424347.905233, 151.186, 150.326, 1000.0, 1.295383, 0.000237, 15.0
1479424395.639309, 151.657, 150.716, 100.0, 1.29577, 0.00021, 1.5
