# This data file was created on Wed Nov  9 16:58:35 2016
# GBA 124 Helium run with DC Bias set to LOW 100V
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage
# DC bias set to LO
1478737695.704557, 91.088, 17.269, 10000.0, 1.29347, 0.000637, 15.0
1478737708.268176, 90.672, 17.25, 1000.0, 1.293935, 0.000267, 15.0
1478737756.072568, 89.079, 17.112, 100.0, 1.294167, 0.000202, 1.5
1478737766.612163, 88.728, 17.055, 10000.0, 1.2932188, 0.0008242, 15.0
1478737779.145425, 88.314, 17.028, 1000.0, 1.2938, 0.000282, 15.0
1478737826.884004, 86.729, 16.875, 100.0, 1.294007, 0.000205, 1.5
1478737837.419469, 86.378, 16.847, 10000.0, 1.2928539, 0.0010852, 15.0
1478737849.98506, 85.961, 16.811, 1000.0, 1.293624, 0.000339, 15.0
1478737897.755695, 84.368, 16.671, 100.0, 1.293839, 0.000188, 1.5
1478737908.289183, 84.019, 16.698, 10000.0, 1.2923028, 0.00141, 15.0
1478737920.828787, 83.603, 16.661, 1000.0, 1.293424, 0.000419, 15.0
1478737968.57891, 82.018, 16.44, 100.0, 1.293652, 0.000204, 1.5
1478737979.115879, 81.668, 16.44, 10000.0, 1.291506, 0.001761, 15.0
1478737991.636605, 81.252, 16.393, 1000.0, 1.293185, 0.000544, 15.0
1478738039.321943, 79.667, 17.51, 100.0, 1.293493, 0.000233, 1.5
1478738049.743863, 79.329, 16.222, 10000.0, 1.2904471, 0.0020776, 15.0
1478738062.184065, 78.921, 16.101, 1000.0, 1.292859, 0.000745, 15.0
1478738109.689094, 77.362, 16.018, 100.0, 1.293232, 0.000274, 1.5
1478738120.109658, 77.021, 15.964, 10000.0, 1.289201, 0.002288, 15.0
1478738132.549715, 76.611, 15.91, 1000.0, 1.292412, 0.001035, 15.0
1478738180.070425, 75.042, 15.76, 100.0, 1.293012, 0.00035, 1.5
1478738190.48818, 74.691, 15.71, 10000.0, 1.287784, 0.0023674, 15.0
1478738202.916968, 74.275, 15.679, 1000.0, 1.291715, 0.001403, 15.0
1478738250.424525, 72.693, 15.567, 100.0, 1.292787, 0.000475, 1.5
1478738260.848434, 72.347, 15.543, 10000.0, 1.286321, 0.002308, 15.0
1478738273.270254, 71.936, 15.521, 1000.0, 1.290669, 0.001805, 15.0
1478738320.800352, 70.359, 15.735, 100.0, 1.292379, 0.000659, 1.5
1478738331.213063, 70.016, 15.846, 10000.0, 1.284919, 0.002138, 15.0
1478738343.639815, 69.603, 16.188, 1000.0, 1.289301, 0.002112, 15.0
1478738391.174413, 68.052, 17.65, 100.0, 1.291798, 0.001012, 1.5
1478738401.610386, 67.716, 18.028, 10000.0, 1.283654, 0.001913, 15.0
1478738414.040693, 67.313, 18.444, 1000.0, 1.287724, 0.002251, 15.0
1478738461.575841, 65.763, 20.011, 100.0, 1.290973, 0.001424, 1.5
1478738471.99805, 65.422, 20.352, 10000.0, 1.282506, 0.001687, 15.0
1478738484.532413, 65.009, 20.601, 1000.0, 1.286062, 0.002216, 15.0
1478738532.291927, 63.433, 21.928, 100.0, 1.289684, 0.001881, 1.5
1478738542.798405, 63.09, 22.164, 10000.0, 1.2814555, 0.0014708, 15.0
1478738555.298304, 62.683, 22.443, 1000.0, 1.284448, 0.002029, 15.0
1478738603.042966, 61.115, 23.649, 100.0, 1.288005, 0.002085, 1.5
1478738613.527007, 60.769, 23.859, 10000.0, 1.280514, 0.0012987, 15.0
1478738626.036585, 60.353, 24.183, 1000.0, 1.282996, 0.001767, 15.0
1478738673.767998, 58.762, 25.205, 100.0, 1.286028, 0.002122, 1.5
1478738684.274785, 58.411, 25.39, 10000.0, 1.2796061, 0.0011622, 15.0
1478738696.801841, 57.994, 25.625, 1000.0, 1.281687, 0.001477, 15.0
1478738744.546333, 56.382, 26.312, 100.0, 1.284164, 0.00191, 1.5
1478738755.089547, 56.029, 26.491, 10000.0, 1.2787358, 0.0010792, 15.0
1478738767.623379, 55.611, 26.603, 1000.0, 1.280553, 0.001241, 15.0
1478738815.37343, 54.015, 27.072, 100.0, 1.282509, 0.001616, 1.5
1478738825.898763, 53.665, 27.178, 10000.0, 1.277902, 0.001006, 15.0
1478738838.431146, 53.249, 27.295, 1000.0, 1.279545, 0.001055, 15.0
1478738886.164497, 51.654, 27.67, 100.0, 1.281061, 0.001311, 1.5
1478738896.690459, 51.298, 27.737, 10000.0, 1.277101, 0.000939, 15.0
1478738909.17098, 50.879, 27.81, 1000.0, 1.278634, 0.000932, 15.0
1478738956.849978, 49.292, 28.076, 100.0, 1.279856, 0.001054, 1.5
1478738967.380095, 48.943, 28.102, 10000.0, 1.2763393, 0.0008712, 15.0
1478738979.917022, 48.529, 28.156, 1000.0, 1.277787, 0.000854, 15.0
1478739027.678147, 46.986, 28.329, 100.0, 1.278846, 0.000868, 1.5
1478739038.214501, 46.648, 28.358, 10000.0, 1.275636, 0.000792, 15.0
1478739050.759123, 46.247, 28.406, 1000.0, 1.276998, 0.000788, 15.0
1478739098.50242, 44.697, 28.498, 100.0, 1.277938, 0.0007519, 1.5
1478739109.029392, 44.357, 28.533, 10000.0, 1.27501, 0.000715, 15.0
1478739121.581117, 43.952, 28.553, 1000.0, 1.276245, 0.00073, 15.0
1478739169.288427, 42.422, 28.632, 100.0, 1.27713, 0.000645, 1.5
1478739179.813271, 42.089, 28.653, 10000.0, 1.274451, 0.000622, 15.0
1478739192.350937, 41.694, 28.677, 1000.0, 1.275548, 0.000673, 15.0
1478739240.107436, 40.272, 28.755, 100.0, 1.276351, 0.000654, 1.5
1478739250.657631, 39.981, 28.778, 10000.0, 1.273985, 0.0005478, 15.0
1478739263.195223, 39.65, 28.79, 1000.0, 1.274955, 0.000611, 15.0
1478739310.922965, 38.525, 28.85, 100.0, 1.275783, 0.000586, 1.5
1478739321.466393, 38.305, 28.868, 10000.0, 1.273645, 0.0004839, 15.0
1478739334.012423, 38.055, 28.913, 1000.0, 1.274533, 0.000555, 15.0
1478739381.640314, 37.222, 29.017, 100.0, 1.275305, 0.00053, 1.5
1478739392.045784, 37.064, 29.036, 10000.0, 1.2734165, 0.0004456, 15.0
1478739404.498902, 36.885, 29.072, 1000.0, 1.274232, 0.000524, 15.0
1478739452.033926, 36.296, 29.201, 100.0, 1.274986, 0.000509, 1.5
1478739462.442776, 36.188, 29.253, 10000.0, 1.273264, 0.000414, 15.0
1478739474.872592, 36.069, 29.274, 1000.0, 1.274037, 0.00049, 15.0
1478739522.426986, 35.698, 29.347, 100.0, 1.274853, 0.000522, 1.5
1478739532.862897, 35.629, 29.349, 10000.0, 1.273175, 0.000396, 15.0
1478739545.303101, 35.549, 29.353, 1000.0, 1.273928, 0.000469, 15.0
1478739592.846302, 35.288, 29.216, 100.0, 1.274664, 0.000483, 1.5
1478739603.286926, 35.228, 28.963, 10000.0, 1.273107, 0.00038513, 15.0
1478739615.719591, 35.137, 28.598, 1000.0, 1.273831, 0.000454, 15.0
1478739663.262666, 34.61, 26.546, 100.0, 1.274538, 0.000492, 1.5
1478739673.694644, 34.408, 25.935, 10000.0, 1.2729962, 0.0003657, 15.0
1478739686.121459, 34.134, 25.454, 1000.0, 1.273659, 0.000433, 15.0
1478739733.629077, 33.071, 24.728, 100.0, 1.274237, 0.000458, 1.5
1478739744.047515, 32.859, 24.679, 10000.0, 1.272796, 0.0003244, 15.0
1478739756.475628, 32.62, 24.67, 1000.0, 1.273375, 0.000386, 15.0
1478739803.965988, 31.87, 24.844, 100.0, 1.273922, 0.00045, 1.5
1478739814.382076, 31.744, 24.879, 10000.0, 1.2726419, 0.0003008, 15.0
1478739826.809995, 31.609, 24.948, 1000.0, 1.273172, 0.000355, 15.0
1478739874.306821, 31.334, 25.173, 100.0, 1.27369, 0.000409, 1.5
1478739884.718226, 31.534, 25.267, 10000.0, 1.272599, 0.000284, 15.0
1478739897.136828, 31.891, 25.362, 1000.0, 1.273161, 0.000351, 15.0
1478739944.646297, 33.646, 25.73, 100.0, 1.274024, 0.000401, 1.5
1478739955.055632, 34.043, 25.803, 10000.0, 1.272887, 0.000345, 15.0
1478739967.495236, 34.519, 25.894, 1000.0, 1.273613, 0.0004285, 15.0
1478740015.013476, 36.267, 26.242, 100.0, 1.274606, 0.000483, 1.5
1478740025.435683, 36.646, 26.329, 10000.0, 1.273262, 0.0004131, 15.0
1478740037.873231, 37.089, 26.378, 1000.0, 1.274152, 0.000509, 15.0
1478740085.388227, 38.749, 26.714, 100.0, 1.275309, 0.000547, 1.5
1478740095.826371, 39.112, 26.787, 10000.0, 1.2736796, 0.0004907, 15.0
1478740108.270348, 39.548, 26.895, 1000.0, 1.27473, 0.000581, 15.0
1478740155.807577, 41.179, 27.222, 100.0, 1.276076, 0.000591, 1.5
1478740166.222185, 41.534, 27.278, 10000.0, 1.2741582, 0.0005827, 15.0
1478740178.658448, 41.955, 27.366, 1000.0, 1.275379, 0.000667, 15.0
1478740226.178124, 43.564, 27.774, 100.0, 1.276869, 0.000648, 1.5
1478740236.604257, 43.916, 27.812, 10000.0, 1.274709, 0.000669, 15.0
1478740249.052506, 44.335, 27.87, 1000.0, 1.276089, 0.000724, 15.0
1478740296.581252, 45.928, 28.123, 100.0, 1.277633, 0.000761, 1.5
1478740307.020253, 46.275, 28.205, 10000.0, 1.2753102, 0.0007618, 15.0
1478740319.458718, 46.689, 28.284, 1000.0, 1.276847, 0.000779, 15.0
1478740367.14888, 48.327, 28.605, 100.0, 1.278552, 0.000876, 1.5
1478740377.681205, 48.698, 28.682, 10000.0, 1.276022, 0.0008456, 15.0
1478740390.236966, 49.135, 28.76, 1000.0, 1.277689, 0.000844, 15.0
1478740437.96209, 50.764, 29.063, 100.0, 1.27961, 0.00097, 1.5
1478740448.444083, 51.117, 29.117, 10000.0, 1.276783, 0.000921, 15.0
1478740460.977003, 51.541, 29.201, 1000.0, 1.278547, 0.000937, 15.0
1478740508.710996, 53.13, 29.467, 100.0, 1.28076, 0.001217, 1.5
1478740519.218426, 53.481, 29.521, 10000.0, 1.2775726, 0.0009818, 15.0
1478740531.766754, 53.899, 29.592, 1000.0, 1.279448, 0.001052, 15.0
1478740579.552134, 55.499, 29.836, 100.0, 1.282082, 0.001555, 1.5
1478740590.07289, 55.851, 29.897, 10000.0, 1.278398, 0.0010524, 15.0
1478740602.611023, 56.271, 29.955, 1000.0, 1.280455, 0.0012377, 15.0
1478740650.324526, 57.866, 30.176, 100.0, 1.28384, 0.0019, 1.5
1478740660.851777, 58.215, 30.229, 10000.0, 1.2792359, 0.0011321, 15.0
1478740673.357649, 58.627, 30.29, 1000.0, 1.28157, 0.001466, 15.0
1478740721.100773, 60.22, 30.519, 100.0, 1.285594, 0.0021, 1.5
1478740731.614613, 60.573, 30.577, 10000.0, 1.28013, 0.0012511, 15.0
1478740744.169622, 60.993, 30.632, 1000.0, 1.282868, 0.001749, 15.0
1478740791.860678, 62.592, 30.863, 100.0, 1.287574, 0.002161, 1.5
1478740802.365937, 62.944, 30.909, 10000.0, 1.2810647, 0.0014075, 15.0
1478740814.922909, 63.363, 30.957, 1000.0, 1.284347, 0.002027, 15.0
1478740862.684682, 64.981, 31.201, 100.0, 1.28934, 0.001885, 1.5
1478740873.234614, 65.333, 31.249, 10000.0, 1.282099, 0.001616, 15.0
1478740885.771184, 65.751, 31.307, 1000.0, 1.286005, 0.002212, 15.0
1478740933.5193, 67.351, 31.539, 100.0, 1.290785, 0.001382, 1.5
1478740944.029035, 67.705, 31.587, 10000.0, 1.2832533, 0.0018562, 15.0
1478740956.560007, 68.121, 31.645, 1000.0, 1.287704, 0.002248, 15.0
1478741004.286983, 69.713, 31.874, 100.0, 1.29164, 0.00104, 1.5
1478741014.808121, 70.062, 31.924, 10000.0, 1.284519, 0.0020871, 15.0
1478741027.369255, 70.475, 31.984, 1000.0, 1.28928, 0.002084, 15.0
1478741075.129961, 72.065, 32.219, 100.0, 1.29219, 0.00067, 1.5
1478741085.636171, 72.416, 32.264, 10000.0, 1.285897, 0.002265, 15.0
1478741098.17035, 72.834, 32.328, 1000.0, 1.290622, 0.001754, 15.0
1478741145.906406, 74.437, 32.569, 100.0, 1.29264, 0.0004, 1.5
1478741156.451313, 74.79, 32.614, 10000.0, 1.287352, 0.002356, 15.0
1478741169.002102, 75.205, 32.682, 1000.0, 1.291631, 0.001355, 15.0
1478741216.706474, 76.784, 32.9, 100.0, 1.29299, 0.00042, 1.5
1478741227.213503, 77.133, 32.945, 10000.0, 1.288783, 0.002307, 15.0
1478741239.760342, 77.55, 33.004, 1000.0, 1.2923091, 0.0009914, 15.0
1478741287.444741, 79.138, 33.233, 100.0, 1.29317, 0.000263, 1.5
1478741297.973235, 79.488, 33.28, 10000.0, 1.290104, 0.002118, 15.0
1478741310.526088, 79.907, 33.341, 1000.0, 1.292756, 0.000713, 15.0
1478741358.277108, 81.554, 33.571, 100.0, 1.29333, 0.00025, 1.5
1478741368.810835, 81.907, 33.627, 10000.0, 1.291228, 0.0017991, 15.0
1478741381.319108, 82.323, 33.688, 1000.0, 1.293069, 0.000523, 15.0
1478741429.037434, 83.906, 33.924, 100.0, 1.2935, 0.000204, 1.5
1478741439.54778, 84.256, 33.975, 10000.0, 1.2920467, 0.0014479, 15.0
1478741452.09406, 84.672, 34.031, 1000.0, 1.293301, 0.000401, 15.0
1478741499.882212, 86.257, 34.266, 100.0, 1.293721, 0.000247, 1.5
1478741510.402865, 86.609, 34.314, 10000.0, 1.292631, 0.001121, 15.0
1478741522.926887, 87.026, 34.375, 1000.0, 1.293502, 0.0003299, 15.0
1478741570.647869, 88.617, 34.612, 100.0, 1.293862, 0.000233, 1.5
1478741581.177775, 88.967, 34.666, 10000.0, 1.293027, 0.000857, 15.0
1478741593.748123, 89.385, 34.725, 1000.0, 1.293673, 0.00028, 15.0
1478741641.473825, 90.966, 34.938, 100.0, 1.293978, 0.000153, 1.5
1478741651.98242, 91.317, 34.99, 10000.0, 1.293284, 0.000658, 15.0
1478741664.532619, 91.735, 35.049, 1000.0, 1.2938085, 0.0002549, 15.0
1478741712.272768, 93.325, 35.271, 100.0, 1.294203, 0.000195, 1.5
1478741722.767386, 93.676, 35.319, 10000.0, 1.293486, 0.000524, 15.0
1478741735.284397, 94.093, 35.372, 1000.0, 1.293931, 0.00024, 15.0
1478741782.992614, 95.675, 35.592, 100.0, 1.29433, 0.00027, 1.5
1478741793.506396, 96.028, 35.64, 10000.0, 1.293626, 0.000424, 15.0
1478741806.068444, 96.444, 35.682, 1000.0, 1.294038, 0.000237, 15.0
1478741853.786133, 98.032, 35.851, 100.0, 1.29442, 0.00019, 1.5
1478741864.319625, 98.383, 35.895, 10000.0, 1.293717, 0.000362, 15.0
1478741876.85275, 98.799, 35.95, 1000.0, 1.294114, 0.000222, 15.0
# 
1478741923.860217, 100.355, 36.199, -1, -1, -1, -1
1478741934.281161, 100.698, 36.221, 10000.0, 1.2938346, 0.0003246, 15.0
1478741946.721194, 101.111, 36.264, 1000.0, 1.294217, 0.000222, 15.0
1478741994.250872, 102.701, 36.457, 100.0, 1.29458, 0.00028, 1.5
1478742004.676, 103.051, 36.502, 10000.0, 1.2939, 0.000294, 15.0
1478742017.111879, 103.464, 36.563, 1000.0, 1.294268, 0.00023, 15.0
1478742064.640346, 105.045, 36.781, 100.0, 1.294702, 0.000361, 1.5
1478742075.073335, 105.39, 36.833, 10000.0, 1.293961, 0.000273, 15.0
1478742087.508588, 105.802, 36.898, 1000.0, 1.294345, 0.000233, 15.0
1478742135.038104, 107.386, 37.146, 100.0, 1.29458, 0.00021, 1.5
1478742145.478747, 107.733, 37.195, 10000.0, 1.294006, 0.00026, 15.0
1478742157.918932, 108.147, 37.249, 1000.0, 1.29438, 0.000249, 15.0
1478742205.556219, 109.731, 37.488, 100.0, 1.29469, 0.0002, 1.5
1478742216.087993, 110.079, 37.543, 10000.0, 1.294032, 0.000255, 15.0
1478742228.592507, 110.49, 37.608, 1000.0, 1.29443, 0.000253, 15.0
1478742276.260791, 112.075, 37.838, 100.0, 1.29483, 0.00024, 1.5
1478742286.756921, 112.426, 37.885, 10000.0, 1.2940618, 0.000245, 15.0
1478742299.300497, 112.848, 37.95, 1000.0, 1.294469, 0.000255, 15.0
1478742347.042449, 114.437, 38.194, 100.0, 1.29493, 0.000224, 1.5
1478742357.56224, 114.787, 38.248, 10000.0, 1.294079, 0.00025, 15.0
1478742370.086043, 115.201, 38.314, 1000.0, 1.294513, 0.000263, 15.0
1478742417.822481, 116.786, 38.541, 100.0, 1.29501, 0.0002, 1.5
1478742428.344403, 117.136, 38.594, 10000.0, 1.2941, 0.0002525, 15.0
1478742440.882268, 117.556, 38.661, 1000.0, 1.294539, 0.0002571, 15.0
1478742488.599902, 119.137, 38.9, 100.0, 1.29479, 0.00015, 1.5
1478742499.131496, 119.487, 38.953, 10000.0, 1.294101, 0.000253, 15.0
1478742511.658922, 119.906, 39.022, 1000.0, 1.294555, 0.000254, 15.0
1478742559.399241, 121.493, 39.269, 100.0, 1.29494, 0.00028, 1.5
1478742569.956139, 121.845, 39.322, 10000.0, 1.2941045, 0.0002526, 15.0
1478742582.460934, 122.263, 39.384, 1000.0, 1.294549, 0.000254, 15.0
1478742630.150455, 123.851, 39.617, 100.0, 1.29492, 0.00014, 1.5
1478742640.691012, 124.205, 39.677, 10000.0, 1.2941057, 0.0002553, 15.0
1478742653.222217, 124.621, 39.749, 1000.0, 1.294558, 0.00024, 15.0
1478742700.944073, 126.21, 40.006, 100.0, 1.29493, 0.00013, 1.5
1478742711.451663, 126.559, 40.061, 10000.0, 1.29412, 0.0002557, 15.0
1478742724.016529, 126.976, 40.119, 1000.0, 1.294553, 0.000232, 15.0
1478742771.786292, 128.552, 40.362, 100.0, 1.29481, 0.00019, 1.5
1478742782.310779, 128.898, 40.417, 10000.0, 1.294095, 0.000257, 15.0
1478742794.857351, 129.31, 40.48, 1000.0, 1.294526, 0.000222, 15.0
1478742842.590125, 130.875, 40.72, 100.0, 1.29478, 9e-05, 1.5
1478742853.100274, 131.22, 40.774, 10000.0, 1.2940855, 0.0002541, 15.0
1478742865.6488, 131.635, 40.836, 1000.0, 1.294492, 0.000209, 15.0
1478742913.385557, 133.213, 41.088, 100.0, 1.29494, 0.00032, 1.5
1478742923.905668, 133.564, 41.144, 10000.0, 1.2940611, 0.0002541, 15.0
1478742936.470753, 133.981, 41.208, 1000.0, 1.294461, 0.000205, 15.0
1478742984.167126, 135.56, 41.451, 100.0, 1.29484, 0.00018, 1.5
1478742994.690525, 135.908, 41.507, 10000.0, 1.2940279, 0.0002535, 15.0
1478743007.207405, 136.322, 41.58, 1000.0, 1.2944083, 0.0002048, 15.0
1478743054.891316, 137.902, 41.837, 100.0, 1.29467, 0.00016, 1.5
1478743065.43552, 138.251, 41.893, 10000.0, 1.2939916, 0.0002441, 15.0
1478743077.999429, 138.668, 41.962, 1000.0, 1.294366, 0.000199, 15.0
1478743125.742906, 140.247, 42.221, 100.0, 1.29461, 0.00016, 1.5
1478743136.257541, 140.595, 42.276, 10000.0, 1.29395, 0.00024, 15.0
1478743148.791012, 141.009, 42.345, 1000.0, 1.294322, 0.0001964, 15.0
1478743196.510667, 142.59, 42.602, 100.0, 1.29446, 0.00018, 1.5
1478743207.060254, 142.94, 42.657, 10000.0, 1.293912, 0.0002395, 15.0
1478743219.593513, 143.356, 42.723, 1000.0, 1.294258, 0.000198, 15.0
1478743267.327052, 144.937, 42.979, 100.0, 1.29451, 9e-05, 1.5
1478743277.870194, 145.285, 43.031, 10000.0, 1.293866, 0.0002344, 15.0
1478743290.422527, 145.697, 43.096, 1000.0, 1.294209, 0.000197, 15.0
1478743338.158715, 147.279, 43.345, 100.0, 1.29439, 0.00024, 1.5
1478743348.700722, 147.626, 43.399, 10000.0, 1.293785, 0.00023, 15.0
1478743361.221572, 148.043, 43.466, 1000.0, 1.29413, 0.000195, 15.0
1478743408.964109, 149.625, 43.718, 100.0, 1.2944, 0.0002, 1.5
1478743419.480007, 149.973, 43.783, 10000.0, 1.2937252, 0.000226, 15.0
1478743432.004554, 150.322, 43.848, 1000.0, 1.294079, 0.00019, 15.0
1478743479.645244, 150.56, 44.083, 100.0, 1.29452, 0.00029, 1.5
1478743490.056662, 150.374, 44.129, 10000.0, 1.2937153, 0.0002251, 15.0
1478743502.478595, 150.023, 44.184, 1000.0, 1.29409, 0.000193, 15.0
1478743549.986249, 148.03, 44.352, 100.0, 1.29432, 4e-05, 1.5
1478743560.404966, 147.558, 44.377, 10000.0, 1.29381, 0.0002263, 15.0
1478743572.836888, 147.001, 44.398, 1000.0, 1.294177, 0.000199, 15.0
1478743620.355189, 145.071, 44.405, 100.0, 1.2944, 0.00015, 1.5
1478743630.764024, 144.688, 44.404, 10000.0, 1.2938853, 0.0002296, 15.0
