# This data file was created on Wed Nov  9 10:29:18 2016
# GBA 124 Helium run with DC Bias set to OFF
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage
# DC bias set to OFF
1478714334.081265, 275.388, 141.962, 100.0, 1.295644, 0.00023, 1.5
1478714344.609336, 274.454, 140.634, 10000.0, 1.294749, 0.000273, 15.0
1478714357.175314, 273.337, 139.078, 1000.0, 1.295199, 0.000242, 15.0
1478714404.882686, 269.107, 133.483, 100.0, 1.295582, 0.000242, 1.5
1478714415.409789, 268.177, 132.316, 10000.0, 1.294715, 0.000267, 15.0
1478714427.972489, 267.066, 130.952, 1000.0, 1.295151, 0.000235, 15.0
1478714475.729289, 262.841, 126.03, 100.0, 1.295521, 0.000222, 1.5
1478714486.260704, 261.908, 125.001, 10000.0, 1.2946667, 0.0002751, 15.0
1478714498.821126, 260.8, 123.794, 1000.0, 1.295112, 0.000233, 15.0
1478714546.544429, 256.608, 119.466, 100.0, 1.2954897, 0.0002125, 1.5
1478714557.071258, 255.691, 118.558, 10000.0, 1.2946483, 0.0002709, 15.0
1478714569.61265, 254.596, 117.491, 1000.0, 1.295087, 0.000234, 15.0
1478714617.342632, 250.463, 113.634, 100.0, 1.295455, 0.000209, 1.5
1478714627.869775, 249.557, 112.819, 10000.0, 1.294618, 0.000281, 15.0
1478714640.413683, 248.474, 111.87, 1000.0, 1.2950756, 0.0002344, 15.0
1478714688.170867, 244.386, 108.449, 100.0, 1.295443, 0.000203, 1.5
1478714698.698227, 243.495, 107.731, 10000.0, 1.294595, 0.000276, 15.0
1478714711.217799, 242.438, 106.897, 1000.0, 1.295064, 0.0002378, 15.0
1478714758.941115, 238.449, 103.859, 100.0, 1.295447, 0.00021, 1.5
1478714769.447432, 237.581, 103.219, 10000.0, 1.294584, 0.0002702, 15.0
1478714782.005719, 236.546, 102.47, 1000.0, 1.295056, 0.000242, 15.0
1478714829.723338, 232.646, 99.748, 100.0, 1.295531, 0.000281, 1.5
1478714840.244013, 231.796, 99.166, 10000.0, 1.2946037, 0.0002636, 15.0
1478714852.772393, 230.788, 98.488, 1000.0, 1.295059, 0.000244, 15.0
1478714900.474585, 226.994, 96.039, 100.0, 1.29541, 0.000169, 1.5
1478714911.019239, 226.165, 95.522, 10000.0, 1.2946167, 0.0002621, 15.0
1478714923.531439, 225.184, 94.915, 1000.0, 1.295069, 0.000251, 15.0
1478714971.272077, 221.507, 92.671, 100.0, 1.29543, 0.000216, 1.5
1478714981.801708, 220.704, 92.195, 10000.0, 1.294647, 0.000252, 15.0
1478714994.343165, 219.756, 91.639, 1000.0, 1.29508, 0.000236, 15.0
1478715042.047044, 216.167, 89.587, 100.0, 1.295423, 0.000225, 1.5
1478715052.582405, 215.379, 89.149, 10000.0, 1.294695, 0.000242, 15.0
1478715065.10192, 214.454, 88.634, 1000.0, 1.295106, 0.0002293, 15.0
1478715112.790889, 210.976, 86.731, 100.0, 1.295481, 0.000198, 1.5
1478715123.304395, 210.219, 86.324, 10000.0, 1.294744, 0.000244, 15.0
1478715135.844256, 209.323, 85.845, 1000.0, 1.295151, 0.0002208, 15.0
1478715183.554689, 205.948, 84.069, 100.0, 1.29549, 0.000219, 1.5
1478715194.071095, 205.215, 83.684, 10000.0, 1.294801, 0.000241, 15.0
1478715206.613424, 204.34, 83.235, 1000.0, 1.2952119, 0.0002152, 15.0
1478715254.339176, 201.037, 81.57, 100.0, 1.2955, 0.00013, 1.5
1478715264.864353, 200.315, 81.215, 10000.0, 1.294859, 0.000229, 15.0
1478715277.414273, 199.464, 80.798, 1000.0, 1.2952615, 0.0002056, 15.0
1478715325.147495, 196.255, 79.243, 100.0, 1.295644, 0.000152, 1.5
1478715335.665492, 195.558, 78.908, 10000.0, 1.294924, 0.000229, 15.0
1478715348.212605, 194.732, 78.516, 1000.0, 1.295322, 0.000207, 15.0
1478715395.94989, 191.619, 77.069, 100.0, 1.29564, 0.00025, 1.5
1478715406.489366, 190.939, 76.757, 10000.0, 1.295016, 0.000226, 15.0
1478715419.009401, 190.135, 76.394, 1000.0, 1.295398, 0.000203, 15.0
1478715466.720564, 187.087, 75.038, 100.0, 1.29579, 0.00019, 1.5
1478715477.225414, 186.424, 74.744, 10000.0, 1.2950829, 0.0002225, 15.0
1478715489.788392, 185.634, 74.393, 1000.0, 1.295464, 0.000202, 15.0
1478715537.513014, 182.665, 73.115, 100.0, 1.29571, 0.00018, 1.5
1478715548.031252, 182.02, 72.841, 10000.0, 1.295126, 0.000224, 15.0
1478715560.585469, 181.251, 72.519, 1000.0, 1.295513, 0.000201, 15.0
1478715608.324201, 178.352, 71.33, 100.0, 1.2959, 0.00022, 1.5
1478715618.863623, 177.722, 71.075, 10000.0, 1.295199, 0.000225, 15.0
1478715631.378048, 176.969, 70.777, 1000.0, 1.295565, 0.000201, 15.0
1478715679.167661, 174.138, 69.659, 100.0, 1.29581, 0.00014, 1.5
1478715689.687403, 173.523, 69.42, 10000.0, 1.295274, 0.000225, 15.0
1478715702.228147, 172.793, 69.137, 1000.0, 1.295641, 0.000192, 15.0
1478715749.987909, 170.036, 68.085, 100.0, 1.2961, 0.00016, 1.5
1478715760.523211, 169.429, 67.859, 10000.0, 1.2953449, 0.0002205, 15.0
1478715773.046033, 168.712, 67.592, 1000.0, 1.295709, 0.000197, 15.0
1478715820.783183, 166.004, 66.595, 100.0, 1.296035, 0.000152, 1.5
1478715831.290899, 165.413, 66.383, 10000.0, 1.2954054, 0.0002218, 15.0
1478715843.846802, 164.71, 66.131, 1000.0, 1.29577, 0.000198, 15.0
1478715891.54198, 162.068, 65.203, 100.0, 1.29597, 0.00012, 1.5
1478715902.068389, 161.492, 65.004, 10000.0, 1.295465, 0.000225, 15.0
1478715914.607298, 160.807, 64.766, 1000.0, 1.295833, 0.000201, 15.0
1478715962.365353, 158.223, 63.881, 100.0, 1.29619, 0.00017, 1.5
1478715972.899859, 157.655, 63.689, 10000.0, 1.295526, 0.000221, 15.0
1478715985.421044, 156.985, 63.464, 1000.0, 1.295881, 0.000194, 15.0
1478716033.139802, 154.457, 62.614, 100.0, 1.29622, 0.00014, 1.5
1478716043.6515, 153.907, 62.429, 10000.0, 1.2955732, 0.0002288, 15.0
1478716056.178179, 153.251, 62.213, 1000.0, 1.295948, 0.000192, 15.0
1478716103.908785, 150.788, 61.398, 100.0, 1.29614, 0.00022, 1.5
1478716114.427545, 150.251, 61.221, 10000.0, 1.295638, 0.000233, 15.0
1478716126.979464, 149.622, 61.011, 1000.0, 1.296003, 0.000194, 15.0
1478716174.68751, 148.802, 60.239, 100.0, 1.29622, 0.00021, 1.5
1478716185.204573, 148.904, 60.078, 10000.0, 1.295635, 0.0002235, 15.0
1478716197.755574, 149.072, 59.889, 1000.0, 1.2959964, 0.0002007, 15.0
1478716245.456026, 149.686, 59.225, 100.0, 1.29615, 0.00012, 1.5
1478716255.954894, 149.776, 59.09, 10000.0, 1.295606, 0.000221, 15.0
1478716268.488328, 149.859, 58.933, 1000.0, 1.295951, 0.000198, 15.0
1478716316.216366, 149.997, 58.374, 100.0, 1.29623, 0.00016, 1.5
1478716326.733026, 150.004, 58.257, 10000.0, 1.295591, 0.000227, 15.0
1478716339.283527, 150.007, 58.122, 1000.0, 1.295941, 0.000196, 15.0
1478716387.028511, 149.997, 57.628, 100.0, 1.29628, 0.00017, 1.5
1478716397.53432, 149.994, 57.523, 10000.0, 1.295581, 0.000225, 15.0
1478716410.067968, 149.986, 57.401, 1000.0, 1.295948, 0.000189, 15.0
1478716457.801541, 149.931, 56.957, 100.0, 1.29622, 0.000176, 1.5
1478716468.313136, 149.934, 56.864, 10000.0, 1.295578, 0.000224, 15.0
1478716480.884543, 149.939, 56.754, 1000.0, 1.295929, 0.000195, 15.0
1478716528.590663, 149.959, 56.35, 100.0, 1.29626, 0.000176, 1.5
1478716539.126112, 149.964, 56.265, 10000.0, 1.295577, 0.000225, 15.0
1478716551.653764, 149.968, 56.166, 1000.0, 1.295942, 0.000192, 15.0
1478716599.381499, 149.973, 55.805, 100.0, 1.29627, 0.00024, 1.5
1478716609.931151, 149.974, 55.728, 10000.0, 1.295579, 0.0002295, 15.0
1478716622.480217, 149.974, 55.639, 1000.0, 1.29593, 0.000195, 15.0
1478716670.204151, 149.969, 55.321, 100.0, 1.29623, 0.00015, 1.5
1478716680.725216, 149.969, 55.255, 10000.0, 1.295577, 0.000231, 15.0
1478716693.24016, 149.966, 55.176, 1000.0, 1.2959259, 0.0001958, 15.0
1478716741.006952, 149.948, 54.893, 100.0, 0.161, 0.173, 1.5
1478716751.548904, 149.946, 54.832, 10000.0, 0.131, 0.1, 15.0
1478716764.091068, 149.945, 54.76, 1000.0, 1.295933, 0.000198, 15.0
1478716811.866548, 149.958, 54.496, 100.0, 1.29621, 0.000196, 1.5
1478716822.401784, 149.962, 54.437, 10000.0, 1.2955751, 0.0002275, 15.0
1478716834.99202, 149.966, 54.37, 1000.0, 1.295926, 0.000188, 15.0
1478716882.709715, 149.978, 54.12, 100.0, 1.29632, 0.00022, 1.5
1478716893.230185, 149.979, 54.067, 10000.0, 1.295574, 0.000227, 15.0
1478716905.753445, 149.981, 54.003, 1000.0, 1.295939, 0.000199, 15.0
1478716953.471362, 149.985, 53.771, 100.0, 1.29624, 0.00011, 1.5
1478716963.963408, 149.986, 53.722, 10000.0, 1.295568, 0.000228, 15.0
1478716976.51528, 149.986, 53.665, 1000.0, 1.295932, 0.000198, 15.0
1478717024.256442, 149.987, 53.463, 100.0, 1.29626, 0.00015, 1.5
1478717034.762622, 149.987, 53.422, 10000.0, 1.295565, 0.0002291, 15.0
1478717047.320433, 149.987, 53.374, 1000.0, 1.295916, 0.000195, 15.0
1478717095.038197, 149.989, 53.191, 100.0, 1.296284, 0.000162, 1.5
1478717105.566492, 149.99, 53.153, 10000.0, 1.295565, 0.000226, 15.0
1478717118.100152, 149.99, 53.11, 1000.0, 1.295926, 0.000198, 15.0
1478717165.826548, 149.99, 52.96, 100.0, 1.29628, 0.0002, 1.5
1478717176.36455, 149.99, 52.931, 10000.0, 1.295575, 0.00023, 15.0
1478717188.894549, 149.99, 52.897, 1000.0, 1.295929, 0.000196, 15.0
1478717236.616866, 149.992, 52.763, 100.0, 1.29627, 0.00023, 1.5
1478717247.126497, 149.993, 52.736, 10000.0, 1.295575, 0.000227, 15.0
1478717259.682995, 149.992, 52.704, 1000.0, 1.29592, 0.000191, 15.0
1478717307.400277, 149.992, 52.589, 100.0, 1.296266, 0.000132, 1.5
1478717317.922443, 149.993, 52.567, 10000.0, 1.295567, 0.000224, 15.0
1478717330.454837, 149.993, 52.541, 1000.0, 1.29591, 0.000198, 15.0
1478717378.187798, 149.993, 52.444, 100.0, 1.29628, 0.00018, 1.5
1478717388.698709, 149.993, 52.423, 10000.0, 1.295564, 0.000226, 15.0
1478717401.210686, 149.996, 52.398, 1000.0, 1.295913, 0.0001875, 15.0
1478717448.979772, 150.0, 52.309, 100.0, 1.29627, 0.00016, 1.5
1478717459.512661, 149.999, 52.291, 10000.0, 1.295573, 0.000229, 15.0
1478717472.036628, 149.999, 52.27, 1000.0, 1.295929, 0.000201, 15.0
1478717519.704286, 149.996, 52.188, 100.0, 1.29622, 0.00015, 1.5
1478717530.226502, 149.995, 52.17, 10000.0, 1.295567, 0.000224, 15.0
1478717542.760237, 149.994, 52.151, 1000.0, 1.295925, 0.000192, 15.0
1478717590.483221, 149.993, 52.085, 100.0, 1.29625, 0.00022, 1.5
1478717601.021016, 149.993, 52.072, 10000.0, 1.2955632, 0.0002294, 15.0
1478717613.588865, 149.994, 52.057, 1000.0, 1.295913, 0.000195, 15.0
1478717661.373083, 149.994, 51.982, 100.0, 1.29625, 0.00019, 1.5
1478717671.929934, 149.994, 51.962, 10000.0, 1.295562, 0.000231, 15.0
1478717684.449195, 149.994, 51.936, 1000.0, 1.295917, 0.000198, 15.0
1478717732.177261, 149.994, 51.851, 100.0, 1.29615, 0.00015, 1.5
1478717742.701964, 149.994, 51.831, 10000.0, 1.295565, 0.000221, 15.0
1478717755.252036, 149.994, 51.807, 1000.0, 1.295919, 0.000203, 15.0
1478717802.935996, 149.994, 51.727, 100.0, 1.29623, 0.0002, 1.5
1478717813.474067, 149.994, 51.71, 10000.0, 1.295565, 0.000229, 15.0
1478717826.013696, 149.995, 51.689, 1000.0, 1.29592, 0.000196, 15.0
1478717873.764485, 149.994, 51.617, 100.0, 1.29609, 0.00012, 1.5
1478717884.316892, 149.994, 51.603, 10000.0, 1.295562, 0.0002214, 15.0
1478717896.852027, 149.995, 51.587, 1000.0, 1.2959171, 0.0001904, 15.0
1478717944.585236, 149.995, 51.529, 100.0, 1.29638, 0.0002, 1.5
1478717955.111984, 149.995, 51.518, 10000.0, 1.295562, 0.000227, 15.0
1478717967.678565, 149.996, 51.5, 1000.0, 1.295919, 0.000197, 15.0
1478718015.409016, 149.998, 51.443, 100.0, 1.2964, 0.00029, 1.5
1478718025.88645, 149.997, 51.43, 10000.0, 1.295571, 0.000225, 15.0
1478718038.440215, 149.997, 51.416, 1000.0, 1.295919, 0.000195, 15.0
1478718086.187274, 149.996, 51.364, 100.0, 1.29642, 7e-05, 1.5
