# This data file was created on Fri Mar 10 15:08:43 2017
# 100K positive data day 2 (after material sucked in)
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V], DC Voltage [V]
# DC bias set to LO
1489183746.029784, 100.0, 75.909, 10000.0, 1.80793, 0.00043, 15.0, 0.48160381450000006
1489183756.451466, 100.0, 75.908, 10000.0, 1.807931, 0.0004336, 15.0, 1.7606172235000002
1489183766.872073, 100.0, 75.904, 10000.0, 1.8079406, 0.0004332, 15.0, 3.6870324815
1489183777.283623, 100.0, 75.913, 10000.0, 1.807944, 0.0004358, 15.0, 5.613447739500001
1489183787.705017, 100.0, 75.909, 10000.0, 1.807951, 0.00044, 15.0, 9.4820685445
1489183798.110829, 100.0, 75.912, 10000.0, 1.8080214, 0.0004485, 15.0, 11.416378947000002
1489183808.519096, 100.0, 75.907, 10000.0, 1.8080663, 0.0004518, 15.0, 13.3506893495
1489183818.937552, 100.0, 75.909, 10000.0, 1.808159, 0.0004706, 15.0, 17.211415010000003
1489183829.380898, 100.0, 75.908, 10000.0, 1.808242, 0.000484, 15.0, 19.145725412500003
1489183839.806256, 100.0, 75.913, 10000.0, 1.8082773, 0.0004968, 15.0, 21.080035815000002
1489183850.223909, 100.0, 75.907, 10000.0, 1.8083841, 0.0005167, 15.0, 23.006451073000004
1489183860.639697, 100.0, 75.906, 10000.0, 1.808546, 0.0005588, 15.0, 26.875071878
1489183871.06148, 100.0, 75.907, 10000.0, 1.808574, 0.0005854, 15.0, 28.801487136000002
1489183881.486039, 100.0, 75.908, 10000.0, 1.8086077, 0.0006107, 15.0, 30.854224706000004
1489183891.899035, 100.0, 75.91, 10000.0, 1.808906, 0.000677, 15.0, 34.722845511
1489183902.328376, 99.999, 75.907, 10000.0, 1.80905, 0.000712, 15.0, 36.641365624500004
1489183912.747372, 100.0, 75.907, 10000.0, 1.809152, 0.0007562, 15.0, 38.59146631600001
1489183923.186833, 100.0, 75.908, 10000.0, 1.809089, 0.0004355, 15.0, 0.48160381450000006
1489183933.60345, 100.0, 75.907, 10000.0, 1.8090885, 0.000436, 15.0, 1.7527220790000002
1489183944.006452, 100.0, 75.909, 10000.0, 1.809083, 0.000436, 15.0, 3.6949276260000006
1489183954.4388, 100.0, 75.909, 10000.0, 1.8090939, 0.0004394, 15.0, 5.613447739500001
1489183964.849492, 99.999, 75.904, 10000.0, 1.80908, 0.0004466, 15.0, 9.4820685445
1489183975.265759, 99.999, 75.908, 10000.0, 1.809078, 0.000456, 15.0, 11.416378947000002
1489183985.673219, 100.0, 75.909, 10000.0, 1.809076, 0.0004588, 15.0, 13.3506893495
1489183996.097916, 100.0, 75.906, 10000.0, 1.809084, 0.000477, 15.0, 17.2193101545
1489184006.504788, 100.0, 75.904, 10000.0, 1.809078, 0.000488, 15.0, 19.145725412500003
1489184016.91976, 100.0, 75.909, 10000.0, 1.809082, 0.0005074, 15.0, 21.0721406705
1489184027.388515, 100.0, 75.909, 10000.0, 1.809089, 0.000523, 15.0, 23.006451073000004
1489184037.922162, 100.0, 75.906, 10000.0, 1.809105, 0.00056, 15.0, 26.859281589000002
1489184048.467101, 100.0, 75.905, 10000.0, 1.809109, 0.0005826, 15.0, 28.8093822805
1489184058.995249, 100.0, 75.903, 10000.0, 1.809122, 0.000617, 15.0, 30.854224706000004
1489184069.539479, 100.0, 75.908, 10000.0, 1.809138, 0.000682, 15.0, 34.722845511
1489184080.099856, 100.0, 75.904, 10000.0, 1.809184, 0.0007169, 15.0, 36.649260769
1489184090.646545, 100.0, 75.907, 10000.0, 1.8092111, 0.0007604, 15.0, 38.583571171500004
1489184101.214893, 99.999, 75.907, 10000.0, 1.8091475, 0.000438, 15.0, 0.47370867000000005
1489184111.761282, 100.0, 75.908, 10000.0, 1.8091498, 0.0004363, 15.0, 1.7527220790000002
1489184122.201672, 100.0, 75.909, 10000.0, 1.809143, 0.000441, 15.0, 3.6870324815
1489184132.61615, 100.0, 75.906, 10000.0, 1.809137, 0.0004394, 15.0, 5.621342884000001
1489184143.017945, 100.0, 75.904, 10000.0, 1.8091383, 0.0004479, 15.0, 9.4820685445
1489184153.428846, 100.001, 75.908, 10000.0, 1.8091318, 0.0004484, 15.0, 11.416378947000002
1489184163.860807, 100.0, 75.906, 10000.0, 1.809139, 0.000455, 15.0, 13.3506893495
1489184174.274049, 100.0, 75.907, 10000.0, 1.809133, 0.000474, 15.0, 17.211415010000003
1489184184.703741, 99.999, 75.91, 10000.0, 1.809141, 0.0004881, 15.0, 19.145725412500003
1489184195.120118, 100.0, 75.944, 10000.0, 1.8091417, 0.0005009, 15.0, 21.064245526000004
1489184205.53362, 100.0, 75.931, 10000.0, 1.8091433, 0.0005163, 15.0, 23.014346217500005
1489184215.952588, 100.0, 75.92, 10000.0, 1.80915, 0.000559, 15.0, 26.875071878
1489184226.394637, 100.001, 75.917, 10000.0, 1.809162, 0.0005843, 15.0, 28.8093822805
1489184236.825528, 100.0, 75.908, 10000.0, 1.809166, 0.000621, 15.0, 30.854224706000004
1489184247.257035, 100.0, 75.908, 10000.0, 1.809179, 0.000686, 15.0, 34.722845511
1489184257.6866, 100.0, 75.906, 10000.0, 1.809196, 0.000724, 15.0, 36.649260769
1489184268.11945, 99.999, 75.903, 10000.0, 1.809212, 0.000764, 15.0, 38.59146631600001
