# This data file was created on Tue Mar 28 11:38:55 2017
# Chip ID: 2-20... Sample: GBA122... Cooling with liquid nitro for DC measurements... Frequencies: 400Hz, 1400Hz, 12000Hz
Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage [V], Frequency [Hz], Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage [V], Frequency [Hz], Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage [V], Frequency [Hz]
1490722502.8121829, 325.50099999999998, 316.46199999999999, 0.097106100000000001, -3.0000000000000001e-05, 6.0, 400, 1490722484.591635, 325.98599999999999, 316.61700000000002, 0.097108, 6.0000000000000002e-05, 15.0, 1400, 1490722473.3817611, 326.29300000000001, 316.71199999999999, 0.097139000000000003, 8.0000000000000007e-05, 15.0, 12000
1490722539.1064091, 324.57799999999997, 316.14499999999998, 0.097099599999999994, -3.1999999999999999e-05, 6.0, 400, 1490722520.9200311, 325.03399999999999, 316.30500000000001, 0.097112000000000004, -3.0000000000000001e-05, 15.0, 1400, 1490722509.6903579, 325.322, 316.40300000000002, 0.097124000000000002, 0.00020000000000000001, 15.0, 12000
1490722575.3659351, 323.714, 315.82400000000001, 0.097093799999999994, -3.8999999999999999e-05, 6.0, 400, 1490722557.1818769, 324.142, 315.98599999999999, 0.097114000000000006, 1.0000000000000001e-05, 15.0, 1400, 1490722545.9685309, 324.41000000000003, 316.08499999999998, 0.097095000000000001, 0.00021000000000000001, 15.0, 12000
1490722611.628695, 322.904, 315.49900000000002, 0.097087000000000007, -3.4999999999999997e-05, 6.0, 400, 1490722593.4563761, 323.303, 315.66199999999998, 0.097110000000000002, 0.0, 15.0, 1400, 1490722582.2783461, 323.55599999999998, 315.76299999999998, 0.097091999999999998, 0.00024000000000000001, 15.0, 12000
1490722647.9546349, 322.13999999999999, 315.17099999999999, 0.097088400000000005, -4.0000000000000003e-05, 6.0, 400, 1490722629.7184169, 322.51799999999997, 315.33600000000001, 0.097094, 6.9999999999999994e-05, 15.0, 1400, 1490722618.5386131, 322.75599999999997, 315.43599999999998, 0.097092999999999999, 0.00027, 15.0, 12000
1490722684.236613, 321.392, 314.82799999999997, 0.053809299999999997, -5.7000000000000003e-05, 6.0, 400, 1490722666.046092, 321.77600000000001, 315.00799999999998, 0.053823999999999997, -0.00031, 15.0, 1400, 1490722654.833365, 322.0, 315.10899999999998, 0.05432, 0.0, 15.0, 12000
1490722720.5680571, 320.68400000000003, 314.50599999999997, 0.073047399999999998, -2.6999999999999999e-05, 6.0, 400, 1490722702.3783579, 320.99700000000001, 314.64699999999999, 0.073075000000000001, -0.00012, 15.0, 1400, 1490722691.162771, 321.24099999999999, 314.75799999999998, 0.072220000000000006, 0.00040999999999999999, 15.0, 12000
-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 400, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1400, 1490722727.4623089, 320.59800000000001, 314.46600000000001, 0.073044999999999999, 0.00048999999999999998, 15.0, 12000
